"time_s" "index" "u_ms" "w1_ms" "w2_ms"
"6251" 31.25 6251 -0.0666 0.0043 0.0044
"6252" 31.255 6252 -0.0648 0.007 0.0094
"6253" 31.26 6253 -0.0654 0.005 0.0075
"6254" 31.265 6254 -0.0696 0.0044 0.0066
"6255" 31.27 6255 -0.069 0.0059 0.008
"6256" 31.275 6256 -0.0602 0.009 0.0065
"6257" 31.28 6257 -0.0566 0.011 0.0066
"6258" 31.285 6258 -0.0568 0.0126 0.0105
"6259" 31.29 6259 -0.0562 0.0121 0.0126
"6260" 31.295 6260 -0.0528 0.0126 0.0125
"6261" 31.3 6261 -0.0468 0.0148 0.0155
"6262" 31.305 6262 -0.044 0.0157 0.014
"6263" 31.31 6263 -0.0442 0.0172 0.0138
"6264" 31.315 6264 -0.0369 0.0162 0.0172
"6265" 31.32 6265 -0.0345 0.017 0.0165
"6266" 31.325 6266 -0.0349 0.0162 0.0168
"6267" 31.33 6267 -0.0414 0.0192 0.0158
"6268" 31.335 6268 -0.039 0.0206 0.0165
"6269" 31.34 6269 -0.0319 0.0209 0.0186
"6270" 31.345 6270 -0.0285 0.0212 0.0207
"6271" 31.35 6271 -0.0266 0.0257 0.0223
"6272" 31.355 6272 -0.025 0.0246 0.0215
"6273" 31.36 6273 -0.0165 0.0234 0.0237
"6274" 31.365 6274 -0.0314 0.0255 0.0273
"6275" 31.37 6275 -0.0134 0.0235 0.0252
"6276" 31.375 6276 -0.0181 0.0254 0.026
"6277" 31.38 6277 -0.007 0.0257 0.0274
"6278" 31.385 6278 -0.0142 0.0278 0.0282
"6279" 31.39 6279 -0.0134 0.0278 0.0279
"6280" 31.395 6280 -0.0079 0.029 0.027
"6281" 31.4 6281 -0.0032 0.0286 0.0292
"6282" 31.405 6282 -0.0101 0.0322 0.0295
"6283" 31.41 6283 -4e-04 0.03 0.0268
"6284" 31.415 6284 0.003 0.0288 0.029
"6285" 31.42 6285 0.0071 0.0302 0.0309
"6286" 31.425 6286 -0.0014 0.0319 0.0314
"6287" 31.43 6287 0.0071 0.0307 0.0311
"6288" 31.435 6288 0.0099 0.0307 0.0313
"6289" 31.44 6289 0.0129 0.0307 0.0328
"6290" 31.445 6290 0.0127 0.0312 0.033
"6291" 31.45 6291 0.0128 0.0328 0.0343
"6292" 31.455 6292 0.0186 0.0318 0.0295
"6293" 31.46 6293 0.0191 0.0326 0.0315
"6294" 31.465 6294 0.0187 0.0324 0.0321
"6295" 31.47 6295 0.0227 0.0326 0.0321
"6296" 31.475 6296 0.0264 0.0318 0.0322
"6297" 31.48 6297 0.025 0.032 0.0341
"6298" 31.485 6298 0.0316 0.0311 0.0334
"6299" 31.49 6299 0.0296 0.0316 0.0344
"6300" 31.495 6300 0.0304 0.0319 0.0326
"6301" 31.5 6301 0.0304 0.0323 0.0315
"6302" 31.505 6302 0.0337 0.0314 0.0324
"6303" 31.51 6303 0.0399 0.0311 0.0322
"6304" 31.515 6304 0.0395 0.0309 0.0293
"6305" 31.52 6305 0.0373 0.0305 0.0318
"6306" 31.525 6306 0.0432 0.03 0.0308
"6307" 31.53 6307 0.0432 0.0294 0.0297
"6308" 31.535 6308 0.0466 0.0288 0.029
"6309" 31.54 6309 0.0484 0.0282 0.0296
"6310" 31.545 6310 0.0479 0.0271 0.0284
"6311" 31.55 6311 0.0507 0.0267 0.0266
"6312" 31.555 6312 0.0519 0.0261 0.026
"6313" 31.56 6313 0.0558 0.0251 0.0254
"6314" 31.565 6314 0.06 0.0238 0.025
"6315" 31.57 6315 0.0598 0.0241 0.0275
"6316" 31.575 6316 0.062 0.0221 0.0241
"6317" 31.58 6317 0.0639 0.0212 0.023
"6318" 31.585 6318 0.0598 0.0212 0.0211
"6319" 31.59 6319 0.0673 0.0188 0.0214
"6320" 31.595 6320 0.0666 0.0158 0.0186
"6321" 31.6 6321 0.0646 0.0153 0.0174
"6322" 31.605 6322 0.0692 0.0126 0.0183
"6323" 31.61 6323 0.0749 0.0128 0.0168
"6324" 31.615 6324 0.0838 0.0129 0.0147
"6325" 31.62 6325 0.08 0.0094 0.0152
"6326" 31.625 6326 0.076 0.0073 0.0062
"6327" 31.63 6327 0.0887 0.0033 0.0061
"6328" 31.635 6328 0.0871 0.0039 0.0076
"6329" 31.64 6329 0.0738 0.0049 0.0047
"6330" 31.645 6330 0.0795 0.002 0.0012
"6331" 31.65 6331 0.0816 -7e-04 -0.0018
"6332" 31.655 6332 0.0752 -0.003 -0.0014
"6333" 31.66 6333 0.0827 -0.0041 -0.0052
"6334" 31.665 6334 0.0728 -0.0062 -0.0075
"6335" 31.67 6335 0.0728 -0.0085 -0.0105
"6336" 31.675 6336 0.0686 -0.0098 -0.0118
"6337" 31.68 6337 0.0581 -0.0132 -0.0131
"6338" 31.685 6338 0.0598 -0.0176 -0.0166
"6339" 31.69 6339 0.0639 -0.0175 -0.0192
"6340" 31.695 6340 0.0564 -0.0179 -0.0199
"6341" 31.7 6341 0.0657 -0.02 -0.0207
"6342" 31.705 6342 0.054 -0.0206 -0.021
"6343" 31.71 6343 0.0585 -0.0234 -0.0212
"6344" 31.715 6344 0.0482 -0.0238 -0.0262
"6345" 31.72 6345 0.0488 -0.0246 -0.0244
"6346" 31.725 6346 0.0427 -0.0255 -0.0268
"6347" 31.73 6347 0.0428 -0.0276 -0.0278
"6348" 31.735 6348 0.0394 -0.0298 -0.0269
"6349" 31.74 6349 0.0433 -0.0313 -0.0266
"6350" 31.745 6350 0.0362 -0.0301 -0.0291
"6351" 31.75 6351 0.0292 -0.032 -0.0268
"6352" 31.755 6352 0.0313 -0.0313 -0.0275
"6353" 31.76 6353 0.0311 -0.0316 -0.0321
"6354" 31.765 6354 0.034 -0.0317 -0.0295
"6355" 31.77 6355 0.0348 -0.0304 -0.0292
"6356" 31.775 6356 0.0262 -0.0316 -0.029
"6357" 31.78 6357 0.0298 -0.0333 -0.0342
"6358" 31.785 6358 0.0242 -0.0336 -0.033
"6359" 31.79 6359 0.024 -0.0338 -0.0326
"6360" 31.795 6360 0.0132 -0.0355 -0.0348
"6361" 31.8 6361 0.0207 -0.0327 -0.034
"6362" 31.805 6362 0.0124 -0.0346 -0.0352
"6363" 31.81 6363 0.0213 -0.0332 -0.0366
"6364" 31.815 6364 0.0175 -0.0331 -0.0322
"6365" 31.82 6365 0.0087 -0.0366 -0.0371
"6366" 31.825 6366 0.0104 -0.0359 -0.0352
"6367" 31.83 6367 0.0136 -0.0349 -0.034
"6368" 31.835 6368 0.0167 -0.0349 -0.034
"6369" 31.84 6369 0.0107 -0.0375 -0.0363
"6370" 31.845 6370 0.0105 -0.0368 -0.0322
"6371" 31.85 6371 0.0081 -0.0364 -0.0376
"6372" 31.855 6372 0.002 -0.037 -0.0394
"6373" 31.86 6373 0.0022 -0.0381 -0.0369
"6374" 31.865 6374 0.0012 -0.0373 -0.0399
"6375" 31.87 6375 -6e-04 -0.0377 -0.0395
"6376" 31.875 6376 0.001 -0.038 -0.0394
"6377" 31.88 6377 -0.001 -0.0378 -0.0349
"6378" 31.885 6378 -0.0016 -0.0367 -0.0362
"6379" 31.89 6379 -0.0022 -0.0375 -0.0376
"6380" 31.895 6380 -0.0051 -0.0385 -0.0376
"6381" 31.9 6381 -0.0091 -0.0384 -0.04
"6382" 31.905 6382 -0.0121 -0.0387 -0.0358
"6383" 31.91 6383 -0.0093 -0.0384 -0.0366
"6384" 31.915 6384 -0.0085 -0.0373 -0.0383
"6385" 31.92 6385 -0.0176 -0.0358 -0.0378
"6386" 31.925 6386 -0.021 -0.0361 -0.0379
"6387" 31.93 6387 -0.0212 -0.035 -0.0365
"6388" 31.935 6388 -0.0273 -0.0339 -0.0331
"6389" 31.94 6389 -0.023 -0.0349 -0.0347
"6390" 31.945 6390 -0.0216 -0.0355 -0.0347
"6391" 31.95 6391 -0.0277 -0.0349 -0.0353
"6392" 31.955 6392 -0.0253 -0.034 -0.0305
"6393" 31.96 6393 -0.0279 -0.0332 -0.0351
"6394" 31.965 6394 -0.0291 -0.0326 -0.0371
"6395" 31.97 6395 -0.0293 -0.0328 -0.0318
"6396" 31.975 6396 -0.0317 -0.0313 -0.0329
"6397" 31.98 6397 -0.0348 -0.031 -0.0289
"6398" 31.985 6398 -0.0388 -0.0304 -0.0328
"6399" 31.99 6399 -0.043 -0.0317 -0.0282
"6400" 31.995 6400 -0.0422 -0.0304 -0.0305
"6401" 32 6401 -0.0395 -0.0288 -0.0263
"6402" 32.005 6402 -0.0473 -0.0294 -0.0289
"6403" 32.01 6403 -0.0528 -0.0293 -0.0328
"6404" 32.015 6404 -0.0564 -0.0287 -0.0261
"6405" 32.02 6405 -0.0555 -0.027 -0.0231
"6406" 32.025 6406 -0.0582 -0.0274 -0.027
"6407" 32.03 6407 -0.0514 -0.0255 -0.0261
"6408" 32.035 6408 -0.0555 -0.0249 -0.0275
"6409" 32.04 6409 -0.0585 -0.0244 -0.0251
"6410" 32.045 6410 -0.0587 -0.0248 -0.0255
"6411" 32.05 6411 -0.0603 -0.023 -0.0228
"6412" 32.055 6412 -0.0583 -0.0232 -0.0233
"6413" 32.06 6413 -0.0619 -0.0229 -0.0219
"6414" 32.065 6414 -0.0599 -0.0215 -0.023
"6415" 32.07 6415 -0.0682 -0.0207 -0.0228
"6416" 32.075 6416 -0.0638 -0.022 -0.0242
"6417" 32.08 6417 -0.0688 -0.0201 -0.0238
"6418" 32.085 6418 -0.0702 -0.0193 -0.0211
"6419" 32.09 6419 -0.0678 -0.0203 -0.0186
"6420" 32.095 6420 -0.064 -0.0193 -0.019
"6421" 32.1 6421 -0.0649 -0.0191 -0.0197
"6422" 32.105 6422 -0.0738 -0.017 -0.018
"6423" 32.11 6423 -0.0707 -0.0173 -0.0182
"6424" 32.115 6424 -0.0703 -0.0175 -0.0173
"6425" 32.12 6425 -0.0703 -0.017 -0.0153
"6426" 32.125 6426 -0.0798 -0.0143 -0.0153
"6427" 32.13 6427 -0.0788 -0.015 -0.0163
"6428" 32.135 6428 -0.078 -0.0147 -0.014
"6429" 32.14 6429 -0.0821 -0.0134 -0.0136
"6430" 32.145 6430 -0.0784 -0.0118 -0.0109
"6431" 32.15 6431 -0.0833 -0.0125 -0.0163
"6432" 32.155 6432 -0.0672 -0.0107 -0.0166
"6433" 32.16 6433 -0.0739 -0.0101 -0.0115
"6434" 32.165 6434 -0.0714 -0.008 -0.011
"6435" 32.17 6435 -0.0763 -0.0082 -0.0069
"6436" 32.175 6436 -0.0753 -0.0079 -0.0067
"6437" 32.18 6437 -0.0704 -0.0064 -0.0078
"6438" 32.185 6438 -0.0765 -0.005 -0.0065
"6439" 32.19 6439 -0.0777 -0.0046 -0.0031
"6440" 32.195 6440 -0.0736 -0.0038 -0.0034
"6441" 32.2 6441 -0.0726 -0.0037 -0.0022
"6442" 32.205 6442 -0.073 -0.0018 -0.0028
"6443" 32.21 6443 -0.0701 -8e-04 -0.0027
"6444" 32.215 6444 -0.0699 -6e-04 -0.0034
"6445" 32.22 6445 -0.061 -0.0011 0.0042
"6446" 32.225 6446 -0.0651 0.0015 0.0059
"6447" 32.23 6447 -0.0593 0.0033 0.0041
"6448" 32.235 6448 -0.0583 0.0055 0.0066
"6449" 32.24 6449 -0.0646 0.0045 0.0092
"6450" 32.245 6450 -0.0595 0.0067 0.0105
"6451" 32.25 6451 -0.0521 0.0071 0.0094
"6452" 32.255 6452 -0.0568 0.011 0.011
"6453" 32.26 6453 -0.0552 0.0112 0.0118
"6454" 32.265 6454 -0.0568 0.0133 0.0151
"6455" 32.27 6455 -0.0572 0.0137 0.0166
"6456" 32.275 6456 -0.0662 0.0176 0.0153
"6457" 32.28 6457 -0.0595 0.0182 0.0183
"6458" 32.285 6458 -0.0529 0.0185 0.0193
"6459" 32.29 6459 -0.0475 0.0204 0.0197
"6460" 32.295 6460 -0.0495 0.0217 0.0199
"6461" 32.3 6461 -0.0489 0.0235 0.0225
"6462" 32.305 6462 -0.0416 0.0221 0.0217
"6463" 32.31 6463 -0.0586 0.0218 0.0255
"6464" 32.315 6464 -0.0392 0.0237 0.0257
"6465" 32.32 6465 -0.041 0.0252 0.0269
"6466" 32.325 6466 -0.0362 0.0244 0.0285
"6467" 32.33 6467 -0.0399 0.0273 0.0246
"6468" 32.335 6468 -0.0395 0.0264 0.0275
"6469" 32.34 6469 -0.0391 0.0282 0.0292
"6470" 32.345 6470 -0.0337 0.0287 0.0283
"6471" 32.35 6471 -0.0351 0.0293 0.0304
"6472" 32.355 6472 -0.028 0.0308 0.0317
"6473" 32.36 6473 -0.0326 0.0307 0.0303
"6474" 32.365 6474 -0.0304 0.0302 0.0303
"6475" 32.37 6475 -0.0294 0.0308 0.0304
"6476" 32.375 6476 -0.0288 0.0309 0.0326
"6477" 32.38 6477 -0.0283 0.0323 0.0296
"6478" 32.385 6478 -0.0204 0.0312 0.0327
"6479" 32.39 6479 -0.023 0.0322 0.029
"6480" 32.395 6480 -0.023 0.0326 0.0321
"6481" 32.4 6481 -0.0186 0.0317 0.0314
"6482" 32.405 6482 -0.0168 0.0322 0.0331
"6483" 32.41 6483 -0.0101 0.0322 0.0338
"6484" 32.415 6484 -0.0129 0.031 0.0339
"6485" 32.42 6485 -0.0087 0.0322 0.0322
"6486" 32.425 6486 -0.0044 0.0314 0.0323
"6487" 32.43 6487 -6e-04 0.0319 0.0314
"6488" 32.435 6488 0.0028 0.033 0.0286
"6489" 32.44 6489 0.0042 0.0313 0.0344
"6490" 32.445 6490 0.003 0.0318 0.0354
"6491" 32.45 6491 0.0139 0.0302 0.0326
"6492" 32.455 6492 0.0146 0.0314 0.0363
"6493" 32.46 6493 0.0164 0.0322 0.0326
"6494" 32.465 6494 0.0229 0.032 0.0318
"6495" 32.47 6495 0.0184 0.0313 0.0309
"6496" 32.475 6496 0.0222 0.031 0.0296
"6497" 32.48 6497 0.0192 0.0304 0.0324
"6498" 32.485 6498 0.0228 0.0311 0.0303
"6499" 32.49 6499 0.0237 0.0313 0.0315
"6500" 32.495 6500 0.0247 0.0311 0.033
"6501" 32.5 6501 0.0325 0.0293 0.032
"6502" 32.505 6502 0.0346 0.0287 0.0285
"6503" 32.51 6503 0.0329 0.0284 0.0308
"6504" 32.515 6504 0.0366 0.0278 0.0279
"6505" 32.52 6505 0.0392 0.0277 0.0294
"6506" 32.525 6506 0.0449 0.0267 0.0261
"6507" 32.53 6507 0.0426 0.0263 0.027
"6508" 32.535 6508 0.041 0.0262 0.0271
"6509" 32.54 6509 0.0499 0.0247 0.0258
"6510" 32.545 6510 0.0525 0.0232 0.0262
"6511" 32.55 6511 0.054 0.0226 0.0245
"6512" 32.555 6512 0.0525 0.0232 0.0269
"6513" 32.56 6513 0.0588 0.0213 0.0226
"6514" 32.565 6514 0.0586 0.0212 0.0243
"6515" 32.57 6515 0.06 0.0199 0.0258
"6516" 32.575 6516 0.0606 0.02 0.0222
"6517" 32.58 6517 0.0644 0.0181 0.0211
"6518" 32.585 6518 0.0678 0.0168 0.02
"6519" 32.59 6519 0.0668 0.0142 0.0174
"6520" 32.595 6520 0.0682 0.0123 0.0167
"6521" 32.6 6521 0.067 0.0122 0.016
"6522" 32.605 6522 0.0634 0.0124 0.0145
"6523" 32.61 6523 0.0663 0.0115 0.0112
"6524" 32.615 6524 0.0657 0.0099 0.0108
"6525" 32.62 6525 0.0697 0.0068 0.0079
"6526" 32.625 6526 0.0699 0.0065 0.0079
"6527" 32.63 6527 0.0736 0.0049 0.0068
"6528" 32.635 6528 0.0755 0.0027 0.0059
"6529" 32.64 6529 0.0725 0.0013 0.0046
"6530" 32.645 6530 0.0716 0.0019 0.0011
"6531" 32.65 6531 0.0714 -6e-04 -0.0019
"6532" 32.655 6532 0.0729 -0.0012 -2e-04
"6533" 32.66 6533 0.0736 -0.0046 -0.0056
"6534" 32.665 6534 0.0691 -0.0056 -0.0067
"6535" 32.67 6535 0.0661 -0.0076 -0.0082
"6536" 32.675 6536 0.0638 -0.0104 -0.0093
"6537" 32.68 6537 0.0601 -0.0104 -0.0109
"6538" 32.685 6538 0.0583 -0.012 -0.012
"6539" 32.69 6539 0.0585 -0.0133 -0.0149
"6540" 32.695 6540 0.064 -0.0139 -0.0157
"6541" 32.7 6541 0.061 -0.0162 -0.0145
"6542" 32.705 6542 0.0536 -0.0193 -0.0193
"6543" 32.71 6543 0.0564 -0.0197 -0.0197
"6544" 32.715 6544 0.0536 -0.0198 -0.0208
"6545" 32.72 6545 0.0555 -0.0217 -0.0226
"6546" 32.725 6546 0.0496 -0.0231 -0.0233
"6547" 32.73 6547 0.047 -0.024 -0.0238
"6548" 32.735 6548 0.0432 -0.025 -0.0283
"6549" 32.74 6549 0.044 -0.026 -0.0271
"6550" 32.745 6550 0.0408 -0.0278 -0.0277
"6551" 32.75 6551 0.0406 -0.0291 -0.0284
"6552" 32.755 6552 0.0414 -0.0305 -0.0291
"6553" 32.76 6553 0.0354 -0.0309 -0.0304
"6554" 32.765 6554 0.0384 -0.0311 -0.0294
"6555" 32.77 6555 0.0396 -0.0319 -0.0313
"6556" 32.775 6556 0.0386 -0.0317 -0.0344
"6557" 32.78 6557 0.0382 -0.0319 -0.0293
"6558" 32.785 6558 0.0308 -0.0342 -0.0322
"6559" 32.79 6559 0.0248 -0.0347 -0.0333
"6560" 32.795 6560 0.0207 -0.0351 -0.035
"6561" 32.8 6561 0.0215 -0.0349 -0.0381
"6562" 32.805 6562 0.0235 -0.0359 -0.0353
"6563" 32.81 6563 0.0237 -0.0364 -0.0354
"6564" 32.815 6564 0.0217 -0.0373 -0.0362
"6565" 32.82 6565 0.0188 -0.0372 -0.0383
"6566" 32.825 6566 0.0168 -0.039 -0.0389
"6567" 32.83 6567 0.0109 -0.0384 -0.0376
"6568" 32.835 6568 0.0117 -0.039 -0.0382
"6569" 32.84 6569 0.0095 -0.0399 -0.0392
"6570" 32.845 6570 0.0077 -0.0393 -0.0394
"6571" 32.85 6571 0.0077 -0.0395 -0.0379
"6572" 32.855 6572 0 -0.039 -0.0392
"6573" 32.86 6573 -0.0028 -0.0391 -0.0404
"6574" 32.865 6574 -0.0036 -0.0399 -0.0409
"6575" 32.87 6575 -0.0069 -0.039 -0.0405
"6576" 32.875 6576 -0.0083 -0.0394 -0.04
"6577" 32.88 6577 -0.0097 -0.0387 -0.0377
"6578" 32.885 6578 -0.0107 -0.0389 -0.0383
"6579" 32.89 6579 -0.0083 -0.0401 -0.0396
"6580" 32.895 6580 -0.0119 -0.0384 -0.0383
"6581" 32.9 6581 -0.016 -0.0376 -0.0401
"6582" 32.905 6582 -0.0166 -0.038 -0.042
"6583" 32.91 6583 -0.019 -0.0377 -0.0405
"6584" 32.915 6584 -0.0194 -0.0387 -0.0415
"6585" 32.92 6585 -0.0241 -0.0379 -0.0383
"6586" 32.925 6586 -0.0224 -0.0368 -0.0388
"6587" 32.93 6587 -0.0297 -0.0372 -0.0369
"6588" 32.935 6588 -0.0311 -0.0366 -0.0346
"6589" 32.94 6589 -0.0329 -0.036 -0.0376
"6590" 32.945 6590 -0.0307 -0.0348 -0.0376
"6591" 32.95 6591 -0.035 -0.0347 -0.0347
"6592" 32.955 6592 -0.0336 -0.0338 -0.0359
"6593" 32.96 6593 -0.0315 -0.034 -0.036
"6594" 32.965 6594 -0.0354 -0.034 -0.0336
"6595" 32.97 6595 -0.0437 -0.0342 -0.0364
"6596" 32.975 6596 -0.0404 -0.0331 -0.0367
"6597" 32.98 6597 -0.0424 -0.0337 -0.0337
"6598" 32.985 6598 -0.0428 -0.0318 -0.035
"6599" 32.99 6599 -0.0479 -0.0321 -0.0336
"6600" 32.995 6600 -0.0469 -0.0307 -0.031
"6601" 33 6601 -0.0487 -0.0309 -0.0359
"6602" 33.005 6602 -0.0515 -0.0302 -0.0327
"6603" 33.01 6603 -0.0473 -0.0299 -0.0313
"6604" 33.015 6604 -0.0499 -0.0286 -0.0303
"6605" 33.02 6605 -0.0534 -0.0279 -0.0287
"6606" 33.025 6606 -0.055 -0.0276 -0.0261
"6607" 33.03 6607 -0.0502 -0.0275 -0.0275
"6608" 33.035 6608 -0.0585 -0.026 -0.0276
"6609" 33.04 6609 -0.0537 -0.0263 -0.0272
"6610" 33.045 6610 -0.0551 -0.0255 -0.0265
"6611" 33.05 6611 -0.0569 -0.0242 -0.0245
"6612" 33.055 6612 -0.0565 -0.0233 -0.0226
"6613" 33.06 6613 -0.0563 -0.0224 -0.0222
"6614" 33.065 6614 -0.0628 -0.0206 -0.0208
"6615" 33.07 6615 -0.0636 -0.0205 -0.0215
"6616" 33.075 6616 -0.0667 -0.0188 -0.0185
"6617" 33.08 6617 -0.0685 -0.0186 -0.0177
"6618" 33.085 6618 -0.0675 -0.0168 -0.0189
"6619" 33.09 6619 -0.0655 -0.016 -0.0191
"6620" 33.095 6620 -0.0637 -0.0155 -0.0165
"6621" 33.1 6621 -0.0717 -0.0155 -0.0165
"6622" 33.105 6622 -0.0736 -0.0148 -0.0167
"6623" 33.11 6623 -0.0707 -0.0137 -0.0154
"6624" 33.115 6624 -0.0724 -0.0129 -0.0129
"6625" 33.12 6625 -0.0668 -0.0106 -0.0141
"6626" 33.125 6626 -0.0652 -0.0104 -0.0122
"6627" 33.13 6627 -0.0739 -0.011 -0.0107
"6628" 33.135 6628 -0.0686 -0.0091 -0.0112
"6629" 33.14 6629 -0.0737 -0.0096 -0.0093
"6630" 33.145 6630 -0.07 -0.0087 -0.0112
"6631" 33.15 6631 -0.0712 -0.0072 -0.0079
"6632" 33.155 6632 -0.0706 -0.0069 -0.0084
"6633" 33.16 6633 -0.07 -0.0069 -0.0069
"6634" 33.165 6634 -0.0737 -0.0042 -0.0045
"6635" 33.17 6635 -0.0717 -0.0026 -0.0047
"6636" 33.175 6636 -0.0717 -0.0019 -0.0037
"6637" 33.18 6637 -0.0724 -1e-04 -0.0023
"6638" 33.185 6638 -0.0675 0 -0.0014
"6639" 33.19 6639 -0.0703 1e-04 -0.0055
"6640" 33.195 6640 -0.0728 5e-04 0.001
"6641" 33.2 6641 -0.0701 0.001 9e-04
"6642" 33.205 6642 -0.073 0.0017 0.0036
"6643" 33.21 6643 -0.0726 0.0023 0.001
"6644" 33.215 6644 -0.0716 0.0028 4e-04
"6645" 33.22 6645 -0.0748 0.0022 0.003
"6646" 33.225 6646 -0.0721 0.0049 -6e-04
"6647" 33.23 6647 -0.0684 0.0041 0.0039
"6648" 33.235 6648 -0.0642 0.0032 0.004
"6649" 33.24 6649 -0.0692 0.0064 0.005
"6650" 33.245 6650 -0.0666 0.0068 0.0068
"6651" 33.25 6651 -0.064 0.0067 0.0077
"6652" 33.255 6652 -0.0613 0.0077 0.0099
"6653" 33.26 6653 -0.0645 0.0089 0.0109
"6654" 33.265 6654 -0.057 0.0096 0.0122
"6655" 33.27 6655 -0.0596 0.01 0.0148
"6656" 33.275 6656 -0.0562 0.0105 0.0148
"6657" 33.28 6657 -0.0534 0.0113 0.0157
"6658" 33.285 6658 -0.0558 0.0123 0.0137
"6659" 33.29 6659 -0.0518 0.0154 0.0159
"6660" 33.295 6660 -0.0632 0.0173 0.0152
"6661" 33.3 6661 -0.067 0.0172 0.0177
"6662" 33.305 6662 -0.072 0.0158 0.0167
"6663" 33.31 6663 -0.0573 0.0161 0.0175
"6664" 33.315 6664 -0.0553 0.0168 0.0178
"6665" 33.32 6665 -0.0615 0.018 0.0184
"6666" 33.325 6666 -0.0547 0.0179 0.0194
"6667" 33.33 6667 -0.0494 0.0182 0.0186
"6668" 33.335 6668 -0.0563 0.0166 0.016
"6669" 33.34 6669 -0.0587 0.0157 0.0195
"6670" 33.345 6670 -0.0533 0.016 0.0167
"6671" 33.35 6671 -0.0495 0.0132 0.0183
"6672" 33.355 6672 -0.048 0.0155 0.0212
"6673" 33.36 6673 -0.0411 0.0157 0.0184
"6674" 33.365 6674 -0.0389 0.016 0.0172
"6675" 33.37 6675 -0.0417 0.0189 0.0154
"6676" 33.375 6676 -0.0476 0.0183 0.0166
"6677" 33.38 6677 -0.0363 0.0167 0.0187
"6678" 33.385 6678 -0.0294 0.0148 0.0174
"6679" 33.39 6679 -0.033 0.0169 0.021
"6680" 33.395 6680 -0.0352 0.0185 0.0177
"6681" 33.4 6681 -0.0249 0.0172 0.018
"6682" 33.405 6682 -0.0196 0.0183 0.0167
"6683" 33.41 6683 -0.0141 0.02 0.0187
"6684" 33.415 6684 -0.0051 0.0182 0.0194
"6685" 33.42 6685 -0.0087 0.0201 0.0187
"6686" 33.425 6686 -0.0152 0.0206 0.0217
"6687" 33.43 6687 -0.0113 0.0218 0.0195
"6688" 33.435 6688 -0.0093 0.0195 0.0189
"6689" 33.44 6689 -0.0051 0.0201 0.0194
"6690" 33.445 6690 -8e-04 0.0175 0.0191
"6691" 33.45 6691 4e-04 0.0184 0.0191
"6692" 33.455 6692 -3e-04 0.0214 0.0211
"6693" 33.46 6693 0.0078 0.0206 0.0208
"6694" 33.465 6694 0.0063 0.0196 0.0211
"6695" 33.47 6695 0.0159 0.0198 0.0191
"6696" 33.475 6696 0.0109 0.0184 0.0223
"6697" 33.48 6697 0.0074 0.0226 0.022
"6698" 33.485 6698 0.009 0.0214 0.0218
"6699" 33.49 6699 0.0169 0.0232 0.0189
"6700" 33.495 6700 0.0185 0.0238 0.0215
"6701" 33.5 6701 0.0151 0.0227 0.0212
"6702" 33.505 6702 0.0122 0.0214 0.0206
"6703" 33.51 6703 0.012 0.0213 0.0211
"6704" 33.515 6704 0.0173 0.0213 0.0218
"6705" 33.52 6705 0.0185 0.021 0.0224
"6706" 33.525 6706 0.0268 0.0222 0.0224
"6707" 33.53 6707 0.0203 0.0198 0.0223
"6708" 33.535 6708 0.0328 0.021 0.0228
"6709" 33.54 6709 0.0363 0.0227 0.0218
"6710" 33.545 6710 0.0272 0.0192 0.0211
"6711" 33.55 6711 0.0435 0.0222 0.0206
"6712" 33.555 6712 0.0389 0.0204 0.0208
"6713" 33.56 6713 0.0483 0.0213 0.0196
"6714" 33.565 6714 0.0444 0.0211 0.0208
"6715" 33.57 6715 0.044 0.0202 0.0205
"6716" 33.575 6716 0.0527 0.0203 0.0201
"6717" 33.58 6717 0.0518 0.0186 0.0218
"6718" 33.585 6718 0.0551 0.0184 0.0189
"6719" 33.59 6719 0.0529 0.0167 0.019
"6720" 33.595 6720 0.0555 0.0163 0.0178
"6721" 33.6 6721 0.0626 0.0163 0.0153
"6722" 33.605 6722 0.0533 0.015 0.0132
"6723" 33.61 6723 0.0535 0.0141 0.0143
"6724" 33.615 6724 0.0536 0.0123 0.014
"6725" 33.62 6725 0.0562 0.0115 0.0102
"6726" 33.625 6726 0.0608 0.0106 0.01
"6727" 33.63 6727 0.06 0.0096 0.0112
"6728" 33.635 6728 0.0616 0.0082 0.0116
"6729" 33.64 6729 0.0629 0.0073 0.0098
"6730" 33.645 6730 0.0616 0.0066 0.0085
"6731" 33.65 6731 0.0621 0.0044 0.0082
"6732" 33.655 6732 0.0619 0.0043 0.0035
"6733" 33.66 6733 0.0735 1e-04 0.0024
"6734" 33.665 6734 0.0714 -4e-04 0.0014
"6735" 33.67 6735 0.0694 -0.0015 8e-04
"6736" 33.675 6736 0.0746 -0.0029 -3e-04
"6737" 33.68 6737 0.0748 -0.0039 -0.002
"6738" 33.685 6738 0.0742 -0.0081 -0.0046
"6739" 33.69 6739 0.0728 -0.0082 -0.0045
"6740" 33.695 6740 0.0755 -0.0104 -0.0069
"6741" 33.7 6741 0.0737 -0.0109 -0.0106
"6742" 33.705 6742 0.0725 -0.0132 -0.0155
"6743" 33.71 6743 0.0686 -0.0155 -0.0173
"6744" 33.715 6744 0.0691 -0.0181 -0.0151
"6745" 33.72 6745 0.0691 -0.0202 -0.0198
"6746" 33.725 6746 0.0659 -0.0204 -0.0187
