time (s), (volts), (volts), (volts)
5711.60,0.60,0.08,-0.16
5711.61,0.60,0.04,-0.15
5711.62,0.60,-0.01,-0.14
5711.63,0.60,-0.07,-0.12
5711.64,0.60,-0.09,-0.09
5711.65,0.60,-0.14,-0.07
5711.66,0.60,-0.16,-0.03
5711.67,0.60,-0.19,-0.04
5711.68,0.60,-0.19,0.02
5711.69,0.60,-0.18,-2.36
5711.70,0.60,-0.17,0.11
5711.71,0.60,-0.15,0.14
5711.72,0.60,-0.12,0.22
5711.73,0.60,-0.09,0.25
5711.74,0.60,-0.05,0.27
5711.75,0.60,-0.03,0.29
5711.76,0.60,0.00,0.30
5711.77,0.60,0.05,0.30
5711.78,0.60,0.11,0.29
5711.79,0.60,0.15,0.27
5711.80,0.60,0.18,0.24
5711.81,0.60,0.21,0.19
5711.82,0.60,0.23,-1.64
5711.83,0.60,0.25,-8.81
5711.84,0.60,0.27,-1.76
5711.85,0.60,0.27,-0.02
5711.86,0.60,0.28,-0.06
5711.87,0.60,0.27,-0.08
5711.88,0.60,0.27,-0.10
5711.89,0.60,0.25,-0.12
5711.90,0.60,0.20,-0.14
5711.91,0.60,0.18,-0.15
5711.92,0.60,0.13,-0.16
5711.93,0.60,0.10,-0.16
5711.94,0.60,0.06,-0.15
5711.95,0.60,0.01,-0.14
5711.96,0.60,-0.03,-0.12
5711.97,0.60,-0.08,-0.10
5711.98,0.60,-0.12,-0.08
5711.99,0.60,-0.15,-0.05
5712.00,0.60,-0.16,-0.05
5712.01,0.60,-0.19,0.00
5712.02,0.60,-0.19,-1.78
5712.03,0.60,-0.16,-0.53
5712.04,0.60,-0.16,0.13
5712.05,0.60,-0.13,0.21
5712.06,0.60,-0.10,0.22
5712.07,0.60,-0.06,0.27
5712.08,0.60,-0.03,0.29
5712.09,0.60,0.00,0.30
5712.10,0.60,0.04,0.30
5712.11,0.60,0.09,0.29
5712.12,0.60,0.14,0.27
5712.13,0.60,0.17,-5.17
5712.14,0.60,0.20,-3.40
5712.15,0.60,0.23,0.16
5712.16,0.60,0.25,-8.80
5712.17,0.60,0.26,-5.28
5712.18,0.60,0.28,-0.01
5712.19,0.60,0.28,-0.04
5712.20,0.60,0.28,-0.08
5712.21,0.60,0.27,-0.11
5712.22,0.60,0.26,-0.12
5712.23,0.60,0.21,-0.14
5712.24,0.60,0.20,-0.15
5712.25,0.60,0.16,-0.16
5712.26,0.60,0.11,-0.16
5712.27,0.60,0.07,-0.15
5712.28,0.60,0.03,-0.15
5712.29,0.60,-0.02,-0.13
5712.30,0.60,-0.06,-0.11
5712.31,0.60,-0.11,-0.08
5712.32,0.60,-0.15,-0.06
5712.33,0.60,-0.14,-0.03
5712.34,0.60,-0.20,-0.01
5712.35,0.60,-0.19,-1.19
5712.36,0.60,-0.18,-1.76
5712.37,0.60,-0.17,0.11
5712.38,0.60,-0.15,0.15
5712.39,0.60,-0.11,0.21
5712.40,0.60,-0.08,0.25
5712.41,0.60,-0.04,0.28
5712.42,0.60,-0.02,0.29
5712.43,0.60,0.01,0.30
5712.44,0.60,0.07,0.29
5712.45,0.60,0.12,0.27
5712.46,0.60,0.15,0.27
5712.47,0.60,0.18,-3.40
5712.48,0.60,0.21,0.17
5712.49,0.60,0.23,-5.22
5712.50,0.60,0.25,-8.81
5712.51,0.60,0.26,-0.01
5712.52,0.60,0.27,-0.03
5712.53,0.60,0.27,-0.08
5712.54,0.60,0.26,-0.11
5712.55,0.60,0.25,-0.11
5712.56,0.60,0.22,-0.13
5712.57,0.60,0.21,-0.15
5712.58,0.60,0.15,-0.16
5712.59,0.60,0.11,-0.16
5712.60,0.60,0.07,-0.16
5712.61,0.60,0.03,-0.15
5712.62,0.60,-0.01,-0.14
5712.63,0.60,-0.06,-0.12
5712.64,0.60,-0.10,-0.10
5712.65,0.60,-0.14,-0.07
5712.66,0.60,-0.15,-0.04
5712.67,0.60,-0.19,-0.05
5712.68,0.60,-0.19,0.02
5712.69,0.60,-0.19,-2.40
5712.70,0.60,-0.18,0.10
5712.71,0.60,-0.16,0.13
5712.72,0.60,-0.13,0.19
5712.73,0.60,-0.09,0.24
5712.74,0.60,-0.05,0.27
5712.75,0.60,-0.01,0.29
5712.76,0.60,0.02,0.30
5712.77,0.60,0.07,0.29
5712.78,0.60,0.11,0.27
5712.79,0.60,0.15,0.27
5712.80,0.60,0.17,-4.86
5712.81,0.60,0.21,0.18
5712.82,0.60,0.22,0.14
5712.83,0.60,0.24,-8.81
5712.84,0.60,0.26,-1.76
5712.85,0.60,0.27,-0.02
5712.86,0.60,0.27,-0.06
5712.87,0.60,0.27,-0.10
5712.88,0.60,0.26,-0.11
5712.89,0.60,-3.47,-0.13
5712.90,0.60,0.21,-0.14
5712.91,0.60,0.16,-0.16
5712.92,0.60,0.13,-0.16
5712.93,0.60,0.09,-0.16
5712.94,0.60,0.05,-0.15
5712.95,0.60,0.00,-0.14
5712.96,0.60,-0.05,-0.12
5712.97,0.60,-0.09,-0.10
5712.98,0.60,-0.13,-0.08
5712.99,0.60,-0.16,-0.05
5713.00,0.60,-0.18,-0.03
5713.01,0.60,-0.20,0.00
5713.02,0.60,-0.19,-3.04
5713.03,0.60,-0.18,-1.17
5713.04,0.60,-0.16,0.13
5713.05,0.60,-0.13,-0.46
5713.06,0.60,-0.09,0.22
5713.07,0.60,-0.06,0.27
5713.08,0.60,-0.02,0.29
5713.09,0.60,0.01,0.30
5713.10,0.60,0.06,0.30
5713.11,0.60,0.10,0.29
5713.12,0.60,0.14,0.28
5713.13,0.60,0.17,-3.37
5713.14,0.60,0.20,0.20
5713.15,0.60,0.23,0.15
5713.16,0.60,0.25,-5.23
5713.17,0.60,0.26,-5.28
5713.18,0.60,0.27,-0.01
5713.19,0.60,0.27,-0.05
5713.20,0.60,0.28,-0.09
5713.21,0.60,0.27,-0.11
5713.22,0.60,0.26,-0.12
5713.23,0.60,0.22,-0.14
5713.24,0.60,0.18,-0.15
5713.25,0.60,0.14,-0.16
5713.26,0.60,0.11,-0.16
5713.27,0.60,0.06,-0.15
5713.28,0.60,0.02,-0.14
5713.29,0.60,-0.03,-0.13
5713.30,0.60,-0.07,-0.11
5713.31,0.60,-0.12,-0.08
5713.32,0.60,-0.14,-0.05
5713.33,0.60,-0.15,-0.02
5713.34,0.60,-0.19,-0.02
5713.35,0.60,-0.19,-1.79
5713.36,0.60,-0.17,-1.15
5713.37,0.60,-0.16,0.11
5713.38,0.60,-0.13,0.15
5713.39,0.60,-0.10,-1.59
5713.40,0.60,-0.06,0.26
5713.41,0.60,-0.03,0.29
5713.42,0.60,-0.01,0.30
5713.43,0.60,0.03,0.31
5713.44,0.60,0.09,0.30
5713.45,0.60,0.13,0.28
5713.46,0.60,0.17,-3.35
5713.47,0.60,0.20,-1.59
5713.48,0.60,0.22,0.17
5713.49,0.60,0.25,-3.44
5713.50,0.60,0.26,-5.27
5713.51,0.60,0.27,0.00
5713.52,0.60,0.28,-0.03
5713.53,0.60,0.28,-0.07
5713.54,0.60,0.27,-0.12
5713.55,0.60,-1.59,-0.11
5713.56,0.60,-3.50,-0.13
5713.57,0.60,0.19,-0.15
5713.58,0.60,0.15,-0.16
5713.59,0.60,0.12,-0.16
5713.60,0.60,0.07,-0.16
5713.61,0.60,0.03,-0.14
5713.62,0.60,-0.02,-0.14
5713.63,0.60,-0.06,-0.11
5713.64,0.60,-0.10,-0.09
5713.65,0.60,-0.14,-0.07
5713.66,0.60,-0.15,-0.03
5713.67,0.60,-0.20,0.01
5713.68,0.60,-0.19,-0.60
5713.69,0.60,-0.18,-2.39
5713.70,0.60,-0.17,0.10
5713.71,0.60,-0.15,0.15
5713.72,0.60,-0.12,-0.45
5713.73,0.60,-0.08,0.23
5713.74,0.60,-0.05,0.28
5713.75,0.60,-0.03,0.29
5713.76,0.60,0.01,0.30
5713.77,0.60,0.06,0.30
5713.78,0.60,0.12,0.27
5713.79,0.60,0.15,0.27
5713.80,0.60,0.18,0.23
5713.81,0.60,0.21,0.17
5713.82,0.60,0.24,-1.65
5713.83,0.60,0.26,-8.81
5713.84,0.60,0.27,0.00
5713.85,0.60,0.27,-0.03
5713.86,0.60,0.28,-0.07
5713.87,0.60,0.27,-0.10
5713.88,0.60,0.26,-0.12
5713.89,0.60,0.24,-0.13
5713.90,0.60,0.21,-0.15
5713.91,0.60,0.17,-0.16
5713.92,0.60,0.12,-0.17
5713.93,0.60,0.08,-0.17
5713.94,0.60,0.04,-0.14
5713.95,0.60,0.00,-0.14
5713.96,0.60,-0.05,-0.12
5713.97,0.60,-0.09,-0.10
5713.98,0.60,-0.13,-0.08
5713.99,0.60,-0.15,-0.04
5714.00,0.60,-0.18,0.00
5714.01,0.60,-0.19,-0.60
5714.02,0.60,-0.18,-3.02
5714.03,0.60,-0.18,0.10
5714.04,0.60,-0.16,0.13
5714.05,0.60,-0.13,0.16
5714.06,0.60,-0.09,0.21
5714.07,0.60,-0.06,0.27
5714.08,0.60,-0.03,0.29
5714.09,0.60,0.00,0.29
5714.10,0.60,0.04,0.29
5714.11,0.60,0.10,0.27
5714.12,0.60,0.14,0.27
5714.13,0.60,0.17,-4.75
5714.14,0.60,0.20,0.18
5714.15,0.60,0.23,0.14
5714.16,0.60,0.25,-7.02
5714.17,0.60,0.26,-1.76
5714.18,0.60,0.27,-0.02
5714.19,0.60,0.28,-0.06
5714.20,0.60,0.27,-0.10
5714.21,0.60,0.27,-0.13
5714.22,0.60,0.26,-0.13
5714.23,0.60,0.21,-0.15
5714.24,0.60,0.18,-0.16
5714.25,0.60,0.14,-0.17
5714.26,0.60,0.10,-0.17
5714.27,0.60,0.06,-0.16
5714.28,0.60,0.01,-0.15
5714.29,0.60,-0.03,-0.13
5714.30,0.60,-0.08,-0.11
5714.31,0.60,-0.12,-0.08
5714.32,0.60,-0.14,-0.05
5714.33,0.60,-0.15,-0.01
5714.34,0.60,-0.21,0.01
5714.35,0.60,-0.19,-2.40
5714.36,0.60,-0.18,-4.09
5714.37,0.60,-0.17,0.12
5714.38,0.60,-0.14,0.16
5714.39,0.60,-0.11,0.21
5714.40,0.60,-0.07,0.26
5714.41,0.60,-0.03,0.28
5714.42,0.60,-0.01,0.29
5714.43,0.60,0.02,0.30
5714.44,0.60,0.08,0.28
5714.45,0.60,0.13,0.27
5714.46,0.60,0.16,-5.17
5714.47,0.60,0.19,0.20
5714.48,0.60,0.22,0.14
5714.49,0.60,0.24,-5.24
5714.50,0.60,0.26,-3.51
5714.51,0.60,0.27,0.00
5714.52,0.60,0.28,-0.04
5714.53,0.60,0.28,-0.09
5714.54,0.60,0.27,-0.11
5714.55,0.60,0.26,-0.12
5714.56,0.60,-5.33,-0.14
5714.57,0.60,0.20,-0.15
5714.58,0.60,0.17,-0.16
5714.59,0.60,0.12,-0.16
5714.60,0.60,0.08,-0.16
5714.61,0.60,0.03,-0.15
5714.62,0.60,-0.01,-0.13
5714.63,0.60,-0.06,-0.11
5714.64,0.60,-0.10,-0.09
5714.65,0.60,-0.14,-0.06
5714.66,0.60,-0.14,-0.02
5714.67,0.60,-0.20,0.01
5714.68,0.60,-0.19,-2.40
5714.69,0.60,-0.18,-5.59
5714.70,0.60,-0.17,-1.65
5714.71,0.60,-0.15,0.18
5714.72,0.60,-0.12,0.20
5714.73,0.60,-0.08,0.24
5714.74,0.60,-0.04,0.28
5714.75,0.60,-0.02,0.29
5714.76,0.60,0.01,0.30
5714.77,0.60,0.06,0.29
5714.78,0.60,0.11,0.27
5714.79,0.60,0.15,-1.55
5714.80,0.60,0.18,-1.59
5714.81,0.60,0.21,0.17
5714.82,0.60,0.23,-3.43
5714.83,0.60,0.25,-7.04
5714.84,0.60,0.26,0.01
5714.85,0.60,0.27,-0.03
5714.86,0.60,0.28,-0.07
5714.87,0.60,0.27,-0.11
5714.88,0.60,0.26,-0.11
5714.89,0.60,0.24,-0.13
5714.90,0.60,0.20,-0.15
5714.91,0.60,0.17,-0.16
5714.92,0.60,0.13,-0.16
5714.93,0.60,0.09,-0.15
5714.94,0.60,0.05,-0.15
5714.95,0.60,0.00,-0.14
5714.96,0.60,-0.04,-0.12
5714.97,0.60,-0.08,-0.10
5714.98,0.60,-0.13,-0.07
5714.99,0.60,-0.15,-0.03
5715.00,0.60,-0.17,0.00
5715.01,0.60,-0.19,-1.21
5715.02,0.60,-0.18,-3.10
5715.03,0.60,-0.17,-5.21
5715.04,0.60,-0.15,0.18
5715.05,0.60,-0.12,0.19
5715.06,0.60,-0.09,0.23
5715.07,0.60,-0.05,0.27
5715.08,0.60,-0.02,0.29
5715.09,0.60,0.00,0.30
5715.10,0.60,0.04,0.29
5715.11,0.60,0.11,0.28
5715.12,0.60,0.14,0.27
5715.13,0.60,0.18,0.23
5715.14,0.60,0.21,0.19
5715.15,0.60,0.23,-1.64
5715.16,0.60,0.25,-8.81
5715.17,0.60,0.27,-1.75
5715.18,0.61,0.27,-0.01
5715.19,0.60,0.28,-0.06
5715.20,0.60,0.28,-0.10
5715.21,0.60,0.27,-0.11
5715.22,0.60,-5.31,-0.12
5715.23,0.60,-1.63,-0.15
5715.24,0.60,0.18,-0.16
5715.25,0.60,0.13,-0.17
5715.26,0.60,0.10,-0.17
5715.27,0.60,0.06,-0.15
5715.28,0.60,0.01,-0.15
5715.29,0.60,-0.03,-0.13
5715.30,0.60,-0.08,-0.11
5715.31,0.60,-0.12,-0.08
5715.32,0.60,-0.14,-0.05
5715.33,0.60,-0.15,-0.01
5715.34,0.60,-0.19,0.01
5715.35,0.60,-0.19,-2.45
5715.36,0.60,-0.17,-1.83
5715.37,0.60,-0.15,0.16
5715.38,0.60,-0.13,0.18
5715.39,0.60,-0.10,0.20
5715.40,0.60,-0.06,0.25
5715.41,0.60,-0.02,0.28
5715.42,0.60,0.01,0.29
5715.43,0.60,0.04,0.29
5715.44,0.60,0.10,0.29
5715.45,0.60,0.13,0.26
5715.46,0.60,0.17,-1.55
5715.47,0.60,0.20,-1.60
5715.48,0.60,0.23,0.15
5715.49,0.60,0.25,-5.23
5715.50,0.60,0.26,-7.04
5715.51,0.60,0.27,0.00
5715.52,0.60,0.28,-0.04
5715.53,0.60,0.28,-0.09
5715.54,0.60,0.27,-0.11
5715.55,0.60,-1.59,-0.12
5715.56,0.60,-1.64,-0.14
5715.57,0.60,0.19,-0.15
5715.58,0.60,0.15,-0.16
5715.59,0.60,0.11,-0.17
5715.60,0.60,0.07,-0.15
5715.61,0.60,0.02,-0.15
5715.62,0.60,-0.02,-0.13
5715.63,0.60,-0.07,-0.11
5715.64,0.60,-0.11,-0.09
5715.65,0.60,-0.15,-0.06
5715.66,0.60,-0.14,-0.02
5715.67,0.60,-0.20,0.01
5715.68,0.60,-0.19,-1.18
5715.69,0.60,-0.18,-4.15
5715.70,0.60,-0.16,-1.65
5715.71,0.60,-0.14,0.16
5715.72,0.60,-0.11,0.19
5715.73,0.60,-0.07,0.23
5715.74,0.60,-0.03,0.28
5715.75,0.60,-0.01,0.29
5715.76,0.60,0.02,0.30
5715.77,0.60,0.08,0.30
5715.78,0.60,0.13,0.27
5715.79,0.60,0.16,-1.54
5715.80,0.60,0.19,-1.64
5715.81,0.60,0.22,0.18
5715.82,0.60,0.24,0.13
5715.83,0.60,0.26,-7.04
5715.84,0.60,0.27,0.01
5715.85,0.60,0.28,-0.03
5715.86,0.60,0.28,-0.07
5715.87,0.60,0.27,-0.10
5715.88,0.60,0.26,-0.11
5715.89,0.60,0.22,-0.13
5715.90,0.60,0.19,-0.15
5715.91,0.60,0.15,-0.16
5715.92,0.60,0.12,-0.16
5715.93,0.60,0.08,-0.15
5715.94,0.60,0.04,-0.15
5715.95,0.60,-0.01,-0.14
5715.96,0.60,-0.05,-0.12
5715.97,0.60,-0.10,-0.10
5715.98,0.60,-0.14,-0.07
5715.99,0.60,-0.15,-0.03
5716.00,0.60,-0.19,0.00
5716.01,0.60,-0.19,-1.20
5716.02,0.60,-0.18,-2.42
5716.03,0.60,-0.18,-1.79
5716.04,0.60,-0.16,0.16
5716.05,0.60,-0.12,0.17
5716.06,0.60,-0.09,0.21
5716.07,0.60,-0.05,0.27
5716.08,0.60,-0.04,0.29
5716.09,0.60,0.00,0.30
5716.10,0.60,0.04,0.30
5716.11,0.60,0.11,0.27
5716.12,0.60,0.15,0.25
5716.13,0.60,0.17,-3.39
5716.14,0.60,0.21,0.19
5716.15,0.60,0.23,0.14
5716.16,0.60,0.25,-7.02
5716.17,0.60,0.26,-3.52
5716.18,0.60,0.27,-0.02
5716.19,0.60,0.27,-0.06
5716.20,0.60,0.27,-0.10
5716.21,0.60,0.26,-0.12
5716.22,0.60,-5.31,-0.12
5716.23,0.60,-1.64,-0.14
5716.24,0.60,0.17,-0.16
5716.25,0.60,0.13,-0.16
5716.26,0.60,0.09,-0.16
5716.27,0.60,0.06,-0.15
5716.28,0.60,0.01,-0.14
5716.29,0.60,-0.03,-0.12
5716.30,0.60,-0.08,-0.10
5716.31,0.60,-0.12,-0.08
5716.32,0.60,-0.15,-0.04
5716.33,0.60,-0.16,0.00
5716.34,0.60,-0.19,0.01
5716.35,0.60,-0.18,-3.07
5716.36,0.60,-0.18,-5.32
5716.37,0.60,-0.16,-1.62
5716.38,0.60,-0.13,0.18
5716.39,0.60,-0.10,0.22
5716.40,0.60,-0.06,0.25
5716.41,0.60,-0.03,0.28
5716.42,0.60,-0.01,0.29
5716.43,0.60,0.03,0.30
5716.44,0.60,0.08,0.28
5716.45,0.60,0.13,0.26
5716.46,0.60,0.17,-5.19
5716.47,0.60,0.20,0.21
5716.48,0.60,0.22,0.15
5716.49,0.60,0.25,-5.22
5716.50,0.60,0.26,-3.52
5716.51,0.60,0.27,-0.01
5716.52,0.60,0.28,-0.05
5716.53,0.60,0.28,-0.10
5716.54,0.60,0.27,-0.12
5716.55,0.60,0.26,-0.12
5716.56,0.60,0.21,-0.14
5716.57,0.60,0.21,-0.15
5716.58,0.60,0.15,-0.16
5716.59,0.60,0.11,-0.16
5716.60,0.60,0.07,-0.15
5716.61,0.60,0.03,-0.14
5716.62,0.60,-0.02,-0.13
5716.63,0.60,-0.06,-0.11
5716.64,0.60,-0.11,-0.09
5716.65,0.60,-0.15,-0.05
5716.66,0.60,-0.14,-0.01
5716.67,0.60,-0.20,0.01
5716.68,0.60,-0.19,-1.21
5716.69,0.60,-0.17,-0.55
5716.70,0.60,-0.16,-5.21
5716.71,0.60,-0.14,0.20
5716.72,0.60,-0.11,0.22
5716.73,0.60,-0.07,0.24
5716.74,0.60,-0.04,0.28
5716.75,0.60,-0.02,0.30
5716.76,0.60,0.02,0.30
5716.77,0.60,0.07,0.30
5716.78,0.60,0.12,0.27
5716.79,0.60,0.16,-1.54
5716.80,0.60,0.19,-3.39
5716.81,0.60,0.22,0.18
5716.82,0.60,0.24,-3.43
5716.83,0.60,0.26,-7.04
5716.84,0.60,0.27,0.00
5716.85,0.60,0.28,-0.03
5716.86,0.60,0.28,-0.08
5716.87,0.60,0.28,-0.10
5716.88,0.60,0.27,-0.11
5716.89,0.60,0.25,-0.13
5716.90,0.60,0.20,-0.15
5716.91,0.60,0.17,-0.16
5716.92,0.60,0.13,-0.17
5716.93,0.60,0.09,-0.16
5716.94,0.60,0.05,-0.15
5716.95,0.60,0.01,-0.14
5716.96,0.60,-0.04,-0.12
5716.97,0.60,-0.08,-0.09
5716.98,0.60,-0.13,-0.06
5716.99,0.60,-0.14,-0.03
5717.00,0.60,-0.18,0.01
5717.01,0.60,-0.19,-0.58
5717.02,0.60,-0.18,-1.76
5717.03,0.60,-0.17,-3.46
5717.04,0.60,-0.15,0.18
5717.05,0.60,-0.12,0.18
5717.06,0.60,-0.09,0.20
5717.07,0.60,-0.05,0.27
5717.08,0.60,-0.03,0.29
5717.09,0.60,0.01,0.30
5717.10,0.60,0.05,0.30
5717.11,0.60,0.11,0.28
5717.12,0.60,0.14,0.27
5717.13,0.60,0.17,0.25
5717.14,0.60,0.20,0.20
5717.15,0.60,0.23,0.14
5717.16,0.60,0.25,-7.02
5717.17,0.60,0.26,-1.75
5717.18,0.60,0.27,-0.01
5717.19,0.60,0.28,-0.05
5717.20,0.60,0.27,-0.09
5717.21,0.60,0.26,-0.11
5717.22,0.60,0.25,-0.12
5717.23,0.60,0.20,-0.14
5717.24,0.60,0.18,-0.15
5717.25,0.60,0.14,-0.16
5717.26,0.60,0.09,-0.16
5717.27,0.60,0.05,-0.14
5717.28,0.60,0.01,-0.14
5717.29,0.60,-0.03,-0.12
5717.30,0.60,-0.08,-0.10
5717.31,0.60,-0.12,-0.07
5717.32,0.60,-0.15,-0.05
5717.33,0.60,-0.16,0.00
5717.34,0.60,-0.20,0.01
5717.35,0.60,-0.19,-3.02
5717.36,0.60,-0.17,-1.13
5717.37,0.60,-0.15,0.17
5717.38,0.60,-0.14,0.17
5717.39,0.60,-0.10,0.20
5717.40,0.60,-0.07,0.25
5717.41,0.60,-0.03,0.28
5717.42,0.60,-0.02,0.29
5717.43,0.60,0.02,0.30
5717.44,0.60,0.08,0.28
5717.45,0.60,0.13,0.27
5717.46,0.60,0.16,-6.99
5717.47,0.60,0.19,0.21
5717.48,0.60,0.22,0.16
5717.49,0.60,0.24,-5.16
5717.50,0.60,0.25,-3.72
5717.51,0.60,0.27,0.00
5717.52,0.60,0.27,-0.04
5717.53,0.60,0.27,-0.08
5717.54,0.60,0.26,-0.11
5717.55,0.60,0.26,-0.11
5717.56,0.60,0.20,-0.13
5717.57,0.60,0.18,-0.15
5717.58,0.60,0.14,-0.16
5717.59,0.60,0.10,-0.16
5717.60,0.60,0.06,-0.16
5717.61,0.60,0.02,-0.14
5717.62,0.60,-0.02,-0.13
5717.63,0.60,-0.07,-0.11
5717.64,0.60,-0.11,-0.08
5717.65,0.60,-0.15,-0.05
5717.66,0.60,-0.15,-0.05
5717.67,0.60,-0.20,0.01
5717.68,0.60,-0.19,-0.60
5717.69,0.60,-0.18,-3.08
5717.70,0.60,-0.17,-5.21
5717.71,0.60,-0.15,0.18
5717.72,0.60,-0.11,0.21
5717.73,0.60,-0.08,0.22
5717.74,0.60,-0.04,0.28
5717.75,0.60,-0.02,0.29
5717.76,0.60,0.02,0.30
5717.77,0.60,0.07,0.30
5717.78,0.60,0.12,0.27
5717.79,0.60,0.16,-1.54
5717.80,0.60,0.19,-3.39
5717.81,0.60,0.22,0.18
5717.82,0.60,0.24,-1.65
5717.83,0.60,0.26,-8.81
5717.84,0.60,0.27,-3.52
5717.85,0.60,0.27,-0.02
5717.86,0.60,0.27,-0.07
5717.87,0.60,0.27,-0.11
5717.88,0.60,0.26,-0.11
5717.89,0.60,-3.48,-0.13
5717.90,0.60,0.18,-0.14
5717.91,0.60,0.16,-0.15
5717.92,0.60,0.12,-0.16
5717.93,0.60,0.08,-0.16
5717.94,0.60,0.04,-0.14
5717.95,0.60,-0.01,-0.14
5717.96,0.60,-0.05,-0.12
5717.97,0.60,-0.09,-0.10
5717.98,0.60,-0.14,-0.07
5717.99,0.60,-0.14,-0.04
5718.00,0.60,-0.19,-0.01
5718.01,0.60,-0.19,0.01
5718.02,0.60,-0.18,-1.81
5718.03,0.60,-0.17,0.10
5718.04,0.60,-0.15,0.16
5718.05,0.60,-0.12,0.17
5718.06,0.60,-0.09,0.20
5718.07,0.60,-0.05,0.25
5718.08,0.60,-0.01,0.28
5718.09,0.60,0.00,0.29
5718.10,0.60,0.05,0.29
5718.11,0.60,0.11,0.27
5718.12,0.60,0.15,0.25
5718.13,0.60,0.18,-7.00
5718.14,0.60,0.21,0.20
5718.15,0.60,0.23,0.15
5718.16,0.60,0.25,-5.23
5718.17,0.60,0.27,-3.51
5718.18,0.60,0.27,-0.02
5718.19,0.60,0.28,-0.05
5718.20,0.60,0.27,-0.09
5718.21,0.60,0.26,-0.11
5718.22,0.60,-5.25,-0.12
5718.23,0.60,0.19,-0.14
5718.24,0.60,0.17,-0.16
5718.25,0.60,0.13,-0.16
5718.26,0.60,0.09,-0.16
5718.27,0.60,0.05,-0.16
5718.28,0.60,0.01,-0.14
5718.29,0.60,-0.04,-0.13
5718.30,0.60,-0.08,-0.11
5718.31,0.60,-0.12,-0.08
5718.32,0.60,-0.16,-0.06
5718.33,0.60,-0.16,-0.03
5718.34,0.60,-0.20,-0.02
5718.35,0.60,-0.18,-1.18
5718.36,0.60,-0.17,-1.17
5718.37,0.60,-0.16,0.14
5718.38,0.60,-0.13,0.16
5718.39,0.60,-0.09,0.19
5718.40,0.60,-0.06,0.22
5718.41,0.60,-0.03,0.27
5718.42,0.60,0.00,0.29
5718.43,0.60,0.03,0.29
5718.44,0.60,0.09,0.28
5718.45,0.60,0.14,0.26
5718.46,0.60,0.17,-4.70
5718.47,0.60,0.20,-5.20
5718.48,0.60,0.22,0.18
5718.49,0.60,0.25,0.12
5718.50,0.60,0.26,-8.81
5718.51,0.60,0.27,-1.77
5718.52,0.60,0.28,-0.04
5718.53,0.60,0.27,-0.08
5718.54,0.60,0.26,-0.11
5718.55,0.60,-3.45,-0.11
5718.56,0.60,-3.49,-0.14
5718.57,0.60,0.18,-0.15
5718.58,0.60,0.14,-0.16
5718.59,0.60,0.10,-0.16
5718.60,0.60,0.06,-0.16
5718.61,0.60,0.02,-0.14
5718.62,0.60,-0.03,-0.14
5718.63,0.60,-0.07,-0.11
5718.64,0.60,-0.12,-0.09
5718.65,0.60,-0.15,-0.07
5718.66,0.60,-0.15,-0.04
5718.67,0.60,-0.19,-0.01
5718.68,0.60,-0.19,0.02
5718.69,0.60,-0.18,-2.40
5718.70,0.60,-0.16,0.13
5718.71,0.60,-0.14,0.19
5718.72,0.60,-0.11,0.20
5718.73,0.60,-0.07,0.22
5718.74,0.60,-0.04,0.27
5718.75,0.60,-0.02,0.29
5718.76,0.60,0.02,0.30
5718.77,0.60,0.07,0.29
5718.78,0.60,0.13,0.28
5718.79,0.60,0.16,0.27
5718.80,0.60,0.20,-6.97
5718.81,0.60,0.22,0.19
5718.82,0.60,0.24,0.14
5718.83,0.60,0.26,-8.59
5718.84,0.60,0.27,-1.76
5718.85,0.60,0.28,-0.03
5718.86,0.60,0.28,-0.07
5718.87,0.60,0.27,-0.11
5718.88,0.60,0.26,-0.11
5718.89,0.60,0.23,-0.13
5718.90,0.60,0.22,-0.15
5718.91,0.60,0.15,-0.16
5718.92,0.60,0.12,-0.16
5718.93,0.60,0.08,-0.16
5718.94,0.60,0.04,-0.15
5718.95,0.60,-0.01,-0.14
5718.96,0.60,-0.05,-0.12
5718.97,0.60,-0.10,-0.10
5718.98,0.60,-0.14,-0.07
5718.99,0.60,-0.14,-0.06
5719.00,0.60,-0.19,-0.01
5719.01,0.60,-0.18,0.02
5719.02,0.60,-0.18,-3.00
5719.03,0.60,-0.17,-5.46
5719.04,0.60,-0.15,-1.61
5719.05,0.60,-0.12,0.20
5719.06,0.60,-0.08,0.23
5719.07,0.60,-0.04,0.26
5719.08,0.60,-0.03,0.29
5719.09,0.60,0.01,0.30
5719.10,0.60,0.05,0.30
5719.11,0.60,0.11,0.28
5719.12,0.60,0.15,0.26
5719.13,0.60,0.18,-8.81
5719.14,0.60,0.21,0.20
5719.15,0.60,0.23,0.14
5719.16,0.60,0.25,-5.24
5719.17,0.60,0.26,-5.29
5719.18,0.60,0.27,-0.02
5719.19,0.60,0.27,-0.05
5719.20,0.60,0.27,-0.10
5719.21,0.60,0.26,-0.11
5719.22,0.60,0.25,-0.12
5719.23,0.60,0.20,-0.14
5719.24,0.60,0.16,-0.16
5719.25,0.60,0.12,-0.16
5719.26,0.60,0.08,-0.16
5719.27,0.60,0.04,-0.14
5719.28,0.60,0.00,-0.15
5719.29,0.60,-0.04,-0.13
5719.30,0.60,-0.09,-0.10
5719.31,0.60,-0.13,-0.08
5719.32,0.60,-0.16,-0.05
