"time_s" "index" "u_ms" "w1_ms" "w2_ms"
"1967" 9.83 1967 0.0534 -0.0058 -0.0037
"1968" 9.835 1968 0.0536 -0.0051 -0.0045
"1969" 9.84 1969 0.0528 -0.005 -0.006
"1970" 9.845 1970 0.0513 -0.0058 -0.0059
"1971" 9.85 1971 0.0505 -0.0055 -0.0052
"1972" 9.855 1972 0.0449 -0.0057 -0.0057
"1973" 9.86 1973 0.0466 -0.0067 -0.0066
"1974" 9.865 1974 0.0449 -0.0059 -0.0065
"1975" 9.87 1975 0.0467 -0.0059 -0.008
"1976" 9.875 1976 0.0478 -0.0065 -0.0095
"1977" 9.88 1977 0.0458 -0.0074 -0.007
"1978" 9.885 1978 0.044 -0.0068 -0.0069
"1979" 9.89 1979 0.047 -0.0064 -0.0046
"1980" 9.895 1980 0.0483 -0.0063 -0.006
"1981" 9.9 1981 0.0391 -0.006 -0.0043
"1982" 9.905 1982 0.0429 -0.0083 -0.0039
"1983" 9.91 1983 0.0357 -0.0082 -0.0105
"1984" 9.915 1984 0.0413 -0.0085 -0.0078
"1985" 9.92 1985 0.0399 -0.009 -0.0058
"1986" 9.925 1986 0.0397 -0.0092 -0.0066
"1987" 9.93 1987 0.0361 -0.009 -0.0089
"1988" 9.935 1988 0.024 -0.0055 -0.0091
"1989" 9.94 1989 0.0294 -0.0085 -0.0115
"1990" 9.945 1990 0.0264 -0.008 -0.0082
"1991" 9.95 1991 0.0235 -0.0089 -0.0063
"1992" 9.955 1992 0.0286 -0.0076 -0.0083
"1993" 9.96 1993 0.0237 -0.0075 -0.0081
"1994" 9.965 1994 0.0235 -0.0089 -0.0055
"1995" 9.97 1995 0.0215 -0.0088 -0.0077
"1996" 9.975 1996 0.0221 -0.0069 -0.0095
"1997" 9.98 1997 0.0205 -0.0072 -0.0118
"1998" 9.985 1998 0.0155 -0.0078 -0.0067
"1999" 9.99 1999 0.012 -0.0079 -0.008
"2000" 9.995 2000 0.0087 -0.0083 -0.01
"2001" 10 2001 0.0099 -0.0086 -0.0073
"2002" 10.005 2002 0.0106 -0.0078 -0.0054
"2003" 10.01 2003 0.0087 -0.0085 -0.0069
"2004" 10.015 2004 0.009 -0.0078 -0.0074
"2005" 10.02 2005 0.0058 -0.0076 -0.0076
"2006" 10.025 2006 0.0044 -0.0082 -0.0112
"2007" 10.03 2007 0.0033 -0.0073 -0.0062
"2008" 10.035 2008 -0.0012 -0.0084 -0.0087
"2009" 10.04 2009 -0.0024 -0.0076 -0.009
"2010" 10.045 2010 -0.0049 -0.0082 -0.0103
"2011" 10.05 2011 -0.0049 -0.0081 -0.0089
"2012" 10.055 2012 -0.0075 -0.0082 -0.0107
"2013" 10.06 2013 -0.0083 -0.0081 -0.0104
"2014" 10.065 2014 -0.0107 -0.0072 -0.0079
"2015" 10.07 2015 -0.0091 -0.0069 -0.0076
"2016" 10.075 2016 -0.0158 -0.0068 -0.0073
"2017" 10.08 2017 -0.0172 -0.0073 -0.0114
"2018" 10.085 2018 -0.0158 -0.0075 -0.0083
"2019" 10.09 2019 -0.0184 -0.0077 -0.009
"2020" 10.095 2020 -0.0166 -0.0076 -0.0076
"2021" 10.1 2021 -0.0234 -0.0078 -0.0076
"2022" 10.105 2022 -0.0216 -0.0066 -0.0052
"2023" 10.11 2023 -0.0271 -0.0081 -0.0089
"2024" 10.115 2024 -0.0208 -0.0067 -0.009
"2025" 10.12 2025 -0.0313 -0.0078 -0.0076
"2026" 10.125 2026 -0.0291 -0.0065 -0.0092
"2027" 10.13 2027 -0.0259 -0.0049 -0.0074
"2028" 10.135 2028 -0.0291 -0.0054 -0.0096
"2029" 10.14 2029 -0.0295 -0.0059 -0.0082
"2030" 10.145 2030 -0.0289 -0.0047 -0.0085
"2031" 10.15 2031 -0.0289 -0.004 -0.0064
"2032" 10.155 2032 -0.0384 -0.0067 -0.0083
"2033" 10.16 2033 -0.0366 -0.0082 -0.0086
"2034" 10.165 2034 -0.043 -0.0062 -0.0058
"2035" 10.17 2035 -0.0433 -0.0052 -0.0091
"2036" 10.175 2036 -0.0408 -0.007 -0.0064
"2037" 10.18 2037 -0.0428 -0.006 -0.0093
"2038" 10.185 2038 -0.0485 -0.0051 -0.0078
"2039" 10.19 2039 -0.039 -0.0077 -0.0093
"2040" 10.195 2040 -0.0441 -0.0067 -0.0084
"2041" 10.2 2041 -0.0489 -0.0057 -0.0072
"2042" 10.205 2042 -0.0416 -0.0081 -0.0079
"2043" 10.21 2043 -0.0441 -0.0054 -0.01
"2044" 10.215 2044 -0.0473 -0.007 -0.0073
"2045" 10.22 2045 -0.0552 -0.005 -0.0068
"2046" 10.225 2046 -0.0517 -0.0057 -0.0052
"2047" 10.23 2047 -0.0483 -0.0065 -0.0067
"2048" 10.235 2048 -0.0485 -0.0052 -0.0053
"2049" 10.24 2049 -0.0493 -0.0062 -0.0055
"2050" 10.245 2050 -0.0507 -0.0047 -0.007
"2051" 10.25 2051 -0.0523 -0.0046 -0.0037
"2052" 10.255 2052 -0.0521 -0.0049 -0.0032
"2053" 10.26 2053 -0.0534 -0.0052 -0.0031
"2054" 10.265 2054 -0.0542 -0.0049 -0.0056
"2055" 10.27 2055 -0.0536 -0.0053 -0.0047
"2056" 10.275 2056 -0.053 -0.0049 -0.0066
"2057" 10.28 2057 -0.0511 -0.0052 -0.0088
"2058" 10.285 2058 -0.0538 -0.0031 -0.0094
"2059" 10.29 2059 -0.055 -0.0033 -0.005
"2060" 10.295 2060 -0.054 -0.0041 -0.0056
"2061" 10.3 2061 -0.0554 -0.0036 -0.0091
"2062" 10.305 2062 -0.058 -0.0035 -5e-04
"2063" 10.31 2063 -0.0562 -0.0042 0.0075
"2064" 10.315 2064 -0.0523 -0.0035 -0.0037
"2065" 10.32 2065 -0.06 -0.0031 -0.0062
"2066" 10.325 2066 -0.057 -0.0025 -0.0058
"2067" 10.33 2067 -0.0548 -0.0042 -0.0016
"2068" 10.335 2068 -0.0625 -0.0025 -0.0046
"2069" 10.34 2069 -0.0582 -0.0031 -0.0164
"2070" 10.345 2070 -0.0546 -0.0035 -0.0027
"2071" 10.35 2071 -0.0576 -0.0045 0.0049
"2072" 10.355 2072 -0.0596 -0.0029 -0.0026
"2073" 10.36 2073 -0.0556 -0.0041 -0.0015
"2074" 10.365 2074 -0.0574 -0.0033 0.0127
"2075" 10.37 2075 -0.0532 -0.0044 -0.004
"2076" 10.375 2076 -0.0558 -0.0038 -0.0115
"2077" 10.38 2077 -0.054 -0.0037 -0.0392
"2078" 10.385 2078 -0.0554 -0.004 -0.0061
"2079" 10.39 2079 -0.0521 -0.0049 0.0336
"2080" 10.395 2080 -0.0538 -0.0047 -0.0032
"2081" 10.4 2081 -0.0503 -0.0046 -0.005
"2082" 10.405 2082 -0.0499 -0.0057 -0.0062
"2083" 10.41 2083 -0.0487 -0.0035 -0.0041
"2084" 10.415 2084 -0.0445 -0.0056 -0.0053
"2085" 10.42 2085 -0.0447 -0.0038 -0.0052
"2086" 10.425 2086 -0.0422 -0.0052 -0.0016
"2087" 10.43 2087 -0.0461 -0.0049 -0.0053
"2088" 10.435 2088 -0.0412 -0.005 -0.0024
"2089" 10.44 2089 -0.0408 -0.0046 -0.0037
"2090" 10.445 2090 -0.042 -0.0033 -0.0091
"2091" 10.45 2091 -0.0416 -0.005 -0.0086
"2092" 10.455 2092 -0.0325 -0.0045 -0.0022
"2093" 10.46 2093 -0.0354 -0.0049 -0.0132
"2094" 10.465 2094 -0.0352 -0.0031 -0.0089
"2095" 10.47 2095 -0.0336 -0.0042 -0.0085
"2096" 10.475 2096 -0.0321 -0.0043 -0.0041
"2097" 10.48 2097 -0.0281 -0.0046 -0.0017
"2098" 10.485 2098 -0.0254 -0.0029 5e-04
"2099" 10.49 2099 -0.028 -0.003 4e-04
"2100" 10.495 2100 -0.0199 -0.0023 -0.0015
"2101" 10.5 2101 -0.0175 -0.0026 -0.0036
"2102" 10.505 2102 -0.0173 -0.0018 -4e-04
"2103" 10.51 2103 -0.0175 -0.0033 -4e-04
"2104" 10.515 2104 -0.0128 -0.0034 -0.0039
"2105" 10.52 2105 -0.0088 -0.0035 -0.0064
"2106" 10.525 2106 -0.0118 -0.0038 -0.0034
"2107" 10.53 2107 -0.0098 -0.0039 -0.0075
"2108" 10.535 2108 -0.011 -0.0028 0.0031
"2109" 10.54 2109 -0.0027 -0.0025 -0.001
"2110" 10.545 2110 -0.006 -0.003 3e-04
"2111" 10.55 2111 0.0021 -0.0029 -0.0035
"2112" 10.555 2112 0.0031 -0.0023 -0.0023
"2113" 10.56 2113 0.0079 -0.001 -0.0042
"2114" 10.565 2114 0.0056 -0.0012 -6e-04
"2115" 10.57 2115 0.006 -0.0021 -0.003
"2116" 10.575 2116 0.009 -0.0022 -0.0032
"2117" 10.58 2117 0.0092 -0.0024 0.0158
"2118" 10.585 2118 0.0102 -0.0026 0.0011
"2119" 10.59 2119 0.0122 -0.0019 -0.001
"2120" 10.595 2120 0.0134 -0.0026 0.0015
"2121" 10.6 2121 0.0106 -0.003 -0.0036
"2122" 10.605 2122 0.013 -0.0019 -0.0035
"2123" 10.61 2123 0.0167 -0.0024 -0.0034
"2124" 10.615 2124 0.014 -0.0027 -0.0028
"2125" 10.62 2125 0.0186 -0.0019 -8e-04
"2126" 10.625 2126 0.0235 -0.0036 -0.0029
"2127" 10.63 2127 0.0194 -0.0021 -0.009
"2128" 10.635 2128 0.0289 -0.0027 -0.0041
"2129" 10.64 2129 0.0207 -0.0032 -9e-04
"2130" 10.645 2130 0.0326 -0.0046 2e-04
"2131" 10.65 2131 0.0242 -0.0033 -0.0062
"2132" 10.655 2132 0.0249 -0.0029 -0.0077
"2133" 10.66 2133 0.0333 -0.0021 -0.0031
"2134" 10.665 2134 0.0354 -0.0035 -0.0106
"2135" 10.67 2135 0.034 -0.0036 -0.0032
"2136" 10.675 2136 0.0327 -0.0032 -0.0037
"2137" 10.68 2137 0.041 -0.0042 -0.0033
"2138" 10.685 2138 0.0386 -0.0029 -0.0028
"2139" 10.69 2139 0.0433 -0.0042 -0.0088
"2140" 10.695 2140 0.0346 -0.0023 -0.001
"2141" 10.7 2141 0.0378 -0.0036 -0.0018
"2142" 10.705 2142 0.0406 -0.0029 -0.0031
"2143" 10.71 2143 0.0406 -0.0035 -0.0034
"2144" 10.715 2144 0.0418 -0.0035 -0.0026
"2145" 10.72 2145 0.0392 -0.0022 -0.0153
"2146" 10.725 2146 0.0437 -0.0038 -0.0039
"2147" 10.73 2147 0.0437 -0.0024 0.0133
"2148" 10.735 2148 0.0384 -0.0032 -0.0026
"2149" 10.74 2149 0.0501 -0.0035 -7e-04
"2150" 10.745 2150 0.0469 -0.0023 -0.0061
"2151" 10.75 2151 0.0509 -0.0016 0.0014
"2152" 10.755 2152 0.0528 -0.0025 -0.0019
"2153" 10.76 2153 0.0511 -0.0021 1e-04
"2154" 10.765 2154 0.0521 -0.0037 -0.003
"2155" 10.77 2155 0.053 -0.0047 -4e-04
"2156" 10.775 2156 0.0548 -0.0042 -3e-04
"2157" 10.78 2157 0.0521 -0.0016 -3e-04
"2158" 10.785 2158 0.0536 -0.0035 -0.0013
"2159" 10.79 2159 0.0564 -0.0028 -0.0045
"2160" 10.795 2160 0.0536 -0.0034 -0.0028
"2161" 10.8 2161 0.0584 -0.0047 -0.0016
"2162" 10.805 2162 0.0546 -0.0049 -0.0014
"2163" 10.81 2163 0.056 -0.004 -9e-04
"2164" 10.815 2164 0.0525 -0.0042 4e-04
"2165" 10.82 2165 0.0544 -0.0033 -4e-04
"2166" 10.825 2166 0.0588 -0.0049 -0.0063
"2167" 10.83 2167 0.0536 -0.0045 -0.0044
"2168" 10.835 2168 0.0536 -0.0049 -0.0059
"2169" 10.84 2169 0.0546 -0.0054 -0.0031
"2170" 10.845 2170 0.0544 -0.006 -0.0036
"2171" 10.85 2171 0.0495 -0.0054 -0.0046
"2172" 10.855 2172 0.0532 -0.0054 -0.0051
"2173" 10.86 2173 0.0497 -0.0059 -0.0023
"2174" 10.865 2174 0.0515 -0.0066 -0.0054
"2175" 10.87 2175 0.0503 -0.0066 -0.006
"2176" 10.875 2176 0.0474 -0.0069 -0.0071
"2177" 10.88 2177 0.044 -0.0062 -0.0061
"2178" 10.885 2178 0.0423 -0.0068 -0.003
"2179" 10.89 2179 0.0452 -0.0067 -0.005
"2180" 10.895 2180 0.0466 -0.0063 -0.0089
"2181" 10.9 2181 0.0397 -0.0069 -0.0028
"2182" 10.905 2182 0.0371 -0.0062 -0.0083
"2183" 10.91 2183 0.0401 -0.0054 -0.0088
"2184" 10.915 2184 0.0407 -0.0071 -0.0075
"2185" 10.92 2185 0.0423 -0.0074 -0.0087
"2186" 10.925 2186 0.0393 -0.0079 -0.0062
"2187" 10.93 2187 0.03 -0.0064 -0.0013
"2188" 10.935 2188 0.0276 -0.0065 -0.0075
"2189" 10.94 2189 0.031 -0.0079 -0.0051
"2190" 10.945 2190 0.031 -0.0068 -0.007
"2191" 10.95 2191 0.0258 -0.0092 -0.0069
"2192" 10.955 2192 0.0274 -0.0094 -0.007
"2193" 10.96 2193 0.0248 -0.0087 -0.009
"2194" 10.965 2194 0.0235 -0.0077 -0.0084
"2195" 10.97 2195 0.0242 -0.0093 -0.0087
"2196" 10.975 2196 0.0189 -0.0062 -0.007
"2197" 10.98 2197 0.0207 -0.0082 -0.0093
"2198" 10.985 2198 0.0197 -0.0086 -0.009
"2199" 10.99 2199 0.0221 -0.0077 -0.0084
"2200" 10.995 2200 0.0112 -0.0077 -0.0094
"2201" 11 2201 0.0154 -0.0092 -0.0044
"2202" 11.005 2202 0.0156 -0.0092 -0.0085
"2203" 11.01 2203 0.0036 -0.0087 -0.0089
"2204" 11.015 2204 0.0061 -0.0078 -0.0079
"2205" 11.02 2205 0.0059 -0.0095 -0.0115
"2206" 11.025 2206 -0.0032 -0.0086 -0.0087
"2207" 11.03 2207 -0.001 -0.0092 -0.0107
"2208" 11.035 2208 -0.0022 -0.0088 -0.009
"2209" 11.04 2209 -4e-04 -0.009 -0.0101
"2210" 11.045 2210 -0.0105 -0.0085 -0.008
"2211" 11.05 2211 -2e-04 -0.009 -0.011
"2212" 11.055 2212 -0.0097 -0.0099 -0.0092
"2213" 11.06 2213 -0.015 -0.0086 -0.0096
"2214" 11.065 2214 -0.0061 -0.0081 -0.0093
"2215" 11.07 2215 -0.0113 -0.0082 -0.006
"2216" 11.075 2216 -0.0119 -0.0089 -0.0084
"2217" 11.08 2217 -0.0166 -0.0086 -0.0099
"2218" 11.085 2218 -0.0188 -0.0082 -0.0091
"2219" 11.09 2219 -0.0168 -0.0069 -0.0114
"2220" 11.095 2220 -0.0198 -0.0088 -0.0071
"2221" 11.1 2221 -0.0236 -0.0085 -0.0101
"2222" 11.105 2222 -0.0208 -0.0088 -0.0089
"2223" 11.11 2223 -0.0198 -0.0076 -0.0072
"2224" 11.115 2224 -0.0245 -0.0083 -0.0096
"2225" 11.12 2225 -0.0279 -0.0078 -0.0091
"2226" 11.125 2226 -0.0287 -0.0072 -0.0105
"2227" 11.13 2227 -0.0265 -0.0077 -0.0089
"2228" 11.135 2228 -0.0321 -0.0083 -0.0079
"2229" 11.14 2229 -0.0313 -0.0084 -0.0085
"2230" 11.145 2230 -0.0354 -0.0076 -0.0107
"2231" 11.15 2231 -0.0327 -0.0074 -0.005
"2232" 11.155 2232 -0.035 -0.0067 -0.0099
"2233" 11.16 2233 -0.0404 -0.0074 -0.0108
"2234" 11.165 2234 -0.0348 -0.0058 -0.0063
"2235" 11.17 2235 -0.042 -0.0077 -0.0093
"2236" 11.175 2236 -0.0376 -0.0062 -0.0111
"2237" 11.18 2237 -0.0433 -0.0072 -0.0072
"2238" 11.185 2238 -0.0418 -0.0064 -0.008
"2239" 11.19 2239 -0.0422 -0.0066 -0.0088
"2240" 11.195 2240 -0.0428 -0.0061 -0.0071
"2241" 11.2 2241 -0.0439 -0.0061 -0.0059
"2242" 11.205 2242 -0.0465 -0.0051 -0.0077
"2243" 11.21 2243 -0.0479 -0.006 -0.007
"2244" 11.215 2244 -0.0455 -0.0055 -0.0054
"2245" 11.22 2245 -0.0465 -0.0053 -0.0063
"2246" 11.225 2246 -0.0487 -0.0054 -0.0064
"2247" 11.23 2247 -0.0489 -0.0047 -0.0055
"2248" 11.235 2248 -0.0519 -0.0049 -0.0049
"2249" 11.24 2249 -0.0513 -0.005 -0.0047
"2250" 11.245 2250 -0.0501 -0.0046 -0.0042
"2251" 11.25 2251 -0.0542 -0.0043 -0.0037
"2252" 11.255 2252 -0.0532 -0.0041 -0.0037
"2253" 11.26 2253 -0.0532 -0.0043 -0.0062
"2254" 11.265 2254 -0.0548 -0.0041 -0.0053
"2255" 11.27 2255 -0.0515 -0.003 -0.0038
"2256" 11.275 2256 -0.0536 -0.0038 -0.0026
"2257" 11.28 2257 -0.0558 -0.0033 -0.003
"2258" 11.285 2258 -0.0525 -0.0022 -0.0031
"2259" 11.29 2259 -0.0566 -0.0038 -0.0058
"2260" 11.295 2260 -0.0544 -0.0033 -0.0023
"2261" 11.3 2261 -0.0552 -0.0032 -0.0018
"2262" 11.305 2262 -0.0544 -0.0033 -0.0016
"2263" 11.31 2263 -0.0548 -0.003 -0.0059
"2264" 11.315 2264 -0.0576 -0.0029 -0.0049
"2265" 11.32 2265 -0.0604 -0.0033 -0.0013
"2266" 11.325 2266 -0.0568 -0.0027 -0.0021
"2267" 11.33 2267 -0.0588 -0.003 -0.0021
"2268" 11.335 2268 -0.0582 -0.0029 -0.0018
"2269" 11.34 2269 -0.062 -0.0031 -0.0033
"2270" 11.345 2270 -0.0534 -0.004 -0.0031
"2271" 11.35 2271 -0.0602 -0.0022 0.0011
"2272" 11.355 2272 -0.0618 -0.0013 -0.0022
"2273" 11.36 2273 -0.0544 -0.0053 -0.0068
"2274" 11.365 2274 -0.0505 -0.0047 -0.007
"2275" 11.37 2275 -0.0639 -0.0025 -0.0035
"2276" 11.375 2276 -0.0548 -0.0046 -0.0059
"2277" 11.38 2277 -0.0564 -0.0041 -0.008
"2278" 11.385 2278 -0.0556 -0.0036 -0.0057
"2279" 11.39 2279 -0.0576 -0.0042 -0.0062
"2280" 11.395 2280 -0.0513 -0.0033 -0.0059
"2281" 11.4 2281 -0.0534 -0.0029 -0.0051
"2282" 11.405 2282 -0.0507 -0.0044 -0.0026
"2283" 11.41 2283 -0.0465 -0.0056 -0.0031
"2284" 11.415 2284 -0.0493 -0.0028 -0.0063
"2285" 11.42 2285 -0.0416 -0.0043 -0.0092
"2286" 11.425 2286 -0.0455 -0.0032 -0.0085
"2287" 11.43 2287 -0.04 -0.0042 -0.0095
"2288" 11.435 2288 -0.0424 -0.0046 -1e-04
"2289" 11.44 2289 -0.0376 -0.0046 0.0014
"2290" 11.445 2290 -0.0408 -0.0042 -0.0038
"2291" 11.45 2291 -0.0354 -0.0036 -0.0027
"2292" 11.455 2292 -0.0344 -0.0036 -0.0383
"2293" 11.46 2293 -0.0272 -0.0012 -0.0062
"2294" 11.465 2294 -0.0248 -0.0036 0
"2295" 11.47 2295 -0.0284 -0.003 -0.0047
"2296" 11.475 2296 -0.0248 -0.0021 -0.0033
"2297" 11.48 2297 -0.0193 -9e-04 -0.0024
"2298" 11.485 2298 -0.0266 -0.0016 0.0032
"2299" 11.49 2299 -0.0193 -0.0029 -0.0018
"2300" 11.495 2300 -0.0235 -0.0029 -0.0013
"2301" 11.5 2301 -0.0213 -0.0022 -9e-04
"2302" 11.505 2302 -0.0189 -0.0019 0.0014
"2303" 11.51 2303 -0.0183 -0.0021 1e-04
"2304" 11.515 2304 -0.0149 -0.0032 -0.0023
"2305" 11.52 2305 -0.0118 -0.0021 -9e-04
"2306" 11.525 2306 -0.0118 -0.0016 0.005
"2307" 11.53 2307 -0.0035 -9e-04 0.0034
"2308" 11.535 2308 -0.0043 -3e-04 -0.0018
"2309" 11.54 2309 -0.0043 -0.0021 0.0042
"2310" 11.545 2310 -0.0023 -0.0017 -0.0062
"2311" 11.55 2311 0.0046 0 -6e-04
"2312" 11.555 2312 0.0093 -3e-04 -0.0014
"2313" 11.56 2313 0.0078 -0.0014 0.0016
"2314" 11.565 2314 0.0088 -0.0016 -0.0029
"2315" 11.57 2315 0.0128 -0.0018 -7e-04
"2316" 11.575 2316 0.0091 3e-04 4e-04
"2317" 11.58 2317 0.0174 -9e-04 -0.0013
"2318" 11.585 2318 0.0125 -0.0017 -0.0038
"2319" 11.59 2319 0.0121 -0.0015 -0.0018
"2320" 11.595 2320 0.012 -0.0019 5e-04
"2321" 11.6 2321 0.0179 -0.0033 -0.0032
"2322" 11.605 2322 0.0172 -0.0014 5e-04
"2323" 11.61 2323 0.0188 -0.0022 9e-04
"2324" 11.615 2324 0.0267 -0.0018 -0.0019
"2325" 11.62 2325 0.0253 -0.0018 -9e-04
"2326" 11.625 2326 0.0257 -3e-04 -8e-04
"2327" 11.63 2327 0.0277 0.0012 -0.0021
"2328" 11.635 2328 0.0297 -0.0012 -0.0043
"2329" 11.64 2329 0.0311 -0.0013 0.0036
"2330" 11.645 2330 0.034 -0.0034 0.0041
"2331" 11.65 2331 0.037 -0.0023 -0.0069
"2332" 11.655 2332 0.038 -0.0026 -0.0023
"2333" 11.66 2333 0.034 -0.0028 -0.0018
"2334" 11.665 2334 0.0336 -0.0022 -0.0055
"2335" 11.67 2335 0.0325 -0.0022 -0.0031
"2336" 11.675 2336 0.0336 -0.0027 -0.0016
"2337" 11.68 2337 0.0325 -0.0022 -0.0039
"2338" 11.685 2338 0.0348 -0.0019 -0.0074
"2339" 11.69 2339 0.0325 -0.0021 -0.0019
"2340" 11.695 2340 0.0325 -0.0024 -0.0032
"2341" 11.7 2341 0.0366 -0.0027 -0.0024
"2342" 11.705 2342 0.0378 -0.002 4e-04
"2343" 11.71 2343 0.039 -0.0033 -0.001
"2344" 11.715 2344 0.042 -0.0027 -0.0019
"2345" 11.72 2345 0.0382 -0.0024 -0.001
"2346" 11.725 2346 0.0428 -0.0043 0.0018
"2347" 11.73 2347 0.0477 -0.0036 -0.0017
"2348" 11.735 2348 0.0447 -0.0049 0.0014
"2349" 11.74 2349 0.0416 -0.0018 0.004
"2350" 11.745 2350 0.0513 -0.0031 -0.0052
"2351" 11.75 2351 0.0483 -0.0027 0.0026
"2352" 11.755 2352 0.0532 -0.0025 -0.0093
"2353" 11.76 2353 0.0619 -4e-04 0.001
"2354" 11.765 2354 0.0544 -0.002 -1e-04
"2355" 11.77 2355 0.0513 -0.0034 -0.0018
"2356" 11.775 2356 0.059 -0.0025 -0.008
"2357" 11.78 2357 0.0552 -0.0029 1e-04
"2358" 11.785 2358 0.0546 -0.0026 -0.0037
"2359" 11.79 2359 0.0552 -0.0033 -0.0029
"2360" 11.795 2360 0.0596 -0.0045 -0.0022
"2361" 11.8 2361 0.0562 -0.0044 -0.0018
"2362" 11.805 2362 0.0509 -0.0032 -0.0031
"2363" 11.81 2363 0.0538 -0.0034 -0.0036
"2364" 11.815 2364 0.0495 -0.0043 -1e-04
"2365" 11.82 2365 0.054 -0.0045 -0.003
"2366" 11.825 2366 0.0536 -0.004 -0.0046
"2367" 11.83 2367 0.0558 -0.0049 -0.0035
"2368" 11.835 2368 0.0534 -0.0046 -0.0028
"2369" 11.84 2369 0.055 -0.005 -0.0013
"2370" 11.845 2370 0.053 -0.0055 -0.004
"2371" 11.85 2371 0.0536 -0.0045 -0.0041
"2372" 11.855 2372 0.0505 -0.0047 -0.0062
"2373" 11.86 2373 0.0513 -0.0058 -0.0058
"2374" 11.865 2374 0.0525 -0.0067 -0.0038
"2375" 11.87 2375 0.0445 -0.0051 -0.0064
"2376" 11.875 2376 0.0439 -0.005 -0.0029
"2377" 11.88 2377 0.0494 -0.0072 3e-04
"2378" 11.885 2378 0.0443 -0.0055 -0.0014
"2379" 11.89 2379 0.0425 -0.0068 -0.0074
"2380" 11.895 2380 0.0434 -0.007 -0.005
"2381" 11.9 2381 0.045 -0.0077 -0.0054
"2382" 11.905 2382 0.0385 -0.007 -0.0081
"2383" 11.91 2383 0.0423 -0.0082 -0.0076
"2384" 11.915 2384 0.0391 -0.0073 -0.008
"2385" 11.92 2385 0.0347 -0.0074 -0.005
"2386" 11.925 2386 0.0387 -0.0067 -0.0069
"2387" 11.93 2387 0.031 -0.0087 -0.0064
"2388" 11.935 2388 0.0326 -0.0068 -0.0051
"2389" 11.94 2389 0.0288 -0.0078 -0.0091
"2390" 11.945 2390 0.0276 -0.0079 -0.0078
"2391" 11.95 2391 0.0258 -0.0072 -0.0053
"2392" 11.955 2392 0.026 -0.0079 -0.0077
"2393" 11.96 2393 0.0288 -0.0088 -0.0101
"2394" 11.965 2394 0.0282 -0.0092 -0.0098
"2395" 11.97 2395 0.0203 -0.0088 -0.0089
"2396" 11.975 2396 0.0219 -0.0083 -0.0093
"2397" 11.98 2397 0.0181 -0.008 -0.0091
"2398" 11.985 2398 0.0167 -0.0079 -0.0068
"2399" 11.99 2399 0.0147 -0.0084 -0.008
"2400" 11.995 2400 0.0125 -0.0089 -0.0117
"2401" 12 2401 0.0097 -0.0086 -0.0104
"2402" 12.005 2402 0.0077 -0.0081 -0.01
"2403" 12.01 2403 0.0075 -0.0091 -0.01
"2404" 12.015 2404 0.0075 -0.0093 -0.0085
"2405" 12.02 2405 0.0055 -0.0079 -0.0115
"2406" 12.025 2406 0.0046 -0.009 -0.0102
"2407" 12.03 2407 0.0026 -0.0088 -0.0105
"2408" 12.035 2408 -2e-04 -0.0084 -0.0092
"2409" 12.04 2409 -0.0028 -0.0088 -0.0083
"2410" 12.045 2410 -0.002 -0.0096 -0.0087
"2411" 12.05 2411 -0.0069 -0.0081 -0.0097
"2412" 12.055 2412 -0.0081 -0.0088 -0.0104
"2413" 12.06 2413 -0.0089 -0.0088 -0.0092
"2414" 12.065 2414 -0.0063 -0.0081 -0.0108
"2415" 12.07 2415 -0.0065 -0.0083 -0.0103
"2416" 12.075 2416 -0.0089 -0.0077 -0.0116
"2417" 12.08 2417 -0.0107 -0.0076 -0.0095
"2418" 12.085 2418 -0.021 -0.0077 -0.0105
"2419" 12.09 2419 -0.0257 -0.0097 -0.0079
"2420" 12.095 2420 -0.0192 -0.0075 -0.0094
"2421" 12.1 2421 -0.0245 -0.0091 -0.0074
"2422" 12.105 2422 -0.0184 -0.007 -0.0068
"2423" 12.11 2423 -0.034 -0.0089 -0.008
"2424" 12.115 2424 -0.0313 -0.0084 -0.0084
"2425" 12.12 2425 -0.0245 -0.0075 -0.0074
"2426" 12.125 2426 -0.0261 -0.0071 -0.0097
"2427" 12.13 2427 -0.0257 -0.0082 -0.0079
"2428" 12.135 2428 -0.0277 -0.0091 -0.0102
"2429" 12.14 2429 -0.0305 -0.0066 -0.0083
"2430" 12.145 2430 -0.0398 -0.0078 -0.0091
"2431" 12.15 2431 -0.0364 -0.0082 -0.005
"2432" 12.155 2432 -0.0384 -0.0072 -0.0085
"2433" 12.16 2433 -0.0344 -0.007 -0.0082
"2434" 12.165 2434 -0.0404 -0.0057 -0.0085
"2435" 12.17 2435 -0.04 -0.0068 -0.0052
"2436" 12.175 2436 -0.0388 -0.0067 -0.0069
"2437" 12.18 2437 -0.038 -0.006 -0.0098
"2438" 12.185 2438 -0.0445 -0.0061 -0.0042
"2439" 12.19 2439 -0.0435 -0.0061 -0.0069
"2440" 12.195 2440 -0.0471 -0.0057 -0.0065
"2441" 12.2 2441 -0.0433 -0.0063 -0.0059
"2442" 12.205 2442 -0.0402 -0.0066 -0.0083
"2443" 12.21 2443 -0.0463 -0.0056 -0.0079
"2444" 12.215 2444 -0.0489 -0.0044 -0.0065
"2445" 12.22 2445 -0.0455 -0.005 -0.0092
"2446" 12.225 2446 -0.0481 -0.0051 -0.0053
