"time_s" "index" "u_ms" "w1_ms" "w2_ms"
"7561" 37.8 7561 0.0536 -0.0062 -0.0058
"7562" 37.805 7562 0.0592 -0.0054 -0.0071
"7563" 37.81 7563 0.0564 -0.0065 -0.0072
"7564" 37.815 7564 0.0559 -0.0088 -0.0089
"7565" 37.82 7565 0.0533 -0.0099 -0.0084
"7566" 37.825 7566 0.0472 -0.0108 -0.0092
"7567" 37.83 7567 0.0498 -0.0105 -0.0116
"7568" 37.835 7568 0.0494 -0.0116 -0.0108
"7569" 37.84 7569 0.0492 -0.0126 -0.0124
"7570" 37.845 7570 0.0502 -0.013 -0.0138
"7571" 37.85 7571 0.0505 -0.0148 -0.0124
"7572" 37.855 7572 0.0493 -0.0149 -0.0145
"7573" 37.86 7573 0.0546 -0.0159 -0.0176
"7574" 37.865 7574 0.0544 -0.0173 -0.0153
"7575" 37.87 7575 0.0499 -0.0178 -0.0169
"7576" 37.875 7576 0.0525 -0.0172 -0.0178
"7577" 37.88 7577 0.0499 -0.0184 -0.019
"7578" 37.885 7578 0.047 -0.0203 -0.0191
"7579" 37.89 7579 0.0434 -0.0203 -0.0188
"7580" 37.895 7580 0.0423 -0.0211 -0.0194
"7581" 37.9 7581 0.0405 -0.0221 -0.0217
"7582" 37.905 7582 0.0403 -0.0238 -0.0218
"7583" 37.91 7583 0.0379 -0.0235 -0.0237
"7584" 37.915 7584 0.0367 -0.0243 -0.0244
"7585" 37.92 7585 0.0361 -0.0252 -0.0252
"7586" 37.925 7586 0.0329 -0.0257 -0.0251
"7587" 37.93 7587 0.0313 -0.0268 -0.0266
"7588" 37.935 7588 0.0299 -0.0271 -0.0274
"7589" 37.94 7589 0.0295 -0.028 -0.026
"7590" 37.945 7590 0.0307 -0.0281 -0.0289
"7591" 37.95 7591 0.0303 -0.0289 -0.031
"7592" 37.955 7592 0.0281 -0.0296 -0.0282
"7593" 37.96 7593 0.0259 -0.0287 -0.0296
"7594" 37.965 7594 0.0259 -0.0299 -0.0296
"7595" 37.97 7595 0.0183 -0.0308 -0.0327
"7596" 37.975 7596 0.0165 -0.0318 -0.0317
"7597" 37.98 7597 0.0153 -0.0318 -0.0315
"7598" 37.985 7598 0.0126 -0.032 -0.0327
"7599" 37.99 7599 0.0094 -0.0334 -0.0319
"7600" 37.995 7600 0.0177 -0.0317 -0.0321
"7601" 38 7601 0.0151 -0.0334 -0.0351
"7602" 38.005 7602 0.0104 -0.0333 -0.03
"7603" 38.01 7603 -0.0066 -0.0299 -0.0352
"7604" 38.015 7604 0.0094 -0.0349 -0.033
"7605" 38.02 7605 0.0031 -0.0342 -0.0359
"7606" 38.025 7606 0.01 -0.0352 -0.0341
"7607" 38.03 7607 0.0018 -0.0354 -0.0357
"7608" 38.035 7608 -1e-04 -0.0318 -0.0337
"7609" 38.04 7609 -0.0124 -0.0328 -0.0349
"7610" 38.045 7610 -0.0174 -0.0325 -0.0367
"7611" 38.05 7611 -0.0123 -0.0344 -0.0308
"7612" 38.055 7612 -0.0151 -0.0303 -0.0344
"7613" 38.06 7613 -0.0133 -0.0328 -0.0349
"7614" 38.065 7614 -0.0154 -0.0326 -0.0346
"7615" 38.07 7615 -0.019 -0.0322 -0.0312
"7616" 38.075 7616 -0.0232 -0.0322 -0.0323
"7617" 38.08 7617 -0.0221 -0.0313 -0.0333
"7618" 38.085 7618 -0.0257 -0.0317 -0.0294
"7619" 38.09 7619 -0.0279 -0.0313 -0.0328
"7620" 38.095 7620 -0.0287 -0.0311 -0.0307
"7621" 38.1 7621 -0.0302 -0.0298 -0.0322
"7622" 38.105 7622 -0.0308 -0.0298 -0.0289
"7623" 38.11 7623 -0.0328 -0.0293 -0.0293
"7624" 38.115 7624 -0.0347 -0.0289 -0.0287
"7625" 38.12 7625 -0.0345 -0.0284 -0.0265
"7626" 38.125 7626 -0.0373 -0.0277 -0.0273
"7627" 38.13 7627 -0.0375 -0.0272 -0.0266
"7628" 38.135 7628 -0.0353 -0.0261 -0.0254
"7629" 38.14 7629 -0.0387 -0.0256 -0.0253
"7630" 38.145 7630 -0.0379 -0.0263 -0.0262
"7631" 38.15 7631 -0.0434 -0.0242 -0.0264
"7632" 38.155 7632 -0.0429 -0.0233 -0.0251
"7633" 38.16 7633 -0.0429 -0.0228 -0.0245
"7634" 38.165 7634 -0.0425 -0.0223 -0.0232
"7635" 38.17 7635 -0.0443 -0.0212 -0.0229
"7636" 38.175 7636 -0.0412 -0.0202 -0.0214
"7637" 38.18 7637 -0.0508 -0.0213 -0.0208
"7638" 38.185 7638 -0.0491 -0.0201 -0.0211
"7639" 38.19 7639 -0.0534 -0.0193 -0.0199
"7640" 38.195 7640 -0.0542 -0.0179 -0.0175
"7641" 38.2 7641 -0.0574 -0.0186 -0.0185
"7642" 38.205 7642 -0.0582 -0.0179 -0.0177
"7643" 38.21 7643 -0.0519 -0.0164 -0.0166
"7644" 38.215 7644 -0.0612 -0.0152 -0.0156
"7645" 38.22 7645 -0.0568 -0.0159 -0.0182
"7646" 38.225 7646 -0.0586 -0.0148 -0.0174
"7647" 38.23 7647 -0.056 -0.0137 -0.0118
"7648" 38.235 7648 -0.062 -0.0129 -0.0159
"7649" 38.24 7649 -0.0563 -0.0125 -0.0138
"7650" 38.245 7650 -0.0607 -0.0116 -0.0126
"7651" 38.25 7651 -0.0605 -0.0111 -0.013
"7652" 38.255 7652 -0.0617 -0.01 -0.0101
"7653" 38.26 7653 -0.0632 -0.0092 -0.0102
"7654" 38.265 7654 -0.0626 -0.0084 -0.0085
"7655" 38.27 7655 -0.063 -0.008 -0.0097
"7656" 38.275 7656 -0.065 -0.0066 -0.0086
"7657" 38.28 7657 -0.0634 -0.0071 -0.0092
"7658" 38.285 7658 -0.0648 -0.0063 -0.0077
"7659" 38.29 7659 -0.0647 -0.0049 -0.0056
"7660" 38.295 7660 -0.0647 -0.0041 -0.0082
"7661" 38.3 7661 -0.0659 -0.0041 -0.0052
"7662" 38.305 7662 -0.0647 -0.0028 -0.0046
"7663" 38.31 7663 -0.0637 -0.0013 -0.0029
"7664" 38.315 7664 -0.0641 -0.0017 -0.0025
"7665" 38.32 7665 -0.0584 -0.0024 -0.0019
"7666" 38.325 7666 -0.0705 0.0017 -5e-04
"7667" 38.33 7667 -0.0608 1e-04 -0.0023
"7668" 38.335 7668 -0.0559 7e-04 -2e-04
"7669" 38.34 7669 -0.0549 0.0012 -0.001
"7670" 38.345 7670 -0.0579 0.0024 0.0018
"7671" 38.35 7671 -0.0551 0.0021 0.0031
"7672" 38.355 7672 -0.0587 0.0027 0.0033
"7673" 38.36 7673 -0.0571 0.003 0.0041
"7674" 38.365 7674 -0.0583 0.0039 0.0034
"7675" 38.37 7675 -0.0569 0.0052 0.0055
"7676" 38.375 7676 -0.0537 0.0064 0.0064
"7677" 38.38 7677 -0.0617 0.0054 0.0056
"7678" 38.385 7678 -0.0571 0.0072 0.0066
"7679" 38.39 7679 -0.0559 0.0069 0.0084
"7680" 38.395 7680 -0.053 0.0084 0.0055
"7681" 38.4 7681 -0.0489 0.0095 0.0081
"7682" 38.405 7682 -0.0489 0.0105 0.0083
"7683" 38.41 7683 -0.0507 0.011 0.0097
"7684" 38.415 7684 -0.0424 0.0113 0.0137
"7685" 38.42 7685 -0.0449 0.0118 0.0091
"7686" 38.425 7686 -0.0445 0.012 0.0136
"7687" 38.43 7687 -0.0437 0.0115 0.0134
"7688" 38.435 7688 -0.0469 0.0125 0.0119
"7689" 38.44 7689 -0.0421 0.0133 0.0123
"7690" 38.445 7690 -0.0438 0.0133 0.0142
"7691" 38.45 7691 -0.0385 0.0146 0.0164
"7692" 38.455 7692 -0.0371 0.015 0.0143
"7693" 38.46 7693 -0.0361 0.0153 0.0138
"7694" 38.465 7694 -0.032 0.0155 0.0158
"7695" 38.47 7695 -0.0324 0.0163 0.0168
"7696" 38.475 7696 -0.0286 0.0164 0.0161
"7697" 38.48 7697 -0.0282 0.0166 0.0162
"7698" 38.485 7698 -0.0268 0.0171 0.0169
"7699" 38.49 7699 -0.0226 0.0176 0.0173
"7700" 38.495 7700 -0.0196 0.0181 0.0178
"7701" 38.5 7701 -0.0224 0.0179 0.0176
"7702" 38.505 7702 -0.021 0.0184 0.02
"7703" 38.51 7703 -0.021 0.0187 0.0191
"7704" 38.515 7704 -0.0182 0.0196 0.0191
"7705" 38.52 7705 -0.0168 0.0195 0.0197
"7706" 38.525 7706 -0.0152 0.0196 0.0203
"7707" 38.53 7707 -0.0087 0.0184 0.0198
"7708" 38.535 7708 -0.0071 0.0204 0.0197
"7709" 38.54 7709 -0.0044 0.0199 0.0199
"7710" 38.545 7710 -0.003 0.0196 0.0199
"7711" 38.55 7711 -0.001 0.0206 0.0207
"7712" 38.555 7712 -1e-04 0.0214 0.0201
"7713" 38.56 7713 0.0031 0.0205 0.0202
"7714" 38.565 7714 0.0037 0.0211 0.0205
"7715" 38.57 7715 0.0076 0.0217 0.0215
"7716" 38.575 7716 0.0062 0.0207 0.0216
"7717" 38.58 7717 0.0108 0.0214 0.0222
"7718" 38.585 7718 0.0171 0.0207 0.0211
"7719" 38.59 7719 0.012 0.0214 0.0216
"7720" 38.595 7720 0.0191 0.0198 0.0213
"7721" 38.6 7721 0.0157 0.0207 0.0211
"7722" 38.605 7722 0.0197 0.0205 0.0215
"7723" 38.61 7723 0.0219 0.0207 0.0216
"7724" 38.615 7724 0.0272 0.0198 0.0211
"7725" 38.62 7725 0.0286 0.0204 0.0224
"7726" 38.625 7726 0.0268 0.0211 0.0207
"7727" 38.63 7727 0.0284 0.0204 0.0204
"7728" 38.635 7728 0.0341 0.0198 0.0199
"7729" 38.64 7729 0.0365 0.0189 0.0204
"7730" 38.645 7730 0.0359 0.019 0.0199
"7731" 38.65 7731 0.0399 0.0182 0.0192
"7732" 38.655 7732 0.0405 0.0175 0.0193
"7733" 38.66 7733 0.0444 0.0172 0.0185
"7734" 38.665 7734 0.0405 0.0167 0.0186
"7735" 38.67 7735 0.0476 0.0168 0.0179
"7736" 38.675 7736 0.0476 0.0156 0.0167
"7737" 38.68 7737 0.0468 0.0154 0.0168
"7738" 38.685 7738 0.0516 0.0147 0.0156
"7739" 38.69 7739 0.0516 0.0145 0.0165
"7740" 38.695 7740 0.0513 0.0129 0.0145
"7741" 38.7 7741 0.0576 0.0125 0.0121
"7742" 38.705 7742 0.0558 0.012 0.0122
"7743" 38.71 7743 0.0556 0.0107 0.0111
"7744" 38.715 7744 0.0536 0.0103 0.0099
"7745" 38.72 7745 0.0564 0.0093 0.0103
"7746" 38.725 7746 0.0576 0.0083 0.0077
"7747" 38.73 7747 0.06 0.0072 0.0075
"7748" 38.735 7748 0.0668 0.005 0.0059
"7749" 38.74 7749 0.0636 0.0054 0.0068
"7750" 38.745 7750 0.0553 0.0052 0.0072
"7751" 38.75 7751 0.0601 0.0033 0.0047
"7752" 38.755 7752 0.0609 0.0017 0.0033
"7753" 38.76 7753 0.0585 0.0018 0.001
"7754" 38.765 7754 0.0624 3e-04 0.0011
"7755" 38.77 7755 0.0581 5e-04 3e-04
"7756" 38.775 7756 0.0674 -0.0012 7e-04
"7757" 38.78 7757 0.0649 -0.0018 0.0015
"7758" 38.785 7758 0.0608 -0.0028 -0.0024
"7759" 38.79 7759 0.0608 -0.0033 -0.0037
"7760" 38.795 7760 0.061 -0.0041 -0.0029
"7761" 38.8 7761 0.0602 -0.0052 -0.0038
"7762" 38.805 7762 0.0592 -0.0066 -0.0054
"7763" 38.81 7763 0.0574 -0.0069 -0.0071
"7764" 38.815 7764 0.0591 -0.0082 -0.0065
"7765" 38.82 7765 0.0593 -0.0097 -0.0081
"7766" 38.825 7766 0.0573 -0.0105 -0.0096
"7767" 38.83 7767 0.0539 -0.0113 -0.0113
"7768" 38.835 7768 0.0541 -0.0121 -0.0118
"7769" 38.84 7769 0.0539 -0.0126 -0.0119
"7770" 38.845 7770 0.0573 -0.0132 -0.0135
"7771" 38.85 7771 0.054 -0.0147 -0.0123
"7772" 38.855 7772 0.0538 -0.0157 -0.0148
"7773" 38.86 7773 0.0544 -0.0166 -0.0149
"7774" 38.865 7774 0.0542 -0.0177 -0.0148
"7775" 38.87 7775 0.057 -0.0193 -0.0173
"7776" 38.875 7776 0.0479 -0.0182 -0.0175
"7777" 38.88 7777 0.0408 -0.0174 -0.0187
"7778" 38.885 7778 0.0439 -0.0195 -0.0204
"7779" 38.89 7779 0.052 -0.0223 -0.02
"7780" 38.895 7780 0.0454 -0.0213 -0.0198
"7781" 38.9 7781 0.0464 -0.0227 -0.0208
"7782" 38.905 7782 0.044 -0.0233 -0.0232
"7783" 38.91 7783 0.0383 -0.0241 -0.0241
"7784" 38.915 7784 0.0407 -0.0241 -0.0242
"7785" 38.92 7785 0.0372 -0.0259 -0.0259
"7786" 38.925 7786 0.0338 -0.0263 -0.025
"7787" 38.93 7787 0.0382 -0.0282 -0.0255
"7788" 38.935 7788 0.035 -0.0279 -0.0286
"7789" 38.94 7789 0.0319 -0.0284 -0.0275
"7790" 38.945 7790 0.0303 -0.029 -0.0267
"7791" 38.95 7791 0.0309 -0.0293 -0.027
"7792" 38.955 7792 0.0279 -0.0295 -0.0306
"7793" 38.96 7793 0.0277 -0.03 -0.0284
"7794" 38.965 7794 0.0245 -0.0305 -0.0282
"7795" 38.97 7795 0.0207 -0.0313 -0.0306
"7796" 38.975 7796 0.0175 -0.0316 -0.0301
"7797" 38.98 7797 0.0136 -0.031 -0.0334
"7798" 38.985 7798 0.0102 -0.0313 -0.0331
"7799" 38.99 7799 0.0118 -0.0323 -0.0344
"7800" 38.995 7800 0.0163 -0.0336 -0.0323
"7801" 39 7801 0.0092 -0.0325 -0.0306
"7802" 39.005 7802 0.0056 -0.0319 -0.032
"7803" 39.01 7803 0.006 -0.0325 -0.0326
"7804" 39.015 7804 -0.0015 -0.0324 -0.0363
"7805" 39.02 7805 -0.0017 -0.0318 -0.0338
"7806" 39.025 7806 -0.0025 -0.0331 -0.0309
"7807" 39.03 7807 -0.0025 -0.0324 -0.0339
"7808" 39.035 7808 -0.0031 -0.0319 -0.0328
"7809" 39.04 7809 -0.011 -0.0328 -0.0334
"7810" 39.045 7810 -0.013 -0.0315 -0.032
"7811" 39.05 7811 -0.0118 -0.0317 -0.0311
"7812" 39.055 7812 -0.0116 -0.0317 -0.0322
"7813" 39.06 7813 -0.011 -0.032 -0.0309
"7814" 39.065 7814 -0.0132 -0.0312 -0.0308
"7815" 39.07 7815 -0.0187 -0.0319 -0.0307
"7816" 39.075 7816 -0.0267 -0.0312 -0.029
"7817" 39.08 7817 -0.0223 -0.03 -0.0299
"7818" 39.085 7818 -0.0274 -0.0307 -0.0293
"7819" 39.09 7819 -0.0266 -0.0297 -0.0303
"7820" 39.095 7820 -0.026 -0.0286 -0.0273
"7821" 39.1 7821 -0.0294 -0.0282 -0.0301
"7822" 39.105 7822 -0.0288 -0.0272 -0.0283
"7823" 39.11 7823 -0.0334 -0.0276 -0.0275
"7824" 39.115 7824 -0.0347 -0.0276 -0.0261
"7825" 39.12 7825 -0.0369 -0.0269 -0.0272
"7826" 39.125 7826 -0.0389 -0.0263 -0.0276
"7827" 39.13 7827 -0.0419 -0.0253 -0.0253
"7828" 39.135 7828 -0.0393 -0.026 -0.0254
"7829" 39.14 7829 -0.0419 -0.0246 -0.0262
"7830" 39.145 7830 -0.0446 -0.0235 -0.0256
"7831" 39.15 7831 -0.046 -0.0231 -0.0238
"7832" 39.155 7832 -0.0428 -0.0209 -0.0233
"7833" 39.16 7833 -0.0456 -0.0221 -0.0223
"7834" 39.165 7834 -0.0481 -0.0208 -0.0213
"7835" 39.17 7835 -0.0477 -0.021 -0.0218
"7836" 39.175 7836 -0.0487 -0.0202 -0.0208
"7837" 39.18 7837 -0.0501 -0.0192 -0.0206
"7838" 39.185 7838 -0.0499 -0.0187 -0.02
"7839" 39.19 7839 -0.0513 -0.0186 -0.0179
"7840" 39.195 7840 -0.0523 -0.018 -0.0197
"7841" 39.2 7841 -0.0475 -0.0174 -0.0164
"7842" 39.205 7842 -0.0513 -0.0153 -0.017
"7843" 39.21 7843 -0.0576 -0.0154 -0.0152
"7844" 39.215 7844 -0.0588 -0.0143 -0.015
"7845" 39.22 7845 -0.06 -0.0139 -0.0151
"7846" 39.225 7846 -0.0571 -0.0126 -0.0142
"7847" 39.23 7847 -0.0616 -0.0133 -0.0133
"7848" 39.235 7848 -0.0563 -0.0119 -0.0141
"7849" 39.24 7849 -0.0567 -0.0123 -0.0118
"7850" 39.245 7850 -0.0626 -0.0122 -0.0126
"7851" 39.25 7851 -0.0609 -0.0113 -0.0119
"7852" 39.255 7852 -0.0626 -0.0099 -0.0096
"7853" 39.26 7853 -0.0613 -0.0095 -0.0105
"7854" 39.265 7854 -0.0567 -0.0101 -0.0107
"7855" 39.27 7855 -0.0593 -0.0079 -0.0095
"7856" 39.275 7856 -0.0595 -0.0077 -0.0072
"7857" 39.28 7857 -0.0595 -0.007 -0.0076
"7858" 39.285 7858 -0.0578 -0.0062 -0.0073
"7859" 39.29 7859 -0.0616 -0.0046 -0.0063
"7860" 39.295 7860 -0.0592 -0.0043 -0.0054
"7861" 39.3 7861 -0.0629 -0.0037 -0.0043
"7862" 39.305 7862 -0.0596 -0.0033 -0.0035
"7863" 39.31 7863 -0.06 -0.0029 -0.0028
"7864" 39.315 7864 -0.0614 -0.0016 -0.0018
"7865" 39.32 7865 -0.061 -0.0013 -0.0021
"7866" 39.325 7866 -0.0616 -0.0016 -4e-04
"7867" 39.33 7867 -0.0578 -3e-04 8e-04
"7868" 39.335 7868 -0.0582 2e-04 5e-04
"7869" 39.34 7869 -0.0569 0.0026 0.0027
"7870" 39.345 7870 -0.0535 0.003 0.0044
"7871" 39.35 7871 -0.049 0.0037 0.0045
"7872" 39.355 7872 -0.0516 0.0041 0.0049
"7873" 39.36 7873 -0.0541 0.0047 0.0034
"7874" 39.365 7874 -0.0569 0.0054 0.0064
"7875" 39.37 7875 -0.0597 0.0059 0.007
"7876" 39.375 7876 -0.0567 0.0068 0.007
"7877" 39.38 7877 -0.057 0.0077 0.0075
"7878" 39.385 7878 -0.0552 0.008 0.0087
"7879" 39.39 7879 -0.0548 0.0089 0.0101
"7880" 39.395 7880 -0.0495 0.0081 0.0103
"7881" 39.4 7881 -0.0557 0.0071 0.0101
"7882" 39.405 7882 -0.0509 0.0091 0.0111
"7883" 39.41 7883 -0.0481 0.0095 0.0107
"7884" 39.415 7884 -0.0511 0.0114 0.0104
"7885" 39.42 7885 -0.0471 0.0118 0.0124
"7886" 39.425 7886 -0.0447 0.0114 0.0123
"7887" 39.43 7887 -0.0435 0.012 0.0116
"7888" 39.435 7888 -0.0449 0.0123 0.0128
"7889" 39.44 7889 -0.0405 0.0125 0.014
"7890" 39.445 7890 -0.0405 0.013 0.0137
"7891" 39.45 7891 -0.0389 0.0138 0.0145
"7892" 39.455 7892 -0.0383 0.0153 0.015
"7893" 39.46 7893 -0.0359 0.0156 0.0163
"7894" 39.465 7894 -0.0369 0.0168 0.0159
"7895" 39.47 7895 -0.0312 0.0156 0.0165
"7896" 39.475 7896 -0.031 0.0161 0.0163
"7897" 39.48 7897 -0.0288 0.0172 0.018
"7898" 39.485 7898 -0.0307 0.0179 0.0177
"7899" 39.49 7899 -0.0279 0.0184 0.019
"7900" 39.495 7900 -0.0247 0.0194 0.0196
"7901" 39.5 7901 -0.0214 0.0188 0.02
"7902" 39.505 7902 -0.0224 0.0185 0.0204
"7903" 39.51 7903 -0.0166 0.019 0.0205
"7904" 39.515 7904 -0.017 0.0193 0.022
"7905" 39.52 7905 -0.0154 0.0198 0.02
"7906" 39.525 7906 -0.0113 0.0207 0.02
"7907" 39.53 7907 -0.0087 0.0206 0.0213
"7908" 39.535 7908 -0.0075 0.0208 0.0218
"7909" 39.54 7909 -0.0029 0.021 0.0218
"7910" 39.545 7910 -0.0031 0.0218 0.0221
"7911" 39.55 7911 0.0019 0.0223 0.0215
"7912" 39.555 7912 0.0039 0.0218 0.0226
"7913" 39.56 7913 0.0074 0.0222 0.0233
"7914" 39.565 7914 0.0076 0.0222 0.0226
"7915" 39.57 7915 0.0088 0.0218 0.0219
"7916" 39.575 7916 0.012 0.0218 0.022
"7917" 39.58 7917 0.0094 0.0227 0.0228
"7918" 39.585 7918 0.0118 0.0221 0.023
"7919" 39.59 7919 0.0128 0.0217 0.0241
"7920" 39.595 7920 0.0191 0.0223 0.0229
"7921" 39.6 7921 0.0193 0.0223 0.0236
"7922" 39.605 7922 0.0211 0.0224 0.0227
"7923" 39.61 7923 0.0215 0.0213 0.0222
"7924" 39.615 7924 0.0262 0.0211 0.0215
"7925" 39.62 7925 0.0334 0.0228 0.0221
"7926" 39.625 7926 0.0272 0.0219 0.0216
"7927" 39.63 7927 0.0355 0.0188 0.0223
"7928" 39.635 7928 0.0332 0.0204 0.0213
"7929" 39.64 7929 0.0413 0.0201 0.0205
"7930" 39.645 7930 0.0403 0.0207 0.021
"7931" 39.65 7931 0.0387 0.0195 0.0195
"7932" 39.655 7932 0.0411 0.0182 0.0186
"7933" 39.66 7933 0.0403 0.0179 0.019
"7934" 39.665 7934 0.0403 0.0167 0.0196
"7935" 39.67 7935 0.0415 0.0174 0.0196
"7936" 39.675 7936 0.0427 0.0168 0.0185
"7937" 39.68 7937 0.0419 0.0157 0.0173
"7938" 39.685 7938 0.045 0.0155 0.0172
"7939" 39.69 7939 0.0451 0.0141 0.0146
"7940" 39.695 7940 0.0459 0.014 0.0172
"7941" 39.7 7941 0.0493 0.0127 0.0139
"7942" 39.705 7942 0.0491 0.0127 0.0147
"7943" 39.71 7943 0.0525 0.012 0.0132
"7944" 39.715 7944 0.0532 0.01 0.012
"7945" 39.72 7945 0.0564 0.0092 0.0113
"7946" 39.725 7946 0.0582 0.0102 0.0114
"7947" 39.73 7947 0.0544 0.0078 0.0112
"7948" 39.735 7948 0.0576 0.0076 0.0095
"7949" 39.74 7949 0.0538 0.0068 0.0092
"7950" 39.745 7950 0.0539 0.0059 0.0069
"7951" 39.75 7951 0.0571 0.0045 0.0059
"7952" 39.755 7952 0.0559 0.0039 0.0046
"7953" 39.76 7953 0.0551 0.0033 0.0021
"7954" 39.765 7954 0.0563 0.0025 0.0033
"7955" 39.77 7955 0.0555 0.0016 0.0024
"7956" 39.775 7956 0.0626 -9e-04 0.0016
"7957" 39.78 7957 0.0611 -0.001 -0.0012
"7958" 39.785 7958 0.0602 -0.0015 6e-04
"7959" 39.79 7959 0.0612 -0.0031 0
"7960" 39.795 7960 0.059 -0.0039 -0.0021
"7961" 39.8 7961 0.059 -0.0049 -0.0024
"7962" 39.805 7962 0.0576 -0.0057 -0.0046
"7963" 39.81 7963 0.0578 -0.0064 -0.0066
"7964" 39.815 7964 0.0572 -0.0075 -0.0077
"7965" 39.82 7965 0.0522 -0.0085 -0.0082
"7966" 39.825 7966 0.0543 -0.0096 -0.0082
"7967" 39.83 7967 0.0512 -0.0111 -0.0095
"7968" 39.835 7968 0.051 -0.0117 -0.0111
"7969" 39.84 7969 0.0518 -0.0115 -0.0114
"7970" 39.845 7970 0.0494 -0.0125 -0.0133
"7971" 39.85 7971 0.0515 -0.0137 -0.0142
"7972" 39.855 7972 0.0511 -0.0152 -0.0143
"7973" 39.86 7973 0.0469 -0.0149 -0.0159
"7974" 39.865 7974 0.0457 -0.016 -0.0169
"7975" 39.87 7975 0.0481 -0.017 -0.0165
"7976" 39.875 7976 0.0477 -0.0172 -0.0167
"7977" 39.88 7977 0.0471 -0.0187 -0.0186
"7978" 39.885 7978 0.0441 -0.0193 -0.019
"7979" 39.89 7979 0.0429 -0.0201 -0.0196
"7980" 39.895 7980 0.0411 -0.0205 -0.021
"7981" 39.9 7981 0.0413 -0.0218 -0.022
"7982" 39.905 7982 0.0359 -0.0217 -0.0219
"7983" 39.91 7983 0.0337 -0.0223 -0.0222
"7984" 39.915 7984 0.0363 -0.0252 -0.0236
"7985" 39.92 7985 0.0315 -0.025 -0.0247
"7986" 39.925 7986 0.0277 -0.0258 -0.0248
"7987" 39.93 7987 0.0319 -0.0254 -0.025
"7988" 39.935 7988 0.034 -0.0277 -0.0267
"7989" 39.94 7989 0.0251 -0.0267 -0.0279
"7990" 39.945 7990 0.0236 -0.0269 -0.0275
"7991" 39.95 7991 0.0267 -0.0281 -0.0276
"7992" 39.955 7992 0.0236 -0.0284 -0.0297
"7993" 39.96 7993 0.015 -0.029 -0.0279
"7994" 39.965 7994 0.0178 -0.0291 -0.0315
"7995" 39.97 7995 0.0175 -0.03 -0.0317
"7996" 39.975 7996 0.0157 -0.0306 -0.0281
"7997" 39.98 7997 0.0136 -0.0306 -0.0288
"7998" 39.985 7998 0.0112 -0.0309 -0.0305
"7999" 39.99 7999 0.009 -0.0318 -0.0301
"8000" 39.995 8000 0.0054 -0.0305 -0.0314
"8001" 40 8001 0.0011 -0.0334 -0.0317
"8002" 40.005 8002 0.0157 -0.0303 -0.0331
"8003" 40.01 8003 0.0126 -0.0302 -0.0338
"8004" 40.015 8004 0.01 -0.0313 -0.031
"8005" 40.02 8005 0.0084 -0.0302 -0.0287
"8006" 40.025 8006 0.0023 -0.0307 -0.0324
"8007" 40.03 8007 -0.0054 -0.0329 -0.0304
"8008" 40.035 8008 -0.0035 -0.0323 -0.0316
"8009" 40.04 8009 -0.0058 -0.0317 -0.0319
"8010" 40.045 8010 -0.0104 -0.0316 -0.0283
"8011" 40.05 8011 -0.0116 -0.0321 -0.0362
"8012" 40.055 8012 -0.0142 -0.0317 -0.033
"8013" 40.06 8013 -0.0167 -0.0311 -0.0298
"8014" 40.065 8014 -0.0171 -0.031 -0.0324
"8015" 40.07 8015 -0.0187 -0.0308 -0.0315
"8016" 40.075 8016 -0.0203 -0.0301 -0.0297
"8017" 40.08 8017 -0.0227 -0.0298 -0.0304
"8018" 40.085 8018 -0.0237 -0.0301 -0.0313
"8019" 40.09 8019 -0.026 -0.0289 -0.029
"8020" 40.095 8020 -0.028 -0.0291 -0.0317
"8021" 40.1 8021 -0.0282 -0.0291 -0.0276
"8022" 40.105 8022 -0.0312 -0.0277 -0.0294
"8023" 40.11 8023 -0.0318 -0.0276 -0.028
"8024" 40.115 8024 -0.0349 -0.0273 -0.029
"8025" 40.12 8025 -0.0359 -0.0273 -0.0284
"8026" 40.125 8026 -0.0393 -0.0272 -0.0261
"8027" 40.13 8027 -0.0393 -0.0264 -0.0268
"8028" 40.135 8028 -0.0375 -0.0263 -0.0268
"8029" 40.14 8029 -0.0379 -0.0263 -0.0264
"8030" 40.145 8030 -0.048 -0.024 -0.027
"8031" 40.15 8031 -0.0399 -0.0247 -0.0246
"8032" 40.155 8032 -0.0462 -0.0229 -0.0238
"8033" 40.16 8033 -0.0426 -0.0218 -0.0228
"8034" 40.165 8034 -0.0451 -0.0211 -0.0241
"8035" 40.17 8035 -0.0447 -0.0207 -0.0244
"8036" 40.175 8036 -0.0487 -0.0201 -0.024
"8037" 40.18 8037 -0.0521 -0.0201 -0.0217
"8038" 40.185 8038 -0.0445 -0.0191 -0.0204
"8039" 40.19 8039 -0.0471 -0.0206 -0.0191
"8040" 40.195 8040 -0.0536 -0.0181 -0.0174
"8041" 40.2 8041 -0.0548 -0.0173 -0.0181
"8042" 40.205 8042 -0.0503 -0.0162 -0.018
"8043" 40.21 8043 -0.0525 -0.0158 -0.0154
"8044" 40.215 8044 -0.0582 -0.0143 -0.0152
"8045" 40.22 8045 -0.0558 -0.0135 -0.0117
"8046" 40.225 8046 -0.0562 -0.0136 -0.0133
"8047" 40.23 8047 -0.0551 -0.0119 -0.012
"8048" 40.235 8048 -0.0539 -0.0117 -0.0132
"8049" 40.24 8049 -0.0583 -0.0091 -0.012
"8050" 40.245 8050 -0.0547 -0.0094 -0.0109
