time (s), (volts), (volts), (volts)
5585.38,0.60,-0.01,0.09
5585.39,0.60,-0.04,0.05
5585.40,0.60,-0.06,0.02
5585.41,0.60,-0.11,-0.01
5585.42,0.60,-0.16,-0.04
5585.43,0.60,-0.17,-0.07
5585.44,0.60,-0.17,-0.11
5585.45,0.60,-0.18,-0.11
5585.46,0.60,-0.19,-0.12
5585.47,0.60,-0.19,-0.15
5585.48,0.60,-0.18,-0.17
5585.49,0.60,-0.17,-0.18
5585.50,0.60,-0.16,-0.19
5585.51,0.60,-0.13,-0.19
5585.52,0.60,-0.12,-0.19
5585.53,0.60,-0.09,-0.18
5585.54,0.60,-0.05,-0.16
5585.55,0.60,-0.02,-0.14
5585.56,0.60,0.02,-0.11
5585.57,0.60,0.05,-0.08
5585.58,0.60,0.09,-0.04
5585.59,0.60,0.13,-0.01
5585.60,0.60,0.16,0.03
5585.61,0.60,0.19,0.06
5585.62,0.60,0.22,0.10
5585.63,0.60,0.24,0.13
5585.64,0.60,0.26,0.16
5585.65,0.60,0.28,0.19
5585.66,0.60,0.29,0.22
5585.67,0.60,0.29,0.24
5585.68,0.60,0.28,0.26
5585.69,0.60,0.27,0.27
5585.70,0.60,0.26,0.27
5585.71,0.60,0.24,0.27
5585.72,0.60,0.18,0.26
5585.73,0.60,0.19,0.25
5585.74,0.60,0.16,0.23
5585.75,0.60,0.10,0.21
5585.76,0.60,0.06,0.18
5585.77,0.60,0.02,0.14
5585.78,0.60,-0.01,0.08
5585.79,0.60,-0.04,0.05
5585.80,0.60,-0.06,0.04
5585.81,0.60,-0.11,-0.01
5585.82,0.60,-0.16,-0.04
5585.83,0.60,-0.17,-0.07
5585.84,0.60,-0.17,-0.10
5585.85,0.60,-0.18,-0.10
5585.86,0.60,-0.18,-0.12
5585.87,0.60,-0.18,-0.14
5585.88,0.60,-0.18,-0.17
5585.89,0.60,-0.16,-0.18
5585.90,0.60,-0.15,-0.19
5585.91,0.60,-0.13,-0.19
5585.92,0.60,-0.11,-0.18
5585.93,0.60,-0.08,-0.18
5585.94,0.60,-0.04,-0.16
5585.95,0.60,-0.01,-0.14
5585.96,0.60,0.03,-0.11
5585.97,0.60,0.06,-0.08
5585.98,0.60,0.10,-0.04
5585.99,0.60,0.14,-0.01
5586.00,0.60,0.17,0.03
5586.01,0.60,0.20,0.06
5586.02,0.60,0.23,0.10
5586.03,0.60,0.25,0.14
5586.04,0.60,0.27,0.17
5586.05,0.60,0.28,0.20
5586.06,0.60,0.29,0.22
5586.07,0.60,0.29,0.24
5586.08,0.60,0.28,0.26
5586.09,0.60,0.27,0.27
5586.10,0.60,0.26,0.27
5586.11,0.60,0.23,0.27
5586.12,0.60,0.18,0.26
5586.13,0.60,0.19,0.25
5586.14,0.60,0.14,0.23
5586.15,0.60,0.10,0.21
5586.16,0.60,0.06,0.18
5586.17,0.60,0.01,0.13
5586.18,0.60,-0.02,0.08
5586.19,0.60,-0.03,0.04
5586.20,0.60,-0.07,0.03
5586.21,0.60,-0.12,-0.02
5586.22,0.60,-0.17,-0.05
5586.23,0.60,-0.17,-0.08
5586.24,0.60,-0.17,-0.11
5586.25,0.59,-0.18,-0.10
5586.26,0.60,-0.19,-0.12
5586.27,0.60,-0.19,-0.15
5586.28,0.60,-0.18,-0.17
5586.29,0.60,-0.17,-0.19
5586.30,0.60,-0.16,-0.20
5586.31,0.60,-0.13,-0.20
5586.32,0.60,-0.11,-0.19
5586.33,0.61,-0.08,-0.18
5586.34,0.60,-0.04,-0.16
5586.35,0.60,-0.01,-0.14
5586.36,0.60,0.03,-0.11
5586.37,0.60,0.06,-0.08
5586.38,0.60,0.10,-0.04
5586.39,0.60,0.14,0.00
5586.40,0.60,0.18,0.03
5586.41,0.60,0.20,0.06
5586.42,0.60,0.23,0.10
5586.43,0.60,0.26,0.13
5586.44,0.60,0.27,0.17
5586.45,0.60,0.29,0.20
5586.46,0.60,0.29,0.22
5586.47,0.60,0.29,0.25
5586.48,0.60,0.29,0.26
5586.49,0.60,0.28,0.27
5586.50,0.60,0.26,0.27
5586.51,0.60,0.22,0.27
5586.52,0.60,0.19,0.26
5586.53,0.60,0.19,0.25
5586.54,0.60,0.14,0.23
5586.55,0.60,0.09,0.20
5586.56,0.60,0.05,0.18
5586.57,0.60,0.01,0.16
5586.58,0.60,-0.02,0.07
5586.59,0.60,-0.04,0.04
5586.60,0.60,-0.07,0.02
5586.61,0.60,-0.12,0.00
5586.62,0.60,-0.17,-0.05
5586.63,0.60,-0.17,-0.08
5586.64,0.60,-0.18,-0.12
5586.65,0.60,-0.19,-0.10
5586.66,0.60,-0.19,-0.13
5586.67,0.60,-0.19,-0.16
5586.68,0.60,-0.18,-0.18
5586.69,0.60,-0.17,-0.19
5586.70,0.60,-0.15,-0.20
5586.71,0.60,-0.13,-0.20
5586.72,0.60,-0.11,-0.20
5586.73,0.60,-0.08,-0.18
5586.74,0.60,-0.04,-0.16
5586.75,0.60,-0.01,-0.14
5586.76,0.60,0.03,-0.11
5586.77,0.60,0.07,-0.07
5586.78,0.60,0.11,-0.04
5586.79,0.60,0.15,0.00
5586.80,0.60,0.18,0.03
5586.81,0.60,0.21,0.07
5586.82,0.60,0.24,0.10
5586.83,0.60,0.26,0.14
5586.84,0.60,0.28,0.17
5586.85,0.60,0.29,0.20
5586.86,0.60,0.30,0.22
5586.87,0.60,0.30,0.24
5586.88,0.59,0.29,0.26
5586.89,0.60,0.28,0.27
5586.90,0.60,0.26,0.27
5586.91,0.60,0.23,0.27
5586.92,0.60,0.19,0.26
5586.93,0.60,0.19,0.25
5586.94,0.60,0.15,0.23
5586.95,0.60,0.09,0.21
5586.96,0.60,0.05,0.18
5586.97,0.60,0.02,0.12
5586.98,0.60,-0.02,0.07
5586.99,0.60,-0.05,0.04
5587.00,0.60,-0.07,0.01
5587.01,0.60,-0.14,-0.03
5587.02,0.60,-0.17,-0.06
5587.03,0.60,-0.16,-0.09
5587.04,0.60,-0.17,-0.10
5587.05,0.60,-0.18,-0.11
5587.06,0.60,-0.19,-0.13
5587.07,0.60,-0.19,-0.16
5587.08,0.60,-0.18,-0.18
5587.09,0.60,-0.16,-0.20
5587.10,0.60,-0.15,-0.20
5587.11,0.60,-0.13,-0.20
5587.12,0.60,-0.10,-0.19
5587.13,0.60,-0.08,-0.18
5587.14,0.60,-0.04,-0.16
5587.15,0.60,-0.01,-0.14
5587.16,0.60,0.03,-0.11
5587.17,0.60,0.07,-0.07
5587.18,0.60,0.11,-0.04
5587.19,0.60,0.14,-0.01
5587.20,0.60,0.18,0.03
5587.21,0.60,0.21,0.07
5587.22,0.60,0.23,0.10
5587.23,0.60,0.26,0.14
5587.24,0.60,0.27,0.17
5587.25,0.60,0.28,0.20
5587.26,0.60,0.29,0.22
5587.27,0.60,0.29,0.24
5587.28,0.60,0.28,0.26
5587.29,0.60,0.27,0.27
5587.30,0.60,0.25,0.28
5587.31,0.60,0.22,0.27
5587.32,0.60,0.19,0.26
5587.33,0.60,0.19,0.25
5587.34,0.60,0.15,0.23
5587.35,0.60,0.09,0.20
5587.36,0.60,0.05,0.18
5587.37,0.60,0.01,0.12
5587.38,0.60,-0.02,0.07
5587.39,0.60,-0.03,0.04
5587.40,0.60,-0.07,0.01
5587.41,0.60,-0.14,-0.02
5587.42,0.60,-0.16,-0.06
5587.43,0.60,-0.16,-0.09
5587.44,0.60,-0.17,-0.08
5587.45,0.60,-0.18,-0.10
5587.46,0.60,-0.18,-0.13
5587.47,0.60,-0.18,-0.16
5587.48,0.60,-0.17,-0.18
5587.49,0.60,-0.16,-0.19
5587.50,0.60,-0.14,-0.20
5587.51,0.60,-0.12,-0.20
5587.52,0.60,-0.10,-0.20
5587.53,0.60,-0.07,-0.18
5587.54,0.60,-0.04,-0.16
5587.55,0.60,0.00,-0.14
5587.56,0.60,0.04,-0.11
5587.57,0.60,0.08,-0.08
5587.58,0.60,0.11,-0.04
5587.59,0.60,0.15,-0.01
5587.60,0.60,0.18,0.03
5587.61,0.60,0.21,0.06
5587.62,0.60,0.23,0.10
5587.63,0.60,0.26,0.13
5587.64,0.60,0.27,0.17
5587.65,0.60,0.28,0.19
5587.66,0.60,0.29,0.22
5587.67,0.60,0.29,0.24
5587.68,0.60,0.28,0.26
5587.69,0.60,0.27,0.27
5587.70,0.60,0.25,0.27
5587.71,0.60,0.21,0.27
5587.72,0.60,0.19,0.26
5587.73,0.60,0.18,0.25
5587.74,0.60,0.13,0.23
5587.75,0.60,0.09,0.21
5587.76,0.60,0.05,0.18
5587.77,0.60,0.01,0.15
5587.78,0.60,-0.01,0.08
5587.79,0.60,-0.04,0.06
5587.80,0.60,-0.07,0.06
5587.81,0.60,-0.15,0.03
5587.82,0.60,-0.16,-0.02
5587.83,0.60,-0.16,-0.05
5587.84,0.60,-0.17,-0.07
5587.85,0.60,-0.18,-0.10
5587.86,0.60,-0.18,-0.13
5587.87,0.60,-0.18,-0.16
5587.88,0.60,-0.17,-0.18
5587.89,0.60,-0.15,-0.19
5587.90,0.60,-0.14,-0.20
5587.91,0.60,-0.12,-0.19
5587.92,0.60,-0.10,-0.19
5587.93,0.60,-0.07,-0.18
5587.94,0.60,-0.03,-0.16
5587.95,0.60,0.00,-0.13
5587.96,0.60,0.04,-0.10
5587.97,0.60,0.07,-0.07
5587.98,0.60,0.11,-0.04
5587.99,0.60,0.14,0.00
5588.00,0.60,0.18,0.03
5588.01,0.60,0.21,0.07
5588.02,0.60,0.24,0.10
5588.03,0.60,0.26,0.14
5588.04,0.60,0.27,0.17
5588.05,0.60,0.29,0.20
5588.06,0.60,0.29,0.22
5588.07,0.60,0.29,0.24
5588.08,0.60,0.28,0.26
5588.09,0.60,0.27,0.27
5588.10,0.60,0.25,0.27
5588.11,0.60,0.21,0.27
5588.12,0.60,0.19,0.26
5588.13,0.60,0.18,0.24
5588.14,0.60,0.13,0.23
5588.15,0.60,0.09,0.20
5588.16,0.60,0.05,0.18
5588.17,0.60,0.01,0.15
5588.18,0.60,-0.02,0.12
5588.19,0.60,-0.04,0.09
5588.20,0.60,-0.08,0.06
5588.21,0.60,-0.14,0.03
5588.22,0.60,-0.16,0.00
5588.23,0.60,-0.16,-0.03
5588.24,0.60,-0.17,-0.06
5588.25,0.60,-0.18,-0.10
5588.26,0.60,-0.18,-0.13
5588.27,0.60,-0.18,-0.15
5588.28,0.60,-0.17,-0.18
5588.29,0.60,-0.15,-0.19
5588.30,0.60,-0.14,-0.20
5588.31,0.60,-0.12,-0.19
5588.32,0.60,-0.09,-0.19
5588.33,0.60,-0.07,-0.18
5588.34,0.60,-0.03,-0.16
5588.35,0.60,0.01,-0.13
5588.36,0.60,0.05,-0.11
5588.37,0.60,0.08,-0.07
5588.38,0.60,0.12,-0.04
5588.39,0.60,0.15,0.00
5588.40,0.60,0.18,0.03
5588.41,0.60,0.22,0.07
5588.42,0.60,0.24,0.10
5588.43,0.60,0.26,0.14
5588.44,0.60,0.28,0.17
5588.45,0.60,0.29,0.20
5588.46,0.60,0.29,0.22
5588.47,0.60,0.29,0.24
5588.48,0.60,0.28,0.25
5588.49,0.60,0.27,0.26
5588.50,0.60,0.26,0.27
5588.51,0.60,0.20,0.26
5588.52,0.60,0.20,0.25
5588.53,0.60,0.16,0.24
5588.54,0.60,0.13,0.22
5588.55,0.60,0.08,0.20
5588.56,0.60,0.03,0.17
5588.57,0.60,0.00,0.15
5588.58,0.60,-0.03,0.11
5588.59,0.60,-0.05,0.08
5588.60,0.60,-0.07,0.06
5588.61,0.60,-0.14,0.02
5588.62,0.60,-0.17,-0.01
5588.63,0.60,-0.16,-0.04
5588.64,0.60,-0.18,-0.07
5588.65,0.60,-0.18,-0.10
5588.66,0.60,-0.19,-0.13
5588.67,0.60,-0.18,-0.15
5588.68,0.60,-0.18,-0.18
5588.69,0.60,-0.15,-0.19
5588.70,0.60,-0.14,-0.20
5588.71,0.60,-0.12,-0.19
5588.72,0.60,-0.10,-0.18
5588.73,0.60,-0.06,-0.18
5588.74,0.60,-0.03,-0.15
5588.75,0.60,0.00,-0.13
5588.76,0.60,0.05,-0.10
5588.77,0.60,0.08,-0.07
5588.78,0.60,0.12,-0.03
5588.79,0.60,0.15,0.00
5588.80,0.60,0.19,0.04
5588.81,0.60,0.22,0.07
5588.82,0.60,0.24,0.10
5588.83,0.60,0.26,0.14
5588.84,0.60,0.28,0.17
5588.85,0.60,0.29,0.20
5588.86,0.60,0.29,0.22
5588.87,0.60,0.29,0.24
5588.88,0.60,0.28,0.25
5588.89,0.60,0.27,0.27
5588.90,0.60,0.26,0.27
5588.91,0.60,0.21,0.26
5588.92,0.60,0.19,0.25
5588.93,0.60,0.18,0.24
5588.94,0.60,0.13,0.22
5588.95,0.60,0.08,0.20
5588.96,0.60,0.03,0.17
5588.97,0.60,0.00,0.13
5588.98,0.60,-0.02,0.06
5588.99,0.60,-0.04,0.06
5589.00,0.60,-0.08,0.06
5589.01,0.60,-0.14,0.02
5589.02,0.60,-0.18,-0.04
5589.03,0.60,-0.17,-0.09
5589.04,0.60,-0.18,-0.09
5589.05,0.60,-0.19,-0.11
5589.06,0.60,-0.19,-0.14
5589.07,0.60,-0.19,-0.16
5589.08,0.60,-0.17,-0.18
5589.09,0.60,-0.16,-0.20
5589.10,0.60,-0.15,-0.20
5589.11,0.60,-0.12,-0.20
5589.12,0.60,-0.09,-0.19
5589.13,0.60,-0.06,-0.18
5589.14,0.60,-0.03,-0.16
5589.15,0.60,0.01,-0.13
5589.16,0.60,0.05,-0.10
5589.17,0.60,0.08,-0.07
5589.18,0.60,0.12,-0.03
5589.19,0.60,0.16,0.00
5589.20,0.60,0.19,0.04
5589.21,0.60,0.22,0.07
5589.22,0.60,0.25,0.10
5589.23,0.60,0.27,0.14
5589.24,0.60,0.28,0.17
5589.25,0.60,0.29,0.20
5589.26,0.60,0.29,0.22
5589.27,0.60,0.29,0.24
5589.28,0.60,0.28,0.26
5589.29,0.60,0.27,0.27
5589.30,0.60,0.25,0.27
5589.31,0.60,0.20,0.27
5589.32,0.60,0.20,0.26
5589.33,0.60,0.17,0.24
5589.34,0.60,0.11,0.22
5589.35,0.60,0.08,0.20
5589.36,0.60,0.04,0.17
5589.37,0.60,-0.01,0.10
5589.38,0.60,-0.02,0.07
5589.39,0.60,-0.05,0.03
5589.40,0.60,-0.09,0.00
5589.41,0.60,-0.15,-0.03
5589.42,0.60,-0.17,-0.06
5589.43,0.60,-0.17,-0.09
5589.44,0.60,-0.18,-0.08
5589.45,0.60,-0.18,-0.11
5589.46,0.60,-0.18,-0.14
5589.47,0.60,-0.18,-0.16
5589.48,0.60,-0.17,-0.18
5589.49,0.60,-0.15,-0.19
5589.50,0.60,-0.14,-0.20
5589.51,0.60,-0.12,-0.19
5589.52,0.60,-0.09,-0.19
5589.53,0.60,-0.06,-0.18
5589.54,0.60,-0.02,-0.16
5589.55,0.60,0.01,-0.13
5589.56,0.60,0.05,-0.10
5589.57,0.60,0.09,-0.07
5589.58,0.60,0.12,-0.03
5589.59,0.60,0.16,0.00
5589.60,0.60,0.19,0.04
5589.61,0.60,0.22,0.06
5589.62,0.60,0.25,0.10
5589.63,0.60,0.27,0.14
5589.64,0.60,0.28,0.17
5589.65,0.60,0.29,0.20
5589.66,0.60,0.29,0.22
5589.67,0.60,0.29,0.24
5589.68,0.60,0.28,0.26
5589.69,0.60,0.26,0.27
5589.70,0.60,0.25,0.27
5589.71,0.60,0.19,0.27
5589.72,0.60,0.19,0.26
5589.73,0.60,0.16,0.24
5589.74,0.60,0.11,0.22
5589.75,0.60,0.08,0.20
5589.76,0.60,0.04,0.18
5589.77,0.60,0.00,0.09
5589.78,0.60,-0.02,0.06
5589.79,0.60,-0.06,0.03
5589.80,0.60,-0.08,0.00
5589.81,0.60,-0.15,-0.03
5589.82,0.60,-0.17,-0.06
5589.83,0.60,-0.16,-0.10
5589.84,0.60,-0.17,-0.12
5589.85,0.60,-0.18,-0.11
5589.86,0.60,-0.18,-0.14
5589.87,0.60,-0.17,-0.16
5589.88,0.60,-0.16,-0.18
5589.89,0.60,-0.15,-0.20
5589.90,0.60,-0.14,-0.20
5589.91,0.60,-0.12,-0.20
5589.92,0.60,-0.09,-0.19
5589.93,0.60,-0.06,-0.18
5589.94,0.60,-0.02,-0.15
5589.95,0.60,0.01,-0.13
5589.96,0.60,0.05,-0.10
5589.97,0.60,0.08,-0.07
5589.98,0.60,0.12,-0.03
5589.99,0.60,0.16,0.00
5590.00,0.60,0.19,0.03
5590.01,0.60,0.22,0.07
5590.02,0.60,0.24,0.11
5590.03,0.60,0.26,0.14
5590.04,0.60,0.27,0.17
5590.05,0.60,0.29,0.20
5590.06,0.60,0.29,0.23
5590.07,0.60,0.28,0.25
5590.08,0.60,0.27,0.26
5590.09,0.60,0.26,0.27
5590.10,0.60,0.25,0.27
5590.11,0.60,0.19,0.27
5590.12,0.60,0.20,0.26
5590.13,0.60,0.17,0.24
5590.14,0.60,0.12,0.22
5590.15,0.60,0.08,0.20
5590.16,0.60,0.04,0.18
5590.17,0.60,0.00,0.10
5590.18,0.60,-0.02,0.06
5590.19,0.60,-0.04,0.03
5590.20,0.60,-0.08,0.02
5590.21,0.60,-0.15,-0.01
5590.22,0.60,-0.16,-0.04
5590.23,0.60,-0.16,-0.09
5590.24,0.60,-0.17,-0.08
5590.25,0.60,-0.18,-0.11
5590.26,0.60,-0.18,-0.14
5590.27,0.60,-0.18,-0.16
5590.28,0.60,-0.17,-0.18
5590.29,0.60,-0.16,-0.20
5590.30,0.60,-0.13,-0.21
5590.31,0.60,-0.12,-0.20
5590.32,0.60,-0.09,-0.19
5590.33,0.60,-0.06,-0.18
5590.34,0.60,-0.02,-0.16
5590.35,0.60,0.01,-0.13
5590.36,0.60,0.05,-0.10
5590.37,0.60,0.09,-0.07
5590.38,0.60,0.12,-0.04
5590.39,0.60,0.16,0.00
5590.40,0.60,0.19,0.03
5590.41,0.60,0.22,0.07
5590.42,0.60,0.24,0.10
5590.43,0.60,0.26,0.14
5590.44,0.60,0.28,0.17
5590.45,0.60,0.29,0.20
5590.46,0.60,0.29,0.22
5590.47,0.60,0.28,0.24
5590.48,0.60,0.28,0.26
5590.49,0.60,0.26,0.27
5590.50,0.60,0.25,0.27
5590.51,0.60,0.18,0.26
5590.52,0.60,0.20,0.26
5590.53,0.60,0.16,0.24
5590.54,0.60,0.12,0.22
5590.55,0.60,0.07,0.19
5590.56,0.60,0.03,0.17
5590.57,0.60,-0.01,0.13
5590.58,0.60,-0.03,0.06
5590.59,0.60,-0.05,0.08
5590.60,0.60,-0.09,0.05
5590.61,0.60,-0.15,0.02
5590.62,0.60,-0.17,-0.01
5590.63,0.60,-0.16,-0.04
5590.64,0.60,-0.17,-0.08
5590.65,0.60,-0.18,-0.11
5590.66,0.60,-0.18,-0.14
5590.67,0.60,-0.18,-0.16
5590.68,0.60,-0.17,-0.18
5590.69,0.60,-0.15,-0.20
5590.70,0.60,-0.14,-0.21
5590.71,0.60,-0.12,-0.20
5590.72,0.60,-0.09,-0.19
5590.73,0.60,-0.06,-0.18
5590.74,0.60,-0.02,-0.16
5590.75,0.60,0.01,-0.14
5590.76,0.60,0.05,-0.11
5590.77,0.60,0.09,-0.08
5590.78,0.60,0.12,-0.04
5590.79,0.60,0.16,-0.01
5590.80,0.60,0.19,0.03
5590.81,0.60,0.22,0.07
5590.82,0.60,0.24,0.10
5590.83,0.60,0.26,0.14
5590.84,0.60,0.28,0.17
5590.85,0.60,0.29,0.20
5590.86,0.60,0.29,0.22
5590.87,0.60,0.29,0.24
5590.88,0.60,0.28,0.26
5590.89,0.60,0.26,0.27
5590.90,0.60,0.25,0.27
5590.91,0.60,0.20,0.26
5590.92,0.60,0.20,0.25
5590.93,0.60,0.16,0.24
5590.94,0.60,0.10,0.22
5590.95,0.60,0.06,0.20
5590.96,0.60,0.03,0.17
5590.97,0.60,0.00,0.12
5590.98,0.60,-0.05,0.06
5590.99,0.60,-0.06,0.09
5591.00,0.60,-0.09,0.05
5591.01,0.60,-0.15,0.02
5591.02,0.60,-0.17,-0.03
5591.03,0.60,-0.17,-0.09
5591.04,0.60,-0.18,-0.09
5591.05,0.60,-0.19,-0.11
5591.06,0.60,-0.19,-0.14
5591.07,0.60,-0.19,-0.17
5591.08,0.60,-0.18,-0.19
5591.09,0.60,-0.16,-0.20
5591.10,0.60,-0.14,-0.21
5591.11,0.60,-0.12,-0.20
5591.12,0.60,-0.09,-0.20
5591.13,0.60,-0.06,-0.18
5591.14,0.60,-0.02,-0.16
5591.15,0.60,0.01,-0.14
5591.16,0.60,0.05,-0.11
5591.17,0.60,0.09,-0.08
5591.18,0.60,0.12,-0.04
5591.19,0.60,0.16,-0.01
5591.20,0.60,0.19,0.03
5591.21,0.60,0.22,0.06
5591.22,0.60,0.25,0.10
5591.23,0.60,0.27,0.13
5591.24,0.60,0.28,0.16
5591.25,0.60,0.29,0.19
5591.26,0.60,0.29,0.22
5591.27,0.60,0.29,0.24
5591.28,0.60,0.28,0.25
5591.29,0.60,0.26,0.27
5591.30,0.60,0.25,0.27
5591.31,0.60,0.19,0.27
5591.32,0.60,0.19,0.26
5591.33,0.60,0.16,0.24
5591.34,0.60,0.10,0.23
5591.35,0.60,0.05,0.20
5591.36,0.60,0.02,0.18
5591.37,0.60,-0.02,0.11
5591.38,0.60,-0.03,0.07
5591.39,0.60,-0.06,0.04
5591.40,0.60,-0.10,0.04
5591.41,0.60,-0.16,-0.01
5591.42,0.60,-0.17,-0.04
5591.43,0.60,-0.17,-0.09
5591.44,0.60,-0.18,-0.11
5591.45,0.60,-0.19,-0.10
5591.46,0.60,-0.19,-0.13
5591.47,0.60,-0.19,-0.16
5591.48,0.60,-0.18,-0.18
5591.49,0.60,-0.16,-0.19
5591.50,0.60,-0.15,-0.20
5591.51,0.60,-0.12,-0.20
5591.52,0.60,-0.09,-0.19
5591.53,0.60,-0.06,-0.18
5591.54,0.60,-0.03,-0.16
5591.55,0.60,0.01,-0.14
5591.56,0.60,0.05,-0.11
5591.57,0.60,0.09,-0.08
5591.58,0.60,0.12,-0.05
5591.59,0.60,0.16,-0.01
5591.60,0.60,0.19,0.02
5591.61,0.60,0.22,0.06
5591.62,0.60,0.25,0.09
5591.63,0.60,0.26,0.12
5591.64,0.60,0.28,0.16
5591.65,0.60,0.29,0.19
5591.66,0.60,0.30,0.21
5591.67,0.60,0.29,0.23
5591.68,0.60,0.28,0.25
5591.69,0.60,0.26,0.26
5591.70,0.60,0.24,0.27
5591.71,0.60,0.19,0.26
5591.72,0.60,0.20,0.25
5591.73,0.60,0.16,0.24
5591.74,0.60,0.11,0.22
5591.75,0.60,0.07,0.20
5591.76,0.60,0.03,0.18
5591.77,0.60,-0.01,0.12
5591.78,0.60,-0.03,0.07
5591.79,0.60,-0.05,0.04
5591.80,0.60,-0.10,0.01
5591.81,0.60,-0.16,-0.02
5591.82,0.60,-0.17,-0.05
5591.83,0.60,-0.17,-0.08
5591.84,0.60,-0.18,-0.11
5591.85,0.60,-0.19,-0.11
5591.86,0.60,-0.19,-0.13
5591.87,0.60,-0.18,-0.16
5591.88,0.60,-0.18,-0.18
5591.89,0.60,-0.16,-0.19
5591.90,0.60,-0.15,-0.20
5591.91,0.60,-0.12,-0.20
5591.92,0.60,-0.10,-0.20
5591.93,0.60,-0.07,-0.18
5591.94,0.60,-0.03,-0.16
5591.95,0.60,0.01,-0.14
5591.96,0.60,0.04,-0.11
5591.97,0.60,0.08,-0.08
5591.98,0.60,0.11,-0.05
5591.99,0.60,0.15,-0.02
5592.00,0.60,0.18,0.02
5592.01,0.60,0.21,0.05
5592.02,0.60,0.24,0.09
5592.03,0.60,0.25,0.12
5592.04,0.60,0.27,0.15
5592.05,0.60,0.28,0.18
5592.06,0.60,0.29,0.21
5592.07,0.60,0.28,0.23
5592.08,0.60,0.27,0.25
5592.09,0.60,0.26,0.26
5592.10,0.60,0.24,0.27
5592.11,0.60,0.19,0.27
5592.12,0.60,0.19,0.26
5592.13,0.60,0.16,0.25
5592.14,0.60,0.12,0.23
5592.15,0.60,0.06,0.20
5592.16,0.60,0.03,0.18
5592.17,0.60,0.00,0.11
5592.18,0.60,-0.04,0.07
5592.19,0.60,-0.05,0.04
5592.20,0.60,-0.08,0.01
5592.21,0.60,-0.15,0.00
5592.22,0.60,-0.17,-0.05
5592.23,0.60,-0.16,-0.08
5592.24,0.60,-0.18,-0.11
5592.25,0.60,-0.18,-0.10
5592.26,0.60,-0.19,-0.13
5592.27,0.60,-0.18,-0.16
5592.28,0.60,-0.18,-0.18
5592.29,0.60,-0.16,-0.19
5592.30,0.60,-0.15,-0.20
5592.31,0.60,-0.12,-0.21
5592.32,0.60,-0.10,-0.20
5592.33,0.60,-0.07,-0.19
5592.34,0.60,-0.03,-0.17
5592.35,0.60,0.00,-0.15
5592.36,0.60,0.04,-0.12
5592.37,0.60,0.08,-0.09
5592.38,0.60,0.11,-0.05
5592.39,0.60,0.14,-0.02
5592.40,0.60,0.18,0.01
5592.41,0.60,0.21,0.05
5592.42,0.60,0.23,0.09
5592.43,0.60,0.26,0.12
5592.44,0.60,0.27,0.15
5592.45,0.60,0.28,0.18
5592.46,0.60,0.28,0.21
5592.47,0.60,0.28,0.23
5592.48,0.60,0.27,0.25
5592.49,0.60,0.26,0.26
5592.50,0.60,0.24,0.26
5592.51,0.60,0.19,0.26
5592.52,0.60,0.18,0.26
5592.53,0.60,0.17,0.24
5592.54,0.60,0.12,0.22
5592.55,0.60,0.08,0.20
5592.56,0.60,0.04,0.18
5592.57,0.60,0.00,0.13
5592.58,0.60,-0.03,0.07
5592.59,0.60,-0.05,0.04
5592.60,0.60,-0.09,0.01
5592.61,0.60,-0.15,-0.02
5592.62,0.60,-0.16,-0.05
5592.63,0.60,-0.16,-0.08
5592.64,0.60,-0.17,-0.11
5592.65,0.60,-0.19,-0.12
5592.66,0.60,-0.18,-0.13
5592.67,0.60,-0.18,-0.15
5592.68,0.60,-0.17,-0.18
5592.69,0.60,-0.15,-0.19
5592.70,0.60,-0.14,-0.20
5592.71,0.60,-0.12,-0.20
5592.72,0.60,-0.10,-0.19
5592.73,0.60,-0.07,-0.19
5592.74,0.60,-0.04,-0.17
5592.75,0.60,0.00,-0.15
5592.76,0.60,0.04,-0.12
5592.77,0.60,0.08,-0.09
5592.78,0.60,0.11,-0.05
5592.79,0.60,0.15,-0.02
5592.80,0.60,0.18,0.02
5592.81,0.60,0.21,0.05
5592.82,0.60,0.23,0.08
5592.83,0.60,0.26,0.12
5592.84,0.60,0.27,0.15
5592.85,0.60,0.28,0.18
5592.86,0.60,0.29,0.21
5592.87,0.60,0.28,0.23
5592.88,0.60,0.27,0.25
5592.89,0.60,0.26,0.26
5592.90,0.60,0.25,0.26
5592.91,0.60,0.19,0.26
5592.92,0.60,0.18,0.25
5592.93,0.60,0.17,0.24
5592.94,0.60,0.12,0.22
5592.95,0.60,0.08,0.20
5592.96,0.60,0.03,0.18
5592.97,0.60,0.00,0.12
5592.98,0.60,-0.02,0.07
5592.99,0.60,-0.04,0.04
5593.00,0.60,-0.08,0.01
5593.01,0.60,-0.15,-0.02
5593.02,0.60,-0.17,-0.05
5593.03,0.60,-0.16,-0.08
5593.04,0.60,-0.17,-0.11
5593.05,0.60,-0.18,-0.11
5593.06,0.60,-0.18,-0.13
5593.07,0.60,-0.18,-0.15
5593.08,0.60,-0.17,-0.18
5593.09,0.60,-0.16,-0.19
5593.10,0.60,-0.15,-0.20
5593.11,0.60,-0.13,-0.21
5593.12,0.60,-0.10,-0.20
5593.13,0.60,-0.07,-0.19
5593.14,0.60,-0.04,-0.17
5593.15,0.60,0.00,-0.15
5593.16,0.60,0.04,-0.12
5593.17,0.60,0.07,-0.09
