time (s), (volts), (volts), (volts)
5989.41,0.60,-0.28,-0.04
5989.42,0.60,-0.30,-0.08
5989.43,0.60,-0.32,-0.11
5989.44,0.60,-0.32,-0.15
5989.45,0.60,-0.33,-0.18
5989.46,0.60,-0.33,-0.21
5989.47,0.60,-0.32,-0.24
5989.48,0.60,-0.32,-0.26
5989.49,0.60,-0.31,-0.28
5989.50,0.60,-0.29,-0.29
5989.51,0.60,-0.27,-0.29
5989.52,0.60,-0.25,-0.30
5989.53,0.60,-0.22,-0.27
5989.54,0.60,-0.18,-0.28
5989.55,0.60,-0.14,-0.26
5989.56,0.60,-0.09,-0.25
5989.57,0.60,-0.04,-0.23
5989.58,0.60,0.01,-0.21
5989.59,0.60,0.06,-0.19
5989.60,0.60,0.12,-0.17
5989.61,0.60,0.17,-0.15
5989.62,0.60,0.22,-0.14
5989.63,0.60,0.26,-0.10
5989.64,0.60,0.30,-0.05
5989.65,0.60,0.33,-0.01
5989.66,0.60,0.36,0.04
5989.67,0.60,0.38,0.09
5989.68,0.60,0.40,0.14
5989.69,0.60,0.42,0.19
5989.70,0.60,0.42,0.24
5989.71,0.60,0.43,0.30
5989.72,0.60,0.43,0.34
5989.73,0.60,0.43,0.38
5989.74,0.60,0.42,0.41
5989.75,0.60,0.41,0.44
5989.76,0.60,0.39,0.45
5989.77,0.60,0.38,0.47
5989.78,0.60,0.34,0.47
5989.79,0.60,0.28,0.46
5989.80,0.60,0.23,0.43
5989.81,0.60,0.19,0.40
5989.82,0.60,0.14,0.36
5989.83,0.60,0.08,0.33
5989.84,0.60,0.02,0.27
5989.85,0.60,-0.03,0.22
5989.86,0.60,-0.09,0.16
5989.87,0.60,-0.13,0.13
5989.88,0.60,-0.16,0.09
5989.89,0.60,-0.19,0.05
5989.90,0.60,-0.27,0.01
5989.91,0.60,-0.28,-0.03
5989.92,0.60,-0.29,-0.07
5989.93,0.60,-0.30,-0.10
5989.94,0.60,-0.31,-0.14
5989.95,0.60,-0.32,-0.17
5989.96,0.60,-0.32,-0.20
5989.97,0.60,-0.32,-0.23
5989.98,0.60,-0.31,-0.25
5989.99,0.60,-0.31,-0.27
5990.00,0.60,-0.29,-0.29
5990.01,0.60,-0.27,-0.29
5990.02,0.60,-0.24,-0.29
5990.03,0.60,-0.22,-0.27
5990.04,0.60,-0.18,-0.27
5990.05,0.60,-0.15,-0.26
5990.06,0.60,-0.10,-0.24
5990.07,0.60,-0.05,-0.23
5990.08,0.60,0.00,-0.21
5990.09,0.60,0.05,-0.19
5990.10,0.60,0.10,-0.17
5990.11,0.60,0.15,-0.15
5990.12,0.60,0.20,-0.14
5990.13,0.60,0.24,-0.74
5990.14,0.60,0.28,-0.05
5990.15,0.60,0.31,-0.01
5990.16,0.60,0.34,0.03
5990.17,0.60,0.37,0.08
5990.18,0.60,0.39,0.14
5990.19,0.60,0.40,0.19
5990.20,0.60,0.41,0.24
5990.21,0.60,0.42,0.29
5990.22,0.60,0.42,0.33
5990.23,0.60,0.41,0.37
5990.24,0.60,0.41,0.41
5990.25,0.60,0.39,0.43
5990.26,0.60,0.38,0.45
5990.27,0.60,0.36,0.46
5990.28,0.60,0.35,0.47
5990.29,0.60,0.26,0.46
5990.30,0.60,0.23,0.44
5990.31,0.60,0.18,0.41
5990.32,0.60,0.13,0.37
5990.33,0.60,0.08,0.33
5990.34,0.60,0.02,0.28
5990.35,0.60,-0.04,0.21
5990.36,0.60,-0.09,0.17
5990.37,0.60,-0.13,0.14
5990.38,0.60,-0.17,0.10
5990.39,0.60,-0.20,0.07
5990.40,0.60,-0.27,0.02
5990.41,0.60,-0.30,-0.02
5990.42,0.60,-0.30,-0.06
5990.43,0.60,-0.32,-0.09
5990.44,0.60,-0.33,-0.13
5990.45,0.60,-0.34,-0.16
5990.46,0.60,-0.34,-0.19
5990.47,0.60,-0.34,-0.22
5990.48,0.60,-0.33,-0.25
5990.49,0.60,-0.32,-0.27
5990.50,0.60,-0.30,-0.28
5990.51,0.60,-0.28,-0.29
5990.52,0.60,-0.26,-0.29
5990.53,0.60,-0.23,-0.27
5990.54,0.60,-0.20,-0.27
5990.55,0.60,-0.16,-0.26
5990.56,0.60,-0.11,-0.24
5990.57,0.60,-0.06,-0.22
5990.58,0.60,-0.01,-0.20
5990.59,0.60,0.04,-0.18
5990.60,0.60,0.09,-0.16
5990.61,0.60,0.14,-0.14
5990.62,0.60,0.19,-0.13
5990.63,0.60,0.24,-0.10
5990.64,0.60,0.28,-0.04
5990.65,0.60,0.32,0.00
5990.66,0.60,0.34,0.05
5990.67,0.60,0.37,0.10
5990.68,0.60,0.39,0.15
5990.69,0.60,0.40,0.19
5990.70,0.60,0.41,0.24
5990.71,0.60,0.42,0.29
5990.72,0.60,0.42,0.34
5990.73,0.60,0.41,0.38
5990.74,0.60,0.41,0.42
5990.75,0.60,0.40,0.44
5990.76,0.60,0.38,0.46
5990.77,0.60,0.36,0.47
5990.78,0.60,0.35,0.48
5990.79,0.60,0.30,0.47
5990.80,0.60,0.23,0.45
5990.81,0.60,0.19,0.41
5990.82,0.60,0.13,0.38
5990.83,0.60,0.08,0.34
5990.84,0.60,0.02,0.29
5990.85,0.60,-0.03,0.22
5990.86,0.60,-0.09,-3.41
5990.87,0.60,-0.14,-3.45
5990.88,0.60,-0.17,0.10
5990.89,0.60,-0.20,0.07
5990.90,0.60,-0.27,0.02
5990.91,0.60,-0.31,-0.02
5990.92,0.60,-0.30,-0.06
5990.93,0.60,-0.32,-0.10
5990.94,0.60,-0.33,-0.13
5990.95,0.60,-0.34,-0.16
5990.96,0.60,-0.34,-0.19
5990.97,0.60,-0.34,-0.23
5990.98,0.60,-0.33,-0.25
5990.99,0.60,-0.32,-0.27
5991.00,0.60,-0.30,-0.29
5991.01,0.60,-0.28,-0.29
5991.02,0.60,-0.26,-0.29
5991.03,0.60,-0.24,-0.28
5991.04,0.60,-0.20,-0.27
5991.05,0.60,-0.16,-0.26
5991.06,0.60,-0.11,-0.24
5991.07,0.60,-0.06,-0.22
5991.08,0.60,-0.01,-0.20
5991.09,0.60,0.04,-0.19
5991.10,0.60,0.10,-0.16
5991.11,0.60,0.15,-0.14
5991.12,0.60,0.19,-0.12
5991.13,0.60,0.24,-0.11
5991.14,0.60,0.28,-0.04
5991.15,0.60,0.31,0.00
5991.16,0.60,0.34,0.05
5991.17,0.60,0.37,0.10
5991.18,0.60,0.39,0.15
5991.19,0.60,0.40,0.20
5991.20,0.60,0.42,0.25
5991.21,0.60,0.42,0.30
5991.22,0.60,0.42,0.35
5991.23,0.60,0.42,0.39
5991.24,0.60,0.41,0.42
5991.25,0.60,0.40,0.44
5991.26,0.60,0.38,0.46
5991.27,0.60,0.37,0.47
5991.28,0.60,0.34,0.48
5991.29,0.60,0.28,0.47
5991.30,0.60,0.23,0.44
5991.31,0.60,0.19,0.41
5991.32,0.60,0.14,0.37
5991.33,0.60,0.08,0.34
5991.34,0.60,0.02,0.29
5991.35,0.60,-0.03,0.22
5991.36,0.60,-0.10,-5.21
5991.37,0.60,-0.15,0.13
5991.38,0.60,-0.18,0.09
5991.39,0.60,-0.21,0.06
5991.40,0.60,-0.28,0.01
5991.41,0.60,-0.30,-0.03
5991.42,0.60,-0.31,-0.07
5991.43,0.60,-0.33,-0.10
5991.44,0.60,-0.33,-0.14
5991.45,0.60,-0.34,-0.17
5991.46,0.60,-0.33,-0.20
5991.47,0.60,-0.34,-0.23
5991.48,0.60,-0.33,-0.25
5991.49,0.60,-0.32,-0.27
5991.50,0.60,-0.31,-0.29
5991.51,0.60,-0.28,-0.29
5991.52,0.60,-0.26,-0.29
5991.53,0.60,-0.23,-0.27
5991.54,0.60,-0.19,-0.27
5991.55,0.60,-0.15,-0.25
5991.56,0.60,-0.11,-0.24
5991.57,0.60,-0.06,-0.22
5991.58,0.60,0.00,-0.20
5991.59,0.60,0.05,-0.18
5991.60,0.60,0.10,-0.16
5991.61,0.60,0.16,-0.15
5991.62,0.60,0.21,-0.12
5991.63,0.60,0.25,-0.10
5991.64,0.60,0.29,-0.05
5991.65,0.60,0.33,0.00
5991.66,0.60,0.36,0.04
5991.67,0.60,0.39,0.09
5991.68,0.60,0.41,0.14
5991.69,0.60,0.42,0.19
5991.70,0.60,0.43,0.24
5991.71,0.60,0.43,0.28
5991.72,0.60,0.43,0.34
5991.73,0.60,0.43,0.38
5991.74,0.60,0.42,0.41
5991.75,0.60,0.41,0.44
5991.76,0.60,0.39,0.46
5991.77,0.60,0.37,0.47
5991.78,0.60,0.34,0.47
5991.79,0.60,0.28,0.46
5991.80,0.60,0.25,0.44
5991.81,0.60,0.19,0.40
5991.82,0.60,0.14,0.36
5991.83,0.60,0.08,0.32
5991.84,0.60,0.02,0.26
5991.85,0.60,-0.04,0.20
5991.86,0.60,-0.09,-5.21
5991.87,0.60,-0.14,0.10
5991.88,0.60,-0.17,0.07
5991.89,0.60,-0.20,0.03
5991.90,0.60,-0.26,-0.01
5991.91,0.60,-0.30,-0.05
5991.92,0.60,-0.30,-0.08
5991.93,0.60,-0.32,-0.12
5991.94,0.60,-0.32,-0.15
5991.95,0.60,-0.33,-0.18
5991.96,0.60,-0.33,-0.22
5991.97,0.60,-0.33,-0.24
5991.98,0.60,-0.32,-0.27
5991.99,0.60,-0.31,-0.28
5992.00,0.60,-0.29,-0.30
5992.01,0.60,-0.27,-0.30
5992.02,0.60,-0.25,-0.30
5992.03,0.60,-0.22,-0.28
5992.04,0.60,-0.19,-0.28
5992.05,0.60,-0.14,-0.26
5992.06,0.60,-0.10,-0.25
5992.07,0.60,-0.04,-0.23
5992.08,0.60,0.01,-0.21
5992.09,0.60,0.06,-0.19
5992.10,0.60,0.11,-0.16
5992.11,0.60,0.17,-0.14
5992.12,0.60,0.21,-0.12
5992.13,0.60,0.26,-0.08
5992.14,0.60,0.30,-0.04
5992.15,0.60,0.33,0.00
5992.16,0.60,0.36,0.04
5992.17,0.60,0.39,0.09
5992.18,0.60,0.41,0.14
5992.19,0.60,0.42,0.19
5992.20,0.60,0.43,0.24
5992.21,0.60,0.44,0.29
5992.22,0.60,0.44,0.33
5992.23,0.60,0.44,0.38
5992.24,0.60,0.43,0.41
5992.25,0.60,0.42,0.44
5992.26,0.60,0.40,0.46
5992.27,0.60,0.38,0.47
5992.28,0.60,0.32,0.47
5992.29,0.60,0.28,0.46
5992.30,0.60,0.24,0.43
5992.31,0.60,0.20,0.40
5992.32,0.60,0.14,0.35
5992.33,0.60,0.09,0.31
5992.34,0.60,0.03,0.26
5992.35,0.60,-0.03,0.19
5992.36,0.60,-0.09,-7.01
5992.37,0.60,-0.14,0.09
5992.38,0.60,-0.16,0.06
5992.39,0.60,-0.20,0.03
5992.40,0.60,-0.28,-0.01
5992.41,0.60,-0.30,-0.06
5992.42,0.60,-0.30,-0.09
5992.43,0.60,-0.32,-0.12
5992.44,0.60,-0.33,-0.16
5992.45,0.60,-0.33,-0.19
5992.46,0.60,-0.33,-0.22
5992.47,0.60,-0.33,-0.25
5992.48,0.60,-0.32,-0.27
5992.49,0.60,-0.31,-0.29
5992.50,0.60,-0.29,-0.30
5992.51,0.60,-0.27,-0.31
5992.52,0.60,-0.25,-0.31
5992.53,0.60,-0.22,-0.28
5992.54,0.60,-0.18,-0.29
5992.55,0.60,-0.14,-0.27
5992.56,0.60,-0.09,-0.25
5992.57,0.60,-0.05,-0.23
5992.58,0.60,0.01,-0.21
5992.59,0.60,0.07,-0.19
5992.60,0.60,0.12,-0.17
5992.61,0.60,0.17,-0.14
5992.62,0.60,0.22,-0.12
5992.63,0.60,0.27,-0.08
5992.64,0.60,0.30,-0.04
5992.65,0.60,0.34,0.00
5992.66,0.60,0.37,0.05
5992.67,0.60,0.39,0.10
5992.68,0.60,0.41,0.15
5992.69,0.60,0.43,0.20
5992.70,0.60,0.43,0.25
5992.71,0.60,0.44,0.30
5992.72,0.60,0.44,0.35
5992.73,0.60,0.43,0.39
5992.74,0.60,0.42,0.42
5992.75,0.60,0.41,0.44
5992.76,0.60,0.39,0.46
5992.77,0.60,0.37,0.47
5992.78,0.60,0.36,0.47
5992.79,0.60,0.28,0.45
5992.80,0.60,0.24,0.43
5992.81,0.60,0.19,0.39
5992.82,0.60,0.14,0.35
5992.83,0.60,0.08,0.31
5992.84,0.60,0.02,0.25
5992.85,0.60,-0.03,0.19
5992.86,0.60,-0.09,-7.02
5992.87,0.60,-0.13,0.09
5992.88,0.60,-0.17,0.06
5992.89,0.60,-0.20,0.01
5992.90,0.60,-0.28,-0.07
5992.91,0.60,-0.29,-0.06
5992.92,0.60,-0.30,-0.09
5992.93,0.60,-0.31,-0.13
5992.94,0.60,-0.32,-0.16
5992.95,0.60,-0.33,-0.19
5992.96,0.60,-0.32,-0.23
5992.97,0.60,-0.32,-0.25
5992.98,0.60,-0.32,-0.28
5992.99,0.60,-0.31,-0.30
5993.00,0.60,-0.29,-0.31
5993.01,0.60,-0.27,-0.31
5993.02,0.60,-0.25,-0.30
5993.03,0.60,-0.22,-0.29
5993.04,0.60,-0.18,-0.28
5993.05,0.60,-0.14,-0.26
5993.06,0.60,-0.10,-0.24
5993.07,0.60,-0.04,-0.22
5993.08,0.60,0.01,-0.20
5993.09,0.60,0.06,-0.17
5993.10,0.60,0.12,-0.15
5993.11,0.60,0.17,-0.12
5993.12,0.60,0.22,-0.11
5993.13,0.60,0.26,-0.06
5993.14,0.60,0.30,-0.02
5993.15,0.60,0.34,0.02
5993.16,0.60,0.37,0.07
5993.17,0.60,0.39,0.12
5993.18,0.60,0.41,0.17
5993.19,0.60,0.42,0.22
5993.20,0.60,0.43,0.27
5993.21,0.60,0.43,0.32
5993.22,0.60,0.43,0.36
5993.23,0.60,0.43,0.40
5993.24,0.60,0.42,0.43
5993.25,0.60,0.40,0.45
5993.26,0.60,0.39,0.47
5993.27,0.60,0.37,0.48
5993.28,0.60,0.36,0.47
5993.29,0.60,0.27,0.45
5993.30,0.60,0.23,0.43
5993.31,0.60,0.18,0.39
5993.32,0.60,0.13,0.35
5993.33,0.60,0.07,0.31
5993.34,0.60,0.02,0.25
5993.35,0.60,-0.05,0.18
5993.36,0.60,-0.10,-7.02
5993.37,0.60,-0.14,0.08
5993.38,0.60,-0.17,0.07
5993.39,0.60,-0.20,0.01
5993.40,0.60,-0.26,-0.06
5993.41,0.60,-0.30,-0.07
5993.42,0.60,-0.30,-0.09
5993.43,0.60,-0.32,-0.12
5993.44,0.60,-0.32,-0.16
5993.45,0.60,-0.33,-0.19
5993.46,0.60,-0.33,-0.22
5993.47,0.60,-0.32,-0.25
5993.48,0.60,-0.32,-0.27
5993.49,0.60,-0.31,-0.29
5993.50,0.60,-0.29,-0.30
5993.51,0.60,-0.27,-0.31
5993.52,0.60,-0.24,-0.29
5993.53,0.60,-0.21,-0.27
5993.54,0.60,-0.18,-0.28
5993.55,0.60,-0.14,-0.26
5993.56,0.60,-0.09,-0.23
5993.57,0.60,-0.04,-0.21
5993.58,0.60,0.01,-0.19
5993.59,0.60,0.06,-0.16
5993.60,0.60,0.12,-0.14
5993.61,0.60,0.17,-0.12
5993.62,0.60,0.22,-0.10
5993.63,0.60,0.26,-0.05
5993.64,0.60,0.30,-0.01
5993.65,0.60,0.34,0.03
5993.66,0.60,0.37,0.07
5993.67,0.60,0.39,0.12
5993.68,0.60,0.41,0.17
5993.69,0.60,0.42,0.22
5993.70,0.60,0.43,0.27
5993.71,0.60,0.44,0.32
5993.72,0.60,0.43,0.36
5993.73,0.60,0.43,0.40
5993.74,0.60,0.42,0.43
5993.75,0.60,0.41,0.45
5993.76,0.60,0.39,0.47
5993.77,0.60,0.37,0.48
5993.78,0.60,0.34,0.48
5993.79,0.60,0.28,0.46
5993.80,0.60,0.24,0.43
5993.81,0.60,0.19,0.40
5993.82,0.60,0.13,0.36
5993.83,0.60,0.08,0.31
5993.84,0.60,0.02,0.25
5993.85,0.60,-0.04,-1.60
5993.86,0.60,-0.09,-5.23
5993.87,0.60,-0.14,0.08
5993.88,0.60,-0.17,0.06
5993.89,0.60,-0.20,0.02
5993.90,0.60,-0.28,-0.04
5993.91,0.60,-0.29,-0.07
5993.92,0.60,-0.30,-0.09
5993.93,0.60,-0.31,-0.12
5993.94,0.60,-0.32,-0.15
5993.95,0.60,-0.32,-0.19
5993.96,0.60,-0.33,-0.22
5993.97,0.60,-0.32,-0.25
5993.98,0.60,-0.31,-0.27
5993.99,0.60,-0.30,-0.29
5994.00,0.60,-0.29,-0.30
5994.01,0.60,-0.27,-0.30
5994.02,0.60,-0.24,-0.30
5994.03,0.60,-0.21,-0.28
5994.04,0.60,-0.17,-0.27
5994.05,0.60,-0.13,-0.26
5994.06,0.60,-0.08,-0.23
5994.07,0.60,-0.03,-0.21
5994.08,0.60,0.02,-0.19
5994.09,0.60,0.07,-0.17
5994.10,0.60,0.12,-0.15
5994.11,0.60,0.17,-0.12
5994.12,0.60,0.22,-0.11
5994.13,0.60,0.26,-0.05
5994.14,0.60,0.30,-0.01
5994.15,0.60,0.34,0.03
5994.16,0.60,0.37,0.07
5994.17,0.60,0.39,0.12
5994.18,0.60,0.41,0.17
5994.19,0.60,0.42,0.22
5994.20,0.60,0.43,0.27
5994.21,0.60,0.43,0.32
5994.22,0.60,0.43,0.36
5994.23,0.60,0.42,0.40
5994.24,0.60,0.42,0.43
5994.25,0.60,0.40,0.45
5994.26,0.60,0.38,0.46
5994.27,0.60,0.37,0.47
5994.28,0.60,0.31,0.47
5994.29,0.60,0.28,0.46
5994.30,0.60,0.22,0.43
5994.31,0.60,0.18,0.40
5994.32,0.60,0.13,0.36
5994.33,0.60,0.07,0.31
5994.34,0.60,0.01,0.25
5994.35,0.60,-0.04,0.19
5994.36,0.60,-0.10,-1.66
5994.37,0.60,-0.15,0.08
5994.38,0.60,-0.17,0.06
5994.39,0.60,-0.20,0.01
5994.40,0.60,-0.27,-0.07
5994.41,0.60,-0.30,-0.07
5994.42,0.60,-0.30,-0.09
5994.43,0.60,-0.31,-0.12
5994.44,0.60,-0.31,-0.16
5994.45,0.60,-0.32,-0.19
5994.46,0.60,-0.31,-0.22
5994.47,0.60,-0.31,-0.25
5994.48,0.60,-0.30,-0.27
5994.49,0.60,-0.29,-0.29
5994.50,0.60,-0.27,-0.29
5994.51,0.60,-0.26,-0.30
5994.52,0.60,-0.23,-0.27
5994.53,0.60,-0.20,-0.26
5994.54,0.60,-0.16,-0.26
5994.55,0.60,-0.12,-0.25
5994.56,0.60,-0.08,-0.23
5994.57,0.60,-0.03,-0.20
5994.58,0.60,0.00,-0.18
5994.59,0.60,0.06,-0.16
5994.60,0.60,0.14,-0.14
5994.61,0.60,0.19,-0.11
5994.62,0.60,0.23,-0.09
5994.63,0.60,0.28,-0.04
5994.64,0.60,0.31,-0.01
5994.65,0.60,0.35,0.03
5994.66,0.60,0.38,0.08
5994.67,0.60,0.40,0.13
5994.68,0.60,0.42,0.18
5994.69,0.60,0.43,0.22
5994.70,0.60,0.43,0.27
5994.71,0.60,0.44,0.32
5994.72,0.60,0.43,0.36
5994.73,0.60,0.42,0.40
5994.74,0.60,0.41,0.44
5994.75,0.60,0.40,0.46
5994.76,0.60,0.38,0.47
5994.77,0.60,0.36,0.48
5994.78,0.60,0.30,0.48
5994.79,0.60,0.27,0.46
5994.80,0.60,0.22,0.43
5994.81,0.60,0.17,0.39
5994.82,0.60,0.12,0.36
5994.83,0.60,0.06,0.31
5994.84,0.60,0.01,0.24
5994.85,0.60,-0.05,-3.40
5994.86,0.60,-0.10,-1.66
5994.87,0.60,-0.15,0.08
5994.88,0.60,-0.18,0.05
5994.89,0.60,-0.20,-0.02
5994.90,0.60,-0.27,-0.05
5994.91,0.60,-0.30,-0.06
5994.92,0.60,-0.30,-0.09
5994.93,0.60,-0.31,-0.13
5994.94,0.60,-0.32,-0.16
5994.95,0.60,-0.32,-0.19
5994.96,0.60,-0.31,-0.22
5994.97,0.60,-0.31,-0.25
5994.98,0.60,-0.30,-0.27
5994.99,0.60,-0.29,-0.29
5995.00,0.60,-0.27,-0.29
5995.01,0.60,-0.24,-0.30
5995.02,0.60,-0.22,-0.29
5995.03,0.60,-0.19,-0.27
5995.04,0.60,-0.16,-0.27
5995.05,0.60,-0.11,-0.25
5995.06,0.60,-0.07,-0.23
5995.07,0.60,-0.02,-0.21
5995.08,0.60,0.01,-0.18
5995.09,0.60,0.06,-0.16
5995.10,0.60,0.14,-0.13
5995.11,0.60,0.20,-0.11
5995.12,0.60,0.25,-0.08
5995.13,0.60,0.29,-0.03
5995.14,0.60,0.33,0.00
5995.15,0.60,0.36,0.04
5995.16,0.60,0.38,0.09
5995.17,0.60,0.41,0.14
5995.18,0.60,0.42,0.19
5995.19,0.60,0.43,0.24
5995.20,0.60,0.44,0.28
5995.21,0.60,0.44,0.33
5995.22,0.60,0.43,0.37
5995.23,0.60,0.42,0.41
5995.24,0.60,0.41,0.44
5995.25,0.60,0.40,0.46
5995.26,0.60,0.38,0.48
5995.27,0.60,0.37,0.48
5995.28,0.60,0.29,0.48
5995.29,0.60,0.26,0.46
5995.30,0.60,0.22,0.43
5995.31,0.60,0.17,0.39
5995.32,0.60,0.12,0.35
5995.33,0.60,0.06,0.30
5995.34,0.60,0.00,0.23
5995.35,0.60,-0.05,-1.61
5995.36,0.60,-0.11,-1.67
5995.37,0.60,-0.16,0.09
5995.38,0.60,-0.18,0.04
5995.39,0.60,-0.21,0.01
5995.40,0.60,-0.28,-0.03
5995.41,0.60,-0.31,-0.06
5995.42,0.60,-0.31,-0.10
5995.43,0.60,-0.32,-0.13
5995.44,0.60,-0.32,-0.16
5995.45,0.60,-0.33,-0.20
5995.46,0.60,-0.32,-0.23
5995.47,0.60,-0.32,-0.26
5995.48,0.60,-0.31,-0.28
5995.49,0.60,-0.30,-0.32
5995.50,0.60,-0.28,-0.31
5995.51,0.60,-0.25,-0.31
5995.52,0.60,-0.23,-0.29
5995.53,0.60,-0.20,-0.29
5995.54,0.60,-0.16,-0.28
5995.55,0.60,-0.12,-0.26
5995.56,0.60,-0.07,-0.23
5995.57,0.60,-0.03,-0.21
5995.58,0.60,0.01,-0.19
5995.59,0.60,0.07,-0.17
5995.60,0.60,0.14,-0.14
5995.61,0.60,0.20,-0.12
5995.62,0.60,0.25,-0.09
5995.63,0.60,0.29,-0.04
5995.64,0.60,0.33,-0.01
5995.65,0.60,0.36,0.03
5995.66,0.60,0.39,0.08
5995.67,0.60,0.41,0.13
5995.68,0.60,0.42,0.17
5995.69,0.60,0.43,0.22
5995.70,0.60,0.44,0.27
5995.71,0.60,0.43,0.32
5995.72,0.60,0.43,0.36
5995.73,0.60,0.42,0.40
5995.74,0.60,0.41,0.43
5995.75,0.60,0.39,0.45
5995.76,0.60,0.37,0.46
5995.77,0.60,0.37,0.47
5995.78,0.60,0.30,0.47
5995.79,0.60,0.27,0.45
5995.80,0.60,0.22,0.42
5995.81,0.60,0.17,0.39
5995.82,0.60,0.12,0.35
5995.83,0.60,0.06,0.30
5995.84,0.60,0.00,0.23
5995.85,0.60,-0.06,-1.61
5995.86,0.60,-0.12,-3.46
5995.87,0.60,-0.16,0.09
5995.88,0.60,-0.19,0.05
5995.89,0.60,-0.22,0.02
5995.90,0.60,-0.30,-0.02
5995.91,0.60,-0.30,-0.06
5995.92,0.60,-0.31,-0.10
5995.93,0.60,-0.32,-0.13
5995.94,0.60,-0.33,-0.17
5995.95,0.60,-0.33,-0.20
5995.96,0.60,-0.32,-0.23
5995.97,0.60,-0.32,-0.26
5995.98,0.60,-0.31,-0.28
5995.99,0.60,-0.30,-0.32
5996.00,0.60,-0.28,-0.31
5996.01,0.60,-0.26,-0.31
5996.02,0.60,-0.23,-0.30
5996.03,0.60,-0.20,-0.29
5996.04,0.60,-0.16,-0.28
5996.05,0.60,-0.12,-0.26
5996.06,0.60,-0.07,-0.23
5996.07,0.60,-0.04,-0.21
5996.08,0.60,0.01,-0.19
5996.09,0.60,0.07,-0.17
5996.10,0.60,0.15,-0.15
5996.11,0.60,0.21,-0.12
5996.12,0.60,0.25,-0.10
5996.13,0.60,0.30,-0.06
5996.14,0.60,0.33,-0.02
5996.15,0.60,0.37,0.02
5996.16,0.60,0.40,0.06
5996.17,0.60,0.41,0.11
5996.18,0.60,0.43,0.16
5996.19,0.60,0.43,0.21
5996.20,0.60,0.44,0.26
5996.21,0.60,0.44,0.31
5996.22,0.60,0.43,0.34
5996.23,0.60,0.42,0.39
5996.24,0.60,0.41,0.43
5996.25,0.60,0.39,0.45
5996.26,0.60,0.37,0.47
5996.27,0.60,0.34,0.48
5996.28,0.60,0.28,0.47
5996.29,0.60,0.25,0.46
5996.30,0.60,0.20,0.43
5996.31,0.60,0.15,0.39
5996.32,0.60,0.09,0.36
5996.33,0.60,0.04,0.30
5996.34,0.60,-0.02,0.24
5996.35,0.60,-0.08,0.18
5996.36,0.60,-0.13,-5.23
5996.37,0.60,-0.17,0.08
5996.38,0.60,-0.20,0.05
5996.39,0.60,-0.24,0.02
5996.40,0.60,-0.30,-0.02
5996.41,0.60,-0.30,-0.06
5996.42,0.60,-0.31,-0.09
5996.43,0.60,-0.32,-0.13
5996.44,0.60,-0.32,-0.16
5996.45,0.60,-0.32,-0.19
5996.46,0.60,-0.32,-0.23
5996.47,0.60,-0.31,-0.26
5996.48,0.60,-0.30,-0.28
5996.49,0.60,-0.29,-0.31
5996.50,0.60,-0.27,-0.31
5996.51,0.60,-0.25,-0.32
5996.52,0.60,-0.22,-0.30
5996.53,0.60,-0.19,-0.30
5996.54,0.60,-0.15,-0.29
5996.55,0.60,-0.11,-0.27
5996.56,0.60,-0.07,-0.24
5996.57,0.60,-0.03,-0.23
5996.58,0.60,0.02,-0.20
5996.59,0.60,0.07,-0.18
5996.60,0.60,0.15,-0.16
5996.61,0.60,0.21,-0.14
5996.62,0.60,0.26,-0.11
5996.63,0.60,0.30,-0.07
5996.64,0.60,0.33,-0.03
5996.65,0.60,0.36,0.01
5996.66,0.60,0.39,0.05
5996.67,0.60,0.41,0.10
5996.68,0.60,0.42,0.15
5996.69,0.60,0.42,0.20
5996.70,0.60,0.43,0.25
5996.71,0.60,0.42,0.30
5996.72,0.60,0.42,0.34
5996.73,0.60,0.41,0.38
5996.74,0.60,0.39,0.42
5996.75,0.60,0.38,0.44
5996.76,0.60,0.36,0.46
5996.77,0.60,0.32,0.48
5996.78,0.60,0.28,0.48
5996.79,0.60,-5.29,0.46
5996.80,0.60,-9.02,0.44
5996.81,0.60,-3.53,0.41
5996.82,0.60,0.08,0.37
5996.83,0.60,0.02,0.32
5996.84,0.60,-0.03,0.26
5996.85,0.60,-0.09,0.20
5996.86,0.60,-0.15,-1.64
5996.87,0.60,-0.19,0.11
5996.88,0.60,-0.21,0.06
5996.89,0.60,-0.28,0.03
5996.90,0.60,-0.31,0.00
5996.91,0.60,-0.31,-0.04
5996.92,0.60,-0.32,-0.08
5996.93,0.60,-0.33,-0.11
5996.94,0.60,-0.33,-0.15
5996.95,0.60,-0.33,-0.18
5996.96,0.60,-0.33,-0.22
5996.97,0.60,-0.33,-0.25
5996.98,0.60,-0.31,-0.27
5996.99,0.60,-0.29,-0.29
5997.00,0.60,-0.28,-0.31
5997.01,0.60,-0.26,-0.31
5997.02,0.60,-0.23,-0.30
5997.03,0.60,-0.20,-0.30
5997.04,0.60,-0.16,-0.29
5997.05,0.60,-0.11,-0.27
5997.06,0.60,-0.07,-0.25
5997.07,0.60,-0.04,-0.23
5997.08,0.60,0.02,-0.21
5997.09,0.60,0.08,-0.19
5997.10,0.60,0.16,-0.17
5997.11,0.60,0.21,-0.14
5997.12,0.60,0.25,-0.11
5997.13,0.60,0.30,-0.08
5997.14,0.60,0.33,-0.04
5997.15,0.60,0.36,0.00
5997.16,0.60,0.38,0.04
