time (s), (volts), (volts), (volts)
5456.78,0.60,-0.07,-0.14
5456.79,0.60,-0.05,-0.14
5456.80,0.60,-0.02,-0.13
5456.81,0.60,0.01,-0.12
5456.82,0.60,0.04,-0.11
5456.83,0.60,0.07,-0.09
5456.84,0.60,0.11,-0.07
5456.85,0.60,0.13,-0.06
5456.86,0.60,0.16,-0.03
5456.87,0.60,0.19,-0.01
5456.88,0.60,0.22,0.01
5456.89,0.59,0.23,0.04
5456.90,0.60,0.25,0.06
5456.91,0.60,0.26,0.09
5456.92,0.60,0.27,0.12
5456.93,0.60,0.27,0.15
5456.94,0.60,0.28,0.18
5456.95,0.60,0.27,0.20
5456.96,0.60,0.26,0.23
5456.97,0.60,0.25,0.25
5456.98,0.60,0.24,0.26
5456.99,0.60,0.22,0.27
5457.00,0.60,0.20,0.28
5457.01,0.60,0.18,0.28
5457.02,0.60,0.16,0.27
5457.03,0.60,0.13,0.26
5457.04,0.60,0.07,0.25
5457.05,0.60,0.05,0.22
5457.06,0.60,0.02,0.20
5457.07,0.60,-0.01,0.17
5457.08,0.60,-0.04,0.14
5457.09,0.60,-0.07,0.11
5457.10,0.60,-0.09,0.08
5457.11,0.60,-0.09,0.05
5457.12,0.60,-0.11,0.02
5457.13,0.60,-0.13,-0.01
5457.14,0.60,-0.15,-0.03
5457.15,0.60,-0.16,-0.06
5457.16,0.60,-0.18,-0.07
5457.17,0.60,-0.19,-0.09
5457.18,0.60,-0.20,-0.11
5457.19,0.60,-0.19,-0.12
5457.20,0.60,-0.20,-0.13
5457.21,0.60,-0.19,-0.14
5457.22,0.60,-0.19,-0.14
5457.23,0.59,-0.17,-0.15
5457.24,0.60,-0.16,-0.15
5457.25,0.60,-0.14,-0.15
5457.26,0.60,-0.13,-0.15
5457.27,0.60,-0.10,-0.15
5457.28,0.60,-0.08,-0.14
5457.29,0.60,-0.05,-0.13
5457.30,0.60,-0.02,-0.13
5457.31,0.60,0.01,-0.12
5457.32,0.60,0.04,-0.10
5457.33,0.60,0.07,-0.09
5457.34,0.60,0.10,-0.07
5457.35,0.60,0.14,-0.05
5457.36,0.60,0.16,-0.03
5457.37,0.60,0.19,-0.01
5457.38,0.60,0.21,0.01
5457.39,0.60,0.24,0.04
5457.40,0.60,0.25,0.06
5457.41,0.60,0.26,0.09
5457.42,0.60,0.27,0.12
5457.43,0.60,0.28,0.15
5457.44,0.60,0.28,0.17
5457.45,0.60,0.28,0.20
5457.46,0.60,0.27,0.22
5457.47,0.60,0.26,0.24
5457.48,0.60,0.25,0.26
5457.49,0.60,0.23,0.27
5457.50,0.60,0.21,0.28
5457.51,0.60,0.19,0.28
5457.52,0.60,0.15,0.27
5457.53,0.60,0.11,0.26
5457.54,0.60,0.08,0.24
5457.55,0.60,0.05,0.23
5457.56,0.60,0.02,0.20
5457.57,0.60,0.00,0.17
5457.58,0.60,-0.03,0.14
5457.59,0.60,-0.06,0.11
5457.60,0.60,-0.09,0.08
5457.61,0.60,-0.09,0.05
5457.62,0.60,-0.11,0.02
5457.63,0.60,-0.13,-0.01
5457.64,0.60,-0.15,-0.03
5457.65,0.60,-0.17,-0.05
5457.66,0.60,-0.18,-0.07
5457.67,0.60,-0.19,-0.09
5457.68,0.60,-0.19,-0.10
5457.69,0.60,-0.20,-0.11
5457.70,0.60,-0.20,-0.12
5457.71,0.60,-0.19,-0.14
5457.72,0.59,-0.18,-0.14
5457.73,0.60,-0.18,-0.15
5457.74,0.60,-0.16,-0.15
5457.75,0.60,-0.14,-0.15
5457.76,0.60,-0.12,-0.15
5457.77,0.60,-0.10,-0.15
5457.78,0.60,-0.08,-0.14
5457.79,0.60,-0.05,-0.14
5457.80,0.60,-0.02,-0.13
5457.81,0.60,0.01,-0.12
5457.82,0.60,0.04,-0.11
5457.83,0.60,0.07,-0.09
5457.84,0.60,0.10,-0.08
5457.85,0.60,0.13,-0.06
5457.86,0.60,0.17,-0.04
5457.87,0.60,0.19,-0.01
5457.88,0.60,0.22,0.01
5457.89,0.60,0.24,0.03
5457.90,0.60,0.25,0.06
5457.91,0.60,0.27,0.09
5457.92,0.60,0.27,0.12
5457.93,0.60,0.28,0.14
5457.94,0.60,0.28,0.17
5457.95,0.60,0.28,0.20
5457.96,0.60,0.27,0.22
5457.97,0.60,0.26,0.24
5457.98,0.60,0.24,0.26
5457.99,0.60,0.23,0.27
5458.00,0.60,0.21,0.28
5458.01,0.60,0.18,0.27
5458.02,0.60,0.16,0.27
5458.03,0.60,0.11,0.26
5458.04,0.60,0.07,0.24
5458.05,0.60,0.05,0.22
5458.06,0.60,0.02,0.20
5458.07,0.60,-0.01,0.17
5458.08,0.60,-0.04,0.14
5458.09,0.60,-0.07,0.11
5458.10,0.60,-0.09,0.08
5458.11,0.60,-0.09,0.05
5458.12,0.60,-0.11,0.02
5458.13,0.60,-0.13,-0.01
5458.14,0.60,-0.15,-0.03
5458.15,0.60,-0.17,-0.05
5458.16,0.60,-0.18,-0.07
5458.17,0.60,-0.19,-0.09
5458.18,0.60,-0.19,-0.10
5458.19,0.60,-0.20,-0.11
5458.20,0.60,-0.20,-0.12
5458.21,0.60,-0.19,-0.13
5458.22,0.60,-0.18,-0.14
5458.23,0.60,-0.17,-0.14
5458.24,0.60,-0.16,-0.15
5458.25,0.60,-0.14,-0.15
5458.26,0.60,-0.12,-0.15
5458.27,0.60,-0.10,-0.15
5458.28,0.60,-0.08,-0.14
5458.29,0.60,-0.05,-0.13
5458.30,0.60,-0.02,-0.13
5458.31,0.59,0.01,-0.12
5458.32,0.60,0.04,-0.10
5458.33,0.60,0.07,-0.09
5458.34,0.60,0.11,-0.07
5458.35,0.60,0.13,-0.05
5458.36,0.60,0.16,-0.03
5458.37,0.60,0.19,-0.01
5458.38,0.60,0.22,0.01
5458.39,0.60,0.23,0.03
5458.40,0.60,0.26,0.06
5458.41,0.60,0.27,0.09
5458.42,0.60,0.28,0.11
5458.43,0.60,0.28,0.14
5458.44,0.60,0.28,0.17
5458.45,0.60,0.28,0.20
5458.46,0.60,0.27,0.22
5458.47,0.60,0.26,0.24
5458.48,0.60,0.25,0.26
5458.49,0.60,0.23,0.26
5458.50,0.60,0.21,0.27
5458.51,0.60,0.19,0.27
5458.52,0.60,0.16,0.27
5458.53,0.60,0.13,0.26
5458.54,0.60,0.08,0.24
5458.55,0.60,0.04,0.22
5458.56,0.60,0.02,0.20
5458.57,0.60,-0.01,0.17
5458.58,0.60,-0.03,0.14
5458.59,0.60,-0.06,0.11
5458.60,0.60,-0.09,0.08
5458.61,0.60,-0.09,0.05
5458.62,0.60,-0.11,0.02
5458.63,0.60,-0.13,-0.01
5458.64,0.60,-0.15,-0.04
5458.65,0.60,-0.16,-0.06
5458.66,0.60,-0.17,-0.08
5458.67,0.60,-0.18,-0.09
5458.68,0.60,-0.19,-0.11
5458.69,0.60,-0.19,-0.12
5458.70,0.60,-0.19,-0.13
5458.71,0.60,-0.19,-0.14
5458.72,0.60,-0.18,-0.14
5458.73,0.60,-0.17,-0.15
5458.74,0.60,-0.16,-0.15
5458.75,0.60,-0.14,-0.15
5458.76,0.60,-0.12,-0.15
5458.77,0.60,-0.10,-0.14
5458.78,0.60,-0.08,-0.14
5458.79,0.60,-0.05,-0.13
5458.80,0.60,-0.02,-0.12
5458.81,0.60,0.01,-0.11
5458.82,0.60,0.04,-0.10
5458.83,0.60,0.07,-0.08
5458.84,0.60,0.10,-0.07
5458.85,0.60,0.13,-0.05
5458.86,0.60,0.16,-0.03
5458.87,0.60,0.19,-0.01
5458.88,0.60,0.21,0.02
5458.89,0.60,0.23,0.04
5458.90,0.60,0.25,0.07
5458.91,0.60,0.27,0.09
5458.92,0.60,0.27,0.12
5458.93,0.60,0.28,0.15
5458.94,0.60,0.28,0.18
5458.95,0.60,0.28,0.20
5458.96,0.60,0.27,0.23
5458.97,0.60,0.26,0.25
5458.98,0.60,0.25,0.26
5458.99,0.60,0.23,0.27
5459.00,0.60,0.21,0.28
5459.01,0.60,0.19,0.28
5459.02,0.60,0.17,0.27
5459.03,0.60,0.12,0.26
5459.04,0.60,0.08,0.25
5459.05,0.59,0.06,0.22
5459.06,0.60,0.03,0.20
5459.07,0.60,0.00,0.17
5459.08,0.60,-0.03,0.14
5459.09,0.60,-0.06,0.11
5459.10,0.60,-0.09,0.08
5459.11,0.60,-0.10,0.05
5459.12,0.60,-0.11,0.02
5459.13,0.60,-0.13,-0.01
5459.14,0.60,-0.15,-0.04
5459.15,0.60,-0.16,-0.06
5459.16,0.60,-0.18,-0.08
5459.17,0.60,-0.19,-0.10
5459.18,0.60,-0.19,-0.11
5459.19,0.60,-0.19,-0.12
5459.20,0.60,-0.19,-0.13
5459.21,0.60,-0.19,-0.14
5459.22,0.60,-0.18,-0.14
5459.23,0.60,-0.17,-0.15
5459.24,0.60,-0.16,-0.15
5459.25,0.60,-0.14,-0.15
5459.26,0.60,-0.13,-0.15
5459.27,0.60,-0.10,-0.15
5459.28,0.60,-0.08,-0.14
5459.29,0.60,-0.05,-0.14
5459.30,0.60,-0.02,-0.13
5459.31,0.60,0.01,-0.11
5459.32,0.60,0.04,-0.10
5459.33,0.60,0.07,-0.09
5459.34,0.60,0.10,-0.07
5459.35,0.60,0.13,-0.05
5459.36,0.60,0.16,-0.03
5459.37,0.60,0.19,-0.01
5459.38,0.60,0.21,0.01
5459.39,0.60,0.23,0.04
5459.40,0.60,0.25,0.07
5459.41,0.60,0.26,0.09
5459.42,0.60,0.27,0.12
5459.43,0.60,0.28,0.15
5459.44,0.60,0.28,0.18
5459.45,0.60,0.27,0.20
5459.46,0.60,0.27,0.23
5459.47,0.60,0.26,0.25
5459.48,0.60,0.24,0.27
5459.49,0.60,0.23,0.28
5459.50,0.60,0.21,0.28
5459.51,0.60,0.19,0.28
5459.52,0.60,0.16,0.28
5459.53,0.60,0.13,0.27
5459.54,0.60,0.08,0.25
5459.55,0.60,0.06,0.23
5459.56,0.60,0.03,0.20
5459.57,0.60,0.00,0.17
5459.58,0.60,-0.03,0.14
5459.59,0.60,-0.06,0.11
5459.60,0.60,-0.08,0.08
5459.61,0.60,-0.09,0.04
5459.62,0.60,-0.10,0.02
5459.63,0.60,-0.13,-0.01
5459.64,0.60,-0.15,-0.04
5459.65,0.60,-0.16,-0.06
5459.66,0.60,-0.17,-0.08
5459.67,0.60,-0.18,-0.10
5459.68,0.60,-0.19,-0.11
5459.69,0.60,-0.19,-0.12
5459.70,0.60,-0.19,-0.13
5459.71,0.60,-0.18,-0.14
5459.72,0.60,-0.18,-0.14
5459.73,0.60,-0.17,-0.15
5459.74,0.60,-0.16,-0.15
5459.75,0.60,-0.14,-0.15
5459.76,0.60,-0.12,-0.15
5459.77,0.60,-0.10,-0.15
5459.78,0.60,-0.08,-0.14
5459.79,0.60,-0.05,-0.14
5459.80,0.60,-0.02,-0.13
5459.81,0.60,0.01,-0.12
5459.82,0.60,0.04,-0.10
5459.83,0.60,0.07,-0.09
5459.84,0.60,0.10,-0.07
5459.85,0.60,0.13,-0.05
5459.86,0.60,0.16,-0.03
5459.87,0.60,0.19,-0.01
5459.88,0.60,0.21,0.02
5459.89,0.60,0.24,0.05
5459.90,0.60,0.25,0.07
5459.91,0.60,0.27,0.10
5459.92,0.60,0.27,0.13
5459.93,0.60,0.28,0.15
5459.94,0.60,0.28,0.18
5459.95,0.60,0.28,0.21
5459.96,0.60,0.27,0.23
5459.97,0.60,0.26,0.25
5459.98,0.60,0.24,0.27
5459.99,0.60,0.23,0.28
5460.00,0.60,0.21,0.28
5460.01,0.60,0.19,0.28
5460.02,0.60,0.16,0.28
5460.03,0.60,0.12,0.27
5460.04,0.60,0.08,0.25
5460.05,0.60,0.06,0.23
5460.06,0.60,0.03,0.20
5460.07,0.60,0.00,0.17
5460.08,0.60,-0.03,0.14
5460.09,0.60,-0.06,0.11
5460.10,0.60,-0.09,0.08
5460.11,0.60,-0.08,0.05
5460.12,0.60,-0.11,0.02
5460.13,0.60,-0.13,-0.01
5460.14,0.60,-0.15,-0.03
5460.15,0.60,-0.16,-0.06
5460.16,0.60,-0.17,-0.08
5460.17,0.60,-0.18,-0.10
5460.18,0.60,-0.19,-0.11
5460.19,0.60,-0.19,-0.12
5460.20,0.60,-0.19,-0.13
5460.21,0.60,-0.19,-0.14
5460.22,0.60,-0.18,-0.15
5460.23,0.60,-0.17,-0.15
5460.24,0.60,-0.16,-0.15
5460.25,0.60,-0.14,-0.15
5460.26,0.60,-0.12,-0.15
5460.27,0.60,-0.10,-0.15
5460.28,0.60,-0.08,-0.14
5460.29,0.60,-0.05,-0.13
5460.30,0.60,-0.02,-0.13
5460.31,0.60,0.01,-0.11
5460.32,0.60,0.04,-0.10
5460.33,0.60,0.07,-0.08
5460.34,0.60,0.10,-0.07
5460.35,0.60,0.13,-0.05
5460.36,0.60,0.16,-0.03
5460.37,0.60,0.19,0.00
5460.38,0.60,0.21,0.02
5460.39,0.60,0.23,0.04
5460.40,0.60,0.25,0.07
5460.41,0.60,0.26,0.10
5460.42,0.60,0.27,0.13
5460.43,0.60,0.28,0.16
5460.44,0.60,0.28,0.18
5460.45,0.60,0.27,0.21
5460.46,0.60,0.27,0.23
5460.47,0.60,0.25,0.25
5460.48,0.60,0.24,0.27
5460.49,0.60,0.23,0.27
5460.50,0.60,0.21,0.28
5460.51,0.60,0.19,0.28
5460.52,0.60,0.17,0.27
5460.53,0.60,0.15,0.26
5460.54,0.60,0.09,0.24
5460.55,0.60,0.05,0.22
5460.56,0.60,0.03,0.20
5460.57,0.60,0.00,0.17
5460.58,0.60,-0.03,0.14
5460.59,0.60,-0.06,0.11
5460.60,0.60,-0.09,0.08
5460.61,0.60,-0.09,0.05
5460.62,0.60,-0.11,0.02
5460.63,0.60,-0.13,-0.01
5460.64,0.60,-0.15,-0.04
5460.65,0.60,-0.16,-0.06
5460.66,0.60,-0.18,-0.07
5460.67,0.60,-0.19,-0.09
5460.68,0.60,-0.19,-0.11
5460.69,0.60,-0.20,-0.12
5460.70,0.60,-0.19,-0.13
5460.71,0.60,-0.19,-0.14
5460.72,0.60,-0.18,-0.14
5460.73,0.60,-0.17,-0.15
5460.74,0.60,-0.16,-0.15
5460.75,0.60,-0.14,-0.15
5460.76,0.60,-0.12,-0.15
5460.77,0.60,-0.10,-0.14
5460.78,0.60,-0.07,-0.13
5460.79,0.60,-0.05,-0.13
5460.80,0.60,-0.02,-0.12
5460.81,0.60,0.01,-0.11
5460.82,0.60,0.04,-0.10
5460.83,0.60,0.07,-0.08
5460.84,0.60,0.10,-0.07
5460.85,0.60,0.13,-0.05
5460.86,0.60,0.16,-0.03
5460.87,0.60,0.19,-0.01
5460.88,0.60,0.21,0.02
5460.89,0.60,0.23,0.04
5460.90,0.60,0.24,0.07
5460.91,0.60,0.26,0.10
5460.92,0.60,0.27,0.12
5460.93,0.60,0.27,0.15
5460.94,0.60,0.27,0.18
5460.95,0.60,0.27,0.21
5460.96,0.60,0.26,0.23
5460.97,0.60,0.25,0.25
5460.98,0.60,0.24,0.26
5460.99,0.60,0.22,0.27
5461.00,0.60,0.20,0.28
5461.01,0.60,0.18,0.28
5461.02,0.60,0.16,0.27
5461.03,0.60,0.13,0.26
5461.04,0.60,0.08,0.24
5461.05,0.60,0.05,0.22
5461.06,0.60,0.02,0.19
5461.07,0.60,0.00,0.16
5461.08,0.60,-0.03,0.13
5461.09,0.60,-0.06,0.10
5461.10,0.60,-0.09,0.07
5461.11,0.60,-0.10,0.04
5461.12,0.60,-0.10,0.01
5461.13,0.60,-0.13,-0.02
5461.14,0.60,-0.14,-0.04
5461.15,0.60,-0.16,-0.06
5461.16,0.60,-0.17,-0.08
5461.17,0.60,-0.18,-0.09
5461.18,0.60,-0.19,-0.11
5461.19,0.60,-0.19,-0.12
5461.20,0.60,-0.19,-0.13
5461.21,0.60,-0.19,-0.14
5461.22,0.60,-0.18,-0.14
5461.23,0.60,-0.17,-0.15
5461.24,0.60,-0.16,-0.15
5461.25,0.60,-0.14,-0.15
5461.26,0.60,-0.12,-0.15
5461.27,0.60,-0.10,-0.14
5461.28,0.60,-0.07,-0.14
5461.29,0.60,-0.05,-0.13
5461.30,0.60,-0.02,-0.12
5461.31,0.60,0.01,-0.11
5461.32,0.60,0.04,-0.10
5461.33,0.60,0.07,-0.08
5461.34,0.60,0.10,-0.07
5461.35,0.60,0.13,-0.05
5461.36,0.60,0.16,-0.03
5461.37,0.60,0.19,0.00
5461.38,0.60,0.21,0.02
5461.39,0.60,0.23,0.04
5461.40,0.60,0.25,0.07
5461.41,0.60,0.26,0.10
5461.42,0.60,0.27,0.13
5461.43,0.60,0.27,0.15
5461.44,0.60,0.28,0.18
5461.45,0.60,0.27,0.21
5461.46,0.60,0.26,0.23
5461.47,0.60,0.26,0.25
5461.48,0.60,0.24,0.27
5461.49,0.60,0.23,0.28
5461.50,0.60,0.20,0.28
5461.51,0.60,0.18,0.28
5461.52,0.60,0.16,0.28
5461.53,0.60,0.14,0.26
5461.54,0.60,0.11,0.25
5461.55,0.60,0.06,0.22
5461.56,0.60,0.01,0.19
5461.57,0.60,-0.01,0.16
5461.58,0.60,-0.04,0.13
5461.59,0.60,-0.06,0.10
5461.60,0.60,-0.09,0.07
5461.61,0.60,-0.10,0.04
5461.62,0.60,-0.11,0.01
